CODE,POPULATION,POP_INCREASE,AREA,DENSITY,HOUSE,HOU_INCREASE,DID_POPULATION,POP_U15,POP_O15,POP_O65,FOREIGNER,DAYTIME,WORKER,1ST_IND,2ND_IND,3RD_IND,IND_AGRI,IND_MANU,IND_SALE,IND_SERV,
dummy,,,,,,,,,,,,,,,,,,,,,
34101,124719,-3641,15.34,8130.3,63839,-,124719,13991,89309,21373,2633,250990,182804,223,25139,154594,70,9237,56628,56528,
34102,123258,-1571,39.38,3130,48420,-,107258,20258,85100,17844,1372,104849,41342,320,9099,31169,317,3273,10298,14137,
34103,135467,-2741,25.8,5250.7,60822,-,133593,18842,94614,21908,1151,155291,86708,226,21241,63983,83,12829,21506,27724,
34104,179519,681,35.67,5032.8,79857,-,169271,26802,127472,25051,2416,190054,100081,534,22969,74797,415,11921,35142,26558,
34105,204636,19222,117.19,1746.2,80109,-,179465,34070,145537,24057,1217,171731,66220,2031,18191,44509,2024,7959,17979,18843,
34106,156387,2308,353.35,442.6,53597,-,96801,25261,107814,23286,1036,128906,53677,2587,20001,30224,2578,12692,10328,13738,
34107,75435,893,94.02,802.3,27267,-,63659,11977,52828,10562,760,62303,26613,656,9913,15745,604,7556,5163,6040,
34108,126818,2200,61,2079,46511,-,112776,21766,88943,16100,613,99281,36271,668,8146,26613,659,3147,10405,11584,
34202,203159,-6326,146.35,1388.2,79211,-,173993,27464,132135,43555,1377,205570,98234,909,30803,65755,715,21698,20519,26040,
34203,31935,-1516,118.3,269.9,11956,-,8395,4369,19594,7968,109,30737,14852,1158,4399,9261,1045,2892,3011,4164,
34204,82081,-1688,204.74,400.9,30789,-,49133,11583,52221,18277,346,83717,41026,1843,14565,24422,1786,10251,8909,11299,
34205,92586,-1170,110.95,834.5,34087,-,48720,13129,57999,21455,407,92700,43331,1870,13350,27889,1538,9362,11277,10750,
34206,28187,-2113,39.76,708.9,10999,-,12046,3207,17102,7878,132,27966,13048,1263,4933,6849,1116,3666,2460,3003,
34207,378789,4272,364.49,1039.2,135246,-,239923,59668,256756,62018,2732,391651,199921,3873,69509,124468,3565,49877,49444,49048,
34208,41271,-2418,110.18,374.6,13540,-,23378,5829,26191,9251,80,43961,23366,414,12526,10357,412,11138,4192,4010,
34209,39503,-341,251.55,157,14329,-,12352,6239,23742,9522,452,43203,24278,2312,6678,15257,2305,4292,5069,6939,
34210,21370,-1007,243.55,87.7,7703,-,5344,2795,12480,6095,99,22451,11817,1787,3347,6663,1786,1832,2068,3288,
34211,31405,-1445,77.95,402.9,11530,-,27611,4443,20085,6832,237,30589,15224,393,6764,8031,245,5119,2903,3245,
34212,123423,9484,288.45,427.9,50278,-,29785,20485,87147,15263,1843,122418,60565,3375,20496,35644,3374,16101,11894,17454,
34213,73587,2360,47.89,1536.6,25899,-,64564,12557,50158,10857,450,62827,25723,611,6392,18458,425,4154,6733,7796,
34302,50673,-3,10.45,4849.1,19137,-,50509,8645,35076,6943,678,53958,29560,25,18455,10908,23,16829,3911,5080,
34304,30042,-5,13.81,2175.4,11574,-,28525,5133,21153,3726,672,30572,14691,134,5153,9307,124,4155,3015,3226,
34307,25392,439,33.51,757.7,8985,-,0,3676,17780,3924,94,19043,7476,213,3545,3694,213,2809,1429,1552,
34309,12276,-143,15.64,784.9,4380,-,6915,1637,7764,2875,20,13429,6561,129,1153,5264,22,759,1906,1349,
34310,12824,-1306,30.12,425.8,4633,-,0,1386,8104,3334,33,12322,6431,626,804,4994,425,410,802,1810,
34311,15084,-1180,18.73,805.3,5864,-,0,1860,9582,3641,45,12178,4077,266,1482,2319,51,1108,732,971,
34312,7593,-770,54.44,139.5,3056,-,0,795,4215,2583,32,7164,3110,667,728,1713,391,431,361,627,
34313,2223,-989,8.68,256.1,801,-,0,230,1230,763,2,2095,916,146,178,586,108,34,102,246,
34314,2741,-291,18.87,145.3,1178,-,0,229,1373,1139,4,2465,1124,411,230,482,388,31,117,211,
34323,25727,216,70.75,363.6,9023,-,16016,3488,16821,5418,87,22038,9358,347,2627,6350,150,1991,1992,3269,
34324,7895,-334,162.87,48.5,2713,-,0,1072,4782,2041,61,6803,2961,322,1382,1249,317,853,328,650,
34325,12621,201,194.83,64.8,4169,-,0,1973,7933,2715,29,11109,5478,589,2296,2586,578,1792,797,1426,
34326,853,-62,145.5,5.9,397,-,0,97,435,321,2,977,608,128,115,365,124,23,107,181,
34327,2193,-325,30.39,72.2,942,-,0,195,1338,660,16,2632,1744,54,169,1517,6,120,520,777,
34328,6193,-276,16.58,373.5,2459,-,0,746,3623,1824,24,5388,2439,784,421,1228,436,235,364,537,
34329,4052,-263,27.6,146.8,1756,-,0,382,2310,1360,26,3502,1471,454,435,581,240,194,156,271,
34330,9209,-743,26.58,346.5,3765,-,0,1051,5374,2784,33,8638,3686,463,1009,2211,260,420,823,952,
34361,4618,-780,96.09,48.1,1786,-,0,487,2333,1798,22,5081,2634,291,630,1710,289,198,429,936,
34362,1291,-112,54.07,23.9,517,-,0,152,638,501,8,1102,507,112,153,242,110,65,38,116,
34363,3272,-184,192.09,17,1260,-,0,417,1545,1310,23,3099,1456,243,450,761,238,197,207,389,
34364,2958,-164,253.63,11.7,1035,-,0,381,1482,1095,1,2929,1655,522,398,735,519,113,140,392,
34365,3782,-104,90.5,41.8,1363,-,0,438,2168,1176,46,3990,1903,375,563,961,375,352,233,559,
34366,10721,62,171.07,62.7,3796,-,0,1682,6123,2915,117,12304,7698,1073,3165,3448,1073,2522,972,1691,
34367,4468,-323,130.66,34.2,1650,-,0,465,2208,1795,25,4406,2503,804,846,843,804,529,171,457,
34381,11632,-94,84.81,137.2,4092,-,0,1727,7108,2785,129,12252,6948,720,2178,4040,719,1653,1024,2297,
34382,4450,-164,50.6,87.9,1417,-,0,493,2518,1439,25,4565,2463,316,873,1268,315,657,303,693,
34383,3423,-237,123.25,27.8,1143,-,0,421,1666,1336,3,2975,1574,637,383,552,635,209,136,291,
34384,4408,-260,124.46,35.4,1585,-,0,573,2051,1784,63,4251,2427,928,604,889,925,325,166,590,
34385,5793,-248,72.5,79.9,2021,-,0,774,3280,1739,48,5442,2974,557,1296,1120,557,948,444,459,
34386,4733,-379,82.12,57.6,1694,-,0,509,2712,1512,21,4437,2196,587,741,863,586,553,322,386,
34402,25351,1699,63.84,397.1,8424,-,0,4337,17370,3640,73,22435,9156,778,3286,5059,778,2349,1748,2357,
34405,2892,55,60.71,47.6,953,-,0,386,1599,907,1,2349,1114,371,353,387,371,217,120,161,
34406,4404,-269,72.56,60.7,1544,-,0,577,2289,1538,26,4260,2241,654,792,794,654,543,267,335,
34407,7603,-223,121.88,62.4,2338,-,0,1026,4144,2433,33,7206,3632,959,1131,1541,940,752,376,964,
34408,6941,-112,84.68,82,2364,-,0,960,3928,2053,15,6454,3008,647,960,1390,644,598,362,624,
34421,10971,-231,82.19,133.5,3612,-,0,1631,6989,2351,32,11406,6422,591,2087,3732,590,1526,1082,1623,
34422,12335,-664,65.08,189.5,4348,-,0,1676,7461,3198,81,10923,5322,945,1695,2677,771,1110,947,1216,
34423,12913,-407,63.53,203.3,4428,-,0,1752,8280,2876,63,9988,4043,560,1471,2001,503,1091,632,975,
34424,10380,-223,16.85,616,3731,-,7209,1441,6793,2145,53,8465,3573,60,1984,1526,24,1638,500,593,
34425,2175,-358,11.64,186.9,1136,-,0,107,1014,1054,0,2045,1142,690,125,327,388,16,87,136,
34426,2956,-411,14.08,209.9,1349,-,0,187,1327,1442,28,2963,1776,1005,208,563,977,107,158,245,
34427,4351,-100,20.44,212.9,1844,-,0,506,2383,1462,5,4442,2237,516,536,1184,480,206,372,557,
34428,3036,-255,12.67,239.6,1257,-,0,244,1706,1056,15,3292,1356,172,426,757,161,312,198,340,
34429,2744,-368,10.13,270.9,1284,-,0,195,1376,1173,3,2782,1324,220,359,745,188,249,147,349,
34430,9606,-405,32.75,293.3,3566,-,0,1045,5761,2800,52,9554,5186,1347,1641,2198,1323,1029,880,950,
34441,8111,-96,82.98,97.7,2431,-,0,1162,4498,2451,15,7621,3638,742,1029,1859,740,739,467,1137,
34442,5574,-246,62.17,89.7,1760,-,0,724,3015,1835,19,4771,2328,740,506,1079,737,216,334,545,
34444,16710,-906,18.4,908.2,5993,-,7814,2180,10425,4104,60,13626,5511,938,1923,2635,926,1453,974,1189,
34461,6875,-419,99.79,68.9,2288,-,0,936,3763,2176,19,6526,3504,719,967,1814,719,557,661,761,
34462,8768,-330,109.36,80.2,2842,-,0,1247,4796,2725,36,8852,4826,1595,1239,1988,1588,797,620,985,
34463,4047,-296,69.14,58.5,1363,-,0,453,2021,1573,22,3646,1890,773,431,676,773,257,196,344,
34481,3431,-275,12.67,270.8,1270,-,0,341,1809,1281,1,2764,754,155,167,431,27,84,102,202,
34482,12632,-606,30.93,408.4,4073,-,0,1785,8109,2738,145,12232,6144,404,2788,2940,383,2148,716,1595,
34501,40361,384,56.81,710.5,12628,-,0,5925,27196,7235,126,33212,13946,730,6364,6772,723,4958,2732,3061,
34524,21695,-658,53.1,408.6,6523,-,7610,3156,13881,4645,46,19502,9224,246,4216,4696,239,3587,2236,1914,
34541,3244,-190,98.02,33.1,1122,-,0,391,1541,1312,4,3521,1887,627,515,744,627,233,181,387,
34542,2905,-208,103.98,27.9,1034,-,0,300,1266,1339,3,2725,1414,549,375,490,549,196,122,233,
34543,1843,-116,52.35,35.2,590,-,0,211,899,733,0,1692,994,442,285,265,442,149,78,127,
34544,4520,-192,127.46,35.5,1429,-,0,598,2234,1688,8,4223,2361,742,582,1037,742,268,255,587,
34561,6426,-241,85.53,75.1,2023,-,0,838,3434,2154,84,6992,3752,534,1026,2179,534,732,570,1274,
34562,1897,-31,70.61,26.9,687,-,0,252,888,757,3,1692,688,199,187,301,197,83,40,159,
34563,3261,-142,65.17,50,1101,-,0,418,1545,1298,8,2897,1438,476,417,544,476,215,138,296,
34581,2000,-63,85.87,23.3,590,-,0,253,1024,723,2,1723,794,253,179,351,253,82,62,218,
34582,2003,-60,83.04,24.1,632,-,0,285,1087,631,3,1637,834,285,148,401,285,91,99,170,
34583,2014,-53,91.92,21.9,769,-,0,227,906,879,3,1910,1006,361,309,331,361,118,70,157,
34584,5093,-266,84.07,60.6,1842,-,0,631,2641,1821,18,4787,2199,463,772,962,462,580,314,386,
34585,3972,-172,43.68,90.9,1369,-,0,643,2226,1103,37,3627,1895,358,841,688,356,595,210,286,
34586,3789,-178,73.32,51.7,1278,-,0,439,1908,1442,7,3297,1721,681,491,539,680,255,167,256,
34601,4983,-460,226.91,22,1656,-,0,554,2464,1965,17,4780,2465,522,747,1180,521,407,330,634,
34602,10330,-811,304.92,33.9,3698,-,0,1271,5329,3730,67,10639,5977,1584,1756,2631,1580,1072,919,1153,
34603,2644,-175,110.13,24,818,-,0,308,1341,995,18,2084,994,441,134,419,439,44,78,240,
34604,2417,-168,159.18,15.2,719,-,0,331,1238,848,4,2305,1282,535,315,431,533,91,101,239,
34605,2037,-209,131.3,15.5,650,-,0,257,940,840,7,1785,883,313,183,384,312,73,80,226,
35201,252389,-7406,224.09,1126.3,100740,-,197992,34390,164224,53738,4052,254006,120645,4562,33357,81997,3818,20535,29032,31711,
35202,174416,-700,210.44,828.8,67418,-,93439,24644,114816,34865,2285,175949,83862,2859,25698,54722,2064,14559,19362,24137,
35203,140447,4868,356.9,393.5,55904,-,74041,21460,93712,25273,616,142430,71536,4149,13404,53544,4097,6233,16689,22729,
35204,46004,-2310,138.26,332.7,17798,-,21400,6290,28220,11494,238,46518,23275,2512,5351,15397,1341,2522,5426,7124,
35205,104672,-3999,339.83,308,41802,-,67407,14895,69419,20203,618,112557,58207,2008,16033,39652,1776,7352,13404,16240,
35206,117724,-1079,188.59,624.2,43367,-,70842,17545,76568,23610,380,115325,56967,2604,20362,33811,2324,13945,12178,13793,
35207,53101,-370,89.36,594.2,20101,-,24140,7567,35156,10378,187,54481,27924,819,10542,16521,750,7265,6857,6423,
35208,105762,-1624,221.16,478.2,41489,-,73803,15743,68641,21342,1170,108211,52630,1626,16685,33924,1455,8877,11617,13341,
35209,45085,-861,43.05,1047.3,16735,-,19798,6570,29232,9275,604,43284,19755,462,7501,11726,382,4880,4085,5323,
35210,46422,-408,59.85,775.6,17218,-,26516,6800,30660,8962,323,45233,20510,856,8837,10801,704,6374,4011,4844,
35211,24092,-1026,152.4,158.1,8839,-,0,3219,14767,6106,216,25451,13976,1596,3271,9102,944,1870,3042,4499,
35212,33597,-1474,127.86,262.8,13117,-,9566,4359,20184,9010,135,35760,17849,1637,4250,11844,1517,2230,4403,4950,
35213,18638,-363,228.25,81.7,6609,-,0,2574,11092,4972,143,19800,10606,1212,4173,5206,1212,3007,1433,2409,
35214,32153,-185,64.21,500.7,11880,-,25322,5032,21211,5879,189,35604,19548,580,9738,9165,495,7017,3117,3284,
35301,4483,-433,23.12,193.9,1901,-,0,447,2393,1643,22,4472,2216,490,544,1181,459,234,388,570,
35302,7373,-434,47.29,155.9,3124,-,0,627,3804,2942,16,7264,2897,783,486,1625,724,228,423,923,
35303,5255,-520,38.79,135.5,2598,-,0,446,2149,2660,3,5232,2482,954,321,1205,669,60,323,670,
35304,5902,-395,28.85,204.6,2594,-,0,509,2864,2529,17,5858,2563,876,408,1271,696,156,326,745,
35321,6732,-227,10.56,637.5,2439,-,5080,1142,4407,1183,96,6796,3538,17,2180,1334,17,1754,332,715,
35322,9669,-153,29.18,331.4,3221,-,0,1293,5855,2521,31,7836,2945,333,898,1701,315,620,424,1091,
35323,11245,478,23.2,484.7,3923,-,0,1661,6964,2620,106,10075,4224,299,1331,2583,299,906,998,1240,
35324,1375,-139,40.35,34.1,576,-,0,170,614,591,15,1279,504,87,114,303,87,61,58,164,
35325,14616,-233,144.02,101.5,5280,-,0,2004,8736,3876,93,11856,4935,947,1508,2464,947,873,770,1192,
35326,4219,-321,210.32,20.1,1853,-,0,386,2112,1721,90,4264,2124,440,626,1058,436,255,297,541,
35327,3654,-238,12.01,304.2,1428,-,0,399,2173,1082,8,2798,986,186,199,601,115,67,176,295,
35328,1828,-199,75.85,24.1,786,-,0,150,887,791,5,1590,536,49,100,387,49,29,83,198,
35329,5271,-171,127.53,41.3,1919,-,0,735,2779,1756,3,4660,1929,415,595,916,415,335,183,550,
35341,4307,-538,34.79,123.8,1983,-,0,370,2065,1872,4,4042,1684,452,315,916,136,72,234,316,
35342,8258,-320,32.09,257.3,2774,-,0,1054,5302,1902,15,6025,2161,357,547,1253,356,208,288,769,
35343,16217,14,50.35,322.1,5750,-,0,2214,10319,3683,28,14047,5853,698,2362,2774,662,1705,875,1360,
35344,14580,-38,34.4,423.8,5069,-,0,1800,8564,4210,91,13665,6024,694,2024,3302,596,1427,1038,1646,
35345,16038,392,70.5,227.5,5541,-,0,2175,10572,3291,45,11606,4070,633,1275,2142,633,537,636,1106,
35361,4520,-387,181.46,24.9,1582,-,0,522,2493,1505,6,4165,1953,339,530,1083,337,247,324,536,
35381,8375,-755,290.35,28.8,2989,-,0,920,4542,2913,19,7141,3482,1201,950,1331,1201,507,387,637,
35401,7941,-208,24.09,329.6,2546,-,0,993,4874,2074,23,6338,2969,640,1070,1250,416,565,480,530,
35402,23107,226,33.4,691.8,8884,-,15849,3916,15503,3687,137,28156,15406,226,2587,12530,226,906,5078,4776,
35403,8823,523,25.49,346.1,2883,-,0,1279,5347,2197,25,7818,3698,349,631,2708,335,269,994,1372,
35421,7615,-40,77.02,98.9,2582,-,0,1055,4480,2080,60,7905,4463,655,2294,1510,655,1957,363,765,
35422,22344,-455,89.81,248.8,7948,-,0,3229,13909,5202,168,21328,10526,942,4487,5073,841,3582,1499,2675,
35441,8203,259,83.78,97.9,2570,-,0,1187,5109,1907,54,7169,3671,852,1178,1628,850,691,513,783,
35442,6882,-467,163.47,42.1,2388,-,0,837,3924,2120,23,6528,3427,852,739,1835,852,380,503,919,
35443,20499,-789,75.84,270.3,7241,-,0,2600,12915,4984,81,16996,7054,913,2210,3916,750,1454,1292,2028,
35444,13124,-1217,168.61,77.8,4805,-,0,1426,7310,4388,34,11959,5916,1957,1376,2578,1456,664,739,1398,
35461,6429,-67,129.49,49.6,2057,-,0,812,3543,2074,15,5850,3068,700,841,1525,700,585,459,871,
35462,6479,-420,114.97,56.4,2166,-,0,817,3668,1994,32,5552,2741,745,483,1512,739,134,548,693,
35481,6419,-329,67.4,95.2,2081,-,0,781,3818,1820,14,5376,2475,613,755,1104,420,405,331,585,
35482,4668,-13,44.82,104.1,1630,-,0,589,2612,1467,24,4366,2056,599,523,923,504,133,159,592,
35483,8294,-724,93.27,88.9,3085,-,0,935,4489,2870,29,7538,3801,1320,1089,1391,786,697,447,706,
35501,1220,-30,93.22,13.1,429,-,0,161,654,405,10,1221,718,141,297,280,141,178,55,155,
35502,4555,-355,116.07,39.2,1676,-,0,462,2356,1737,5,4315,2066,735,454,871,576,226,232,477,
35503,3725,-345,78.21,47.6,1456,-,0,362,1988,1375,54,3336,1738,515,419,803,402,224,277,373,
35504,8422,-711,293.08,28.7,3051,-,0,891,4463,3068,6,7780,4223,1450,983,1782,1450,383,571,858,
35505,2217,-267,69.66,31.8,829,-,0,218,1136,863,1,2103,1235,602,214,419,599,89,76,234,
35506,3792,-247,87.15,43.5,1437,-,0,405,2053,1334,2,3532,1756,489,497,770,348,323,200,444,
35507,2170,-152,134.04,16.2,726,-,0,231,1137,802,1,1815,930,319,251,360,319,124,78,197,
35508,2617,-197,98.3,26.6,908,-,0,280,1347,990,3,2183,1198,633,134,431,633,39,71,257,
36201,268218,-488,191.23,1402.6,104891,-,189230,38797,181177,48062,931,298834,148445,5814,32449,106630,5431,18219,37695,45899,
36202,64620,-303,135.45,477.1,21841,-,22198,8988,41609,13991,147,62328,29920,3792,9181,16655,2964,6352,5000,8567,
36203,43078,-271,44.89,959.6,14742,-,19863,6168,28137,8745,92,40170,17803,1732,5273,10518,1194,3719,3459,4823,
36204,56728,-938,252.22,224.9,18015,-,5939,8249,35836,12643,89,60183,30103,3560,11328,15127,2838,7731,4575,6686,
36301,6736,-331,69.8,96.5,1925,-,0,823,4021,1892,10,6112,2960,955,865,1138,950,405,357,546,
36302,2124,-194,109.68,19.4,794,-,0,194,993,937,5,2090,1169,490,277,401,480,90,71,233,
36321,3016,-229,42.3,71.3,826,-,0,336,1724,956,0,2397,1321,730,255,331,730,64,75,149,
36341,26023,587,28.83,902.6,8063,-,0,3653,16786,5584,81,22237,9420,1586,3070,4723,1584,2079,1858,2153,
36342,7798,-816,173.31,45,2659,-,0,793,3945,3060,27,7167,3444,1260,872,1305,1258,352,324,736,
36361,10508,475,18.65,563.4,3283,-,0,1679,6536,2293,42,8167,3185,600,1345,1232,444,792,403,573,
36362,11735,-45,8.52,1377.3,3764,-,0,1900,7580,2255,24,9203,3514,281,880,2325,271,581,773,1227,
36363,3360,6,30.14,111.5,1126,-,0,438,1945,973,26,3456,1694,181,806,701,180,579,224,296,
36364,3368,-292,101.04,33.3,1055,-,0,412,1831,1125,0,3098,1642,437,495,709,433,241,149,411,
36365,2365,-187,175.27,13.5,919,-,0,229,1306,830,1,2329,1175,218,378,578,212,122,96,330,
36366,957,-101,154.97,6.2,376,-,0,93,520,344,11,948,524,103,235,186,100,49,31,93,
36367,1843,-105,233.44,7.9,798,-,0,217,995,625,5,1830,951,227,365,359,219,141,88,178,
36381,3515,-256,23.16,151.8,1375,-,0,399,1863,1253,9,3137,1233,428,207,597,104,85,148,337,
36382,5792,-365,117.69,49.2,2052,-,0,696,3349,1747,24,6027,2702,351,674,1670,230,417,392,1011,
36383,5755,-496,56.57,101.7,2289,-,0,672,3222,1861,16,5483,2578,430,574,1571,105,288,563,734,
36384,5949,-2,209.22,28.4,2326,-,0,848,3357,1744,67,5734,2562,338,835,1389,256,396,537,645,
36385,2602,-213,26.36,98.7,1055,-,0,328,1444,830,51,2688,1449,298,431,720,163,253,231,392,
36386,3553,-80,92,38.6,1341,-,0,449,2024,1080,28,3653,1688,347,564,776,152,259,225,431,
36401,14267,705,13.1,1089.1,4853,-,0,2437,9747,2074,32,15262,8894,751,3326,4756,638,2735,1468,1526,
36402,19823,309,8.77,2260.3,6883,-,10813,3159,13542,3122,97,17086,7983,361,2922,4626,359,2052,1759,1698,
36403,30368,1960,16.27,1866.5,9925,-,0,5452,21195,3719,59,24622,10966,865,4775,5203,863,3539,2070,2256,
36404,14637,638,36.18,404.6,4536,-,0,2059,9553,3025,39,14161,6000,944,1866,3160,941,1050,844,1781,
36405,12952,231,34.51,375.3,3893,-,0,1835,8273,2802,34,10911,4971,1184,1409,2339,1169,850,875,1141,
36406,8576,-89,13.32,643.8,2724,-,0,1187,5466,1923,23,7845,2835,584,895,1350,582,491,547,550,
36407,8306,22,56.61,146.7,2346,-,0,1079,5121,2106,14,7711,3977,1167,1259,1547,1167,791,563,690,
36421,11781,-118,72.46,162.6,3555,-,0,1547,7193,3037,81,10358,5178,1453,1697,2015,1453,1074,628,982,
36422,13725,-84,48.58,282.5,4032,-,0,1928,8439,3358,56,12123,5590,1467,2120,1990,1463,1430,679,986,
36441,25288,-925,33.76,749.1,8202,-,6355,3412,15657,6146,73,24044,10985,1025,2992,6924,1018,1905,2418,3284,
36442,8416,-116,17.69,475.7,2749,-,0,1194,5131,2091,12,7778,2875,295,972,1604,295,634,344,888,
36443,11673,-308,42.27,276.2,3650,-,0,1610,6942,3104,38,9581,3862,514,1438,1887,514,861,804,743,
36444,1417,-240,50.47,28.1,501,-,0,133,735,549,5,1265,637,278,172,187,278,37,35,97,
36461,18376,-688,111.09,165.4,5823,-,0,2558,11042,4648,84,19534,9353,984,2959,5130,984,1747,1833,2226,
36462,9310,-173,46.44,200.5,2903,-,0,1297,5529,2484,57,8429,3614,800,1186,1623,799,610,524,770,
36463,5590,-751,51.52,108.5,1978,-,0,631,3069,1890,11,5071,2006,197,829,978,197,412,281,516,
36464,5963,-566,45.4,131.3,2131,-,0,742,3279,1942,19,6699,3073,369,1191,1506,369,769,578,592,
36465,1547,-197,97.88,15.8,698,-,0,112,744,691,2,1507,511,96,134,281,93,19,54,118,
36466,7632,-518,108.88,70.1,2530,-,0,926,4362,2344,45,6919,2649,358,790,1497,358,249,432,829,
36467,1314,-191,100.97,13,601,-,0,102,629,583,8,1356,617,113,245,259,112,19,51,129,
36481,5215,60,43.04,121.2,1662,-,0,838,2899,1478,23,4707,2202,477,812,908,473,433,266,499,
36482,6174,-54,54.84,112.6,1935,-,0,1023,3570,1581,36,5297,2493,458,938,1091,458,426,381,510,
36483,17163,-1327,167.81,102.3,6385,-,5942,2154,9655,5351,74,19076,8694,379,2274,6008,379,1193,1883,2762,
36484,5503,-542,131.58,41.8,1987,-,0,659,2886,1958,28,4995,2039,350,734,954,350,251,293,474,
36485,5206,-374,44.5,117,1755,-,0,683,2883,1640,24,5087,1793,180,565,1042,180,259,271,518,
36486,10025,260,67.74,148,3218,-,0,1652,5791,2582,64,8850,3800,449,1094,2244,449,438,898,1031,
36487,2307,-313,228.62,10.1,1036,-,0,273,1186,848,11,2362,1011,76,516,419,76,78,70,230,
36488,1911,-286,106.06,18,802,-,0,174,1006,731,2,1837,760,38,253,469,38,31,102,277,
37201,332865,1861,194.33,1712.9,131370,-,217410,50107,223684,58609,1699,375133,203406,5523,42305,154424,5033,20093,59264,57878,
37202,80105,2015,64.59,1240.2,29588,-,37636,12319,52641,15144,772,81868,40281,1336,13900,24975,1071,9425,9232,10887,
37203,59228,-2123,92.45,640.6,20792,-,25819,7973,37306,13932,164,64883,33653,1817,11870,19887,1537,8105,6804,8225,
37204,36413,-948,39.88,913.1,13149,-,11949,5049,23708,7656,146,36687,16489,1424,3520,11502,1424,2119,3538,4924,
37205,44755,-348,49.09,911.7,14948,-,11410,6859,27872,10024,352,45219,23646,2465,7319,13811,2282,5229,5671,5422,
37301,8635,-591,48.18,179.2,2947,-,0,974,5176,2479,2,8121,4003,537,2072,1389,348,1665,571,597,
37302,12965,-218,70.59,183.7,4417,-,0,1613,8087,3265,32,11797,6161,457,3119,2581,443,2607,916,1219,
37303,16160,-657,34.42,469.5,5600,-,0,2085,10237,3838,49,15392,7726,861,3268,3588,723,2606,1438,1512,
37304,8370,-342,13.69,611.4,2842,-,0,998,5113,2259,12,7827,3369,284,1346,1733,168,945,573,813,
37305,6977,-196,34.54,202,2089,-,0,872,4234,1871,6,5484,2455,389,1131,931,389,804,314,465,
37306,22939,-384,40.05,572.8,8852,-,6997,2977,15400,4556,40,22199,9934,820,3268,5825,565,2429,2844,2153,
37307,6041,-63,23.1,261.5,1756,-,0,827,3635,1579,2,6567,2631,358,607,1665,358,370,485,1023,
37308,13445,367,47.43,283.5,4189,-,0,1940,8462,3029,20,11895,6032,734,2439,2852,734,1752,826,1303,
37321,12614,-973,61.52,205,4857,-,0,1684,7219,3711,50,13039,6166,214,2645,3304,69,1975,1188,1379,
37322,17711,-1363,74.37,238.1,6704,-,0,2385,10329,4997,101,17683,8452,716,2642,5092,402,1682,1719,2392,
37323,5689,-424,34.07,167,1973,-,0,743,3081,1865,24,5073,2229,370,741,1116,313,537,254,584,
37341,28769,1003,75.78,379.6,9895,-,0,4142,18713,5914,153,24336,10422,1389,2787,6193,1387,1603,1810,3592,
37342,18201,78,16.48,1104.4,6209,-,0,2704,12333,3164,65,14926,5483,386,1997,3072,318,1370,991,1611,
37343,6663,-473,15.82,421.2,2032,-,0,786,4189,1688,5,5848,2787,368,1328,1085,102,1025,325,599,
37361,3640,-87,80.1,45.4,1248,-,0,384,1901,1355,28,3301,1581,370,411,798,370,235,138,530,
37362,24136,812,27.33,883.1,7819,-,0,3735,16430,3968,87,18584,7251,676,2251,4285,676,1282,1726,1870,
37363,8017,225,14.72,544.6,2348,-,0,1131,5166,1710,3,7817,4284,464,1924,1871,464,1491,519,801,
37364,3705,-457,14.22,260.5,1512,-,0,462,2306,937,10,3751,1951,162,944,844,9,670,176,362,
37381,6943,-181,71.2,97.5,2005,-,0,761,3963,2219,27,6242,3167,718,1080,1364,718,809,386,684,
37382,19262,965,38.47,500.7,5991,-,0,2904,12280,4076,76,15625,6823,1002,2302,3510,1002,1494,1199,1728,
37383,23158,1638,26.25,882.2,7592,-,0,4014,15629,3515,52,17419,6947,526,1744,4659,526,962,2472,1417,
37384,11603,-336,27.15,427.4,3362,-,0,1768,7167,2663,34,8860,3872,763,1337,1762,763,855,635,728,
37385,16648,570,20.03,831.2,5190,-,0,2602,11093,2953,30,12328,4757,774,1725,2248,774,1113,759,1124,
37386,15978,1050,8.07,1979.9,6366,-,9516,2766,10898,2303,162,16840,8877,136,3090,5623,102,2284,2641,1880,
37401,3296,-364,82.79,39.8,1046,-,0,387,1804,1105,3,2677,1147,255,301,591,255,108,103,388,
37402,12816,-332,53.24,240.7,3754,-,0,1767,7780,3269,20,10532,4966,954,1863,2148,954,1086,705,1164,
37403,11335,-667,8.46,1339.8,4145,-,6535,1430,6783,3122,31,12080,6087,316,1003,4762,300,562,1636,2428,
37404,23657,-92,24.34,971.9,8423,-,7793,3290,15009,5358,118,22178,10438,758,4935,4732,619,3872,1505,2104,
37405,4857,-91,58.14,83.5,1378,-,0,611,2781,1465,48,4096,2050,537,680,827,537,459,208,495,
37421,17019,-212,56.36,302,5006,-,0,2324,10452,4241,84,16777,7678,1702,2198,3763,1698,1380,1180,1920,
37422,7818,-72,33.31,234.7,2190,-,0,1096,4581,2137,17,6746,3201,826,988,1387,826,614,381,734,
37423,9723,-60,19.33,503,2811,-,0,1414,6101,2208,54,7764,3474,576,1673,1218,576,1213,379,527,
37424,12799,-269,51.66,247.8,3497,-,0,1853,7603,3343,40,11840,6518,2018,2074,2422,2016,1604,818,1072,
37425,11739,-138,19.91,589.6,3452,-,0,1651,7110,2973,77,10732,5437,956,2500,1974,955,2017,797,851,
