code,alias,name,yomi,ken,area,note,fullcode
68403,,別府,,島根県,西ノ島町[黒木],,68403
68404,,菱浦,,島根県,海士町,,68404
68500,,西郷,,島根県,隠岐の島町[西郷],,68500
68501,,都万,,島根県,隠岐の島町[都万],,68501
68503,,五箇,,島根県,隠岐の島町[五箇],,68503
68504,,布施,,島根県,隠岐の島町[中村・布施],,68504
68901,,福部,,鳥取県,鳥取市[福部],,68901
68902,,宝木,,鳥取県,鳥取市[宝木・末恒],,68902
68903,,浜村,,鳥取県,鳥取市[浜村],,68903
68904,,鹿野,,鳥取県,鳥取市[鹿野],,68904
68905,,青谷,,鳥取県,鳥取市[青谷],,68905
68906,,泊,,鳥取県,湯梨浜町[泊],,68906
68907,,松崎,,鳥取県,湯梨浜町[東郷],,68907
68911,,津ノ井,,鳥取県,鳥取市[津ノ井],,68911
68912,,用瀬,,鳥取県,鳥取市[用瀬],,68912
68913,,佐治,,鳥取県,鳥取市[佐治],,68913
68914,,智頭,,鳥取県,智頭町,,68914
68921,,北条,,鳥取県,北栄町[北条],,68921
68922,,由良,,鳥取県,北栄町[大栄],,68922
68923,,東伯,,鳥取県,琴浦町[東伯],,68923
68925,,赤碕,,鳥取県,琴浦町[赤碕],,68925
68931,,下市,,鳥取県,大山町[中山],,68931
68932,,御来屋,,鳥取県,大山町[名和],,68932
68933,,大山,,鳥取県,大山町[大山],,68933
68934,,淀江,,鳥取県,米子市[淀江],,68934
68935,,尾高,,鳥取県,米子市[伯仙]、日吉津村,,68935
68941,,岸本,,鳥取県,伯耆町[岸本],,68941
68942,,溝口,,鳥取県,伯耆町[溝口],,68942
68944,,江尾,,鳥取県,江府町,,68944
68945,,根雨,,鳥取県,日野町[根雨],,68945
68951,,黒坂,,鳥取県,日野町[黒坂],,68951
68952,,日南,,鳥取県,日南町[日野上・多里],,68952
68955,,印賀,,鳥取県,日南町[高宮],,68955
68956,,上石見,,鳥取県,日南町[福栄・石見],,68956
69000,,松江中央,,島根県,松江市[松江],,69000/69008
69001,,古江,,島根県,松江市[古江],,69001
69002,,秋鹿,,島根県,松江市[秋鹿],,69002
69003,,恵曇,,島根県,松江市[恵曇],,69003
69004,,加賀,,島根県,松江市[加賀・大芦・御津],,69004
69008,69000,,,島根県,,,69008
69011,,本庄,,島根県,松江市[本庄],,69011
69012,,千酌,,島根県,松江市[野波・千酌],,69012
69013,,七類,,島根県,松江市[片江・森山],,69013
69014,,大根島,,島根県,松江市[八束],,69014
69015,,美保関,,島根県,松江市[美保関],,69015
69021,,八雲,,島根県,松江市[八雲],,69021
69023,,田井,,島根県,雲南市[田井],,69023
69024,,三刀屋,,島根県,雲南市[三刀屋],,69024
69025,,飯石,,島根県,雲南市[飯石・中野],,69025
69026,,鍋山,,島根県,雲南市[鍋山],,69026
69027,,掛合,,島根県,雲南市[掛谷],,69027
69028,,吉田,,島根県,雲南市[吉田],,69028
69032,,頓原,,島根県,飯南町[頓原],,69032
69033,,志々,,島根県,飯南町[志々],,69033
69034,,来島,,島根県,飯南町[来島],,69034
69035,,赤名,,島根県,飯南町[赤名],,69035
69100,,平田,,島根県,出雲市[平田],,69100
69200,,安来,,島根県,安来市[安来],,69200
69202,,伯太,,島根県,安来市[伯太],,69202
69203,,赤屋,,島根県,安来市[赤屋],,69203
69204,,広瀬,,島根県,安来市[広瀬],,69204
69206,,布部,,島根県,安来市[布部],,69206
69207,,比田,,島根県,安来市[比田],,69207
69300,,出雲,,島根県,出雲市[出雲],,69300
69301,,稗原,,島根県,出雲市[上津・稗原],,69301
69302,,朝山,,島根県,出雲市[朝山],,69302
69305,,佐田,,島根県,出雲市[佐田],,69305
69400,,石見大田,,島根県,大田市[大田],,69400
69402,,三瓶,,島根県,大田市[佐比売],,69402
69403,,石見銀山大森,,島根県,大田市[大森],,69403
69404,,祖式,,島根県,大田市[祖式],,69404
69500,,江津,,島根県,江津市[江津],,69500
69501,,跡市,,島根県,江津市[跡市]、浜田市[有福],,69501
69600,,川本,,島根県,川本町[川本],,69600
69601,,中野,,島根県,邑南町[矢上],,69601
69602,,田所,,島根県,邑南町[田所],,69602
69603,,出羽,,島根県,邑南町[出羽],,69603
69604,,高原,,島根県,邑南町[布施・高原],,69604
69605,,阿須那,,島根県,邑南町[阿須那],,69605
69606,,口羽,,島根県,邑南町[口羽],,69606
69607,,都賀,,島根県,美郷町[大和],,69607
69611,,君谷,,島根県,美郷町[君谷],,69611
69612,,三原,,島根県,川本町[三谷・三原],,69612
69700,,浜田,,島根県,浜田市[浜田],,69700
69701,,雲城,,島根県,浜田市[雲城],,69701
69702,,波佐,,島根県,浜田市[波佐],,69702
69703,,今福,,島根県,浜田市[今福],,69703
69704,,石見今市,,島根県,浜田市[旭],,69704
69705,,都川,,島根県,浜田市[都川],,69705
69706,,市木,,島根県,邑南町[市木],,69706
69711,,杵束,,島根県,浜田市[杵束],,69711
69712,,安城,,島根県,浜田市[安城],,69712
69713,,周布,,島根県,浜田市[周布],,69713
69800,,益田,,島根県,益田市[益田],,69800
69802,,美都,,島根県,益田市[美都],,69802
69804,,波田,,島根県,益田市[真砂],,69804
69812,,匹見,,島根県,益田市[匹見],,69812
69821,,白上,,島根県,益田市[中西],,69821
69822,,二条,,島根県,益田市[二条],,69822
69901,,東出雲,,島根県,松江市[東出雲],,69901
69902,,玉造,,島根県,松江市[玉湯],,69902
69904,,宍道,,島根県,松江市[宍道],,69904
69905,,荘原,,島根県,出雲市[斐川東部],,69905
69906,,斐川,,島根県,出雲市[斐川西部],,69906
69907,,大社,,島根県,出雲市[大社],,69907
69908,,神西,,島根県,出雲市[湖陵・神西],,69908
69909,,小田,,島根県,出雲市[多伎],,69909
69911,,加茂,,島根県,雲南市[加茂],,69911
69912,,出雲大東,,島根県,雲南市[大東],,69912
69913,,木次,,島根県,雲南市[木次(北原尾白を除く)],,69913
69914,,八代,,島根県,奥出雲町[布勢]、雲南市[北原尾白],,69914
69915,,仁多,,島根県,奥出雲町[三成],,69915
69916,,阿井,,島根県,奥出雲町[阿井],,69916
69917,,亀嵩,,島根県,奥出雲町[亀嵩],,69917
69918,,横田,,島根県,奥出雲町[横田],,69918
69919,,馬木,,島根県,奥出雲町[馬木],,69919
69922,,波根,,島根県,大田市[朝山・波根],,69922
69923,,仁万,,島根県,大田市[仁摩],,69923
69925,,温泉津,,島根県,大田市[温泉津],,69925
69928,,黒松,,島根県,江津市[黒松・都治・波積],,69928
69931,,波子,,島根県,江津市[川波],,69931
69932,,三隅,,島根県,浜田市[三隅],,69932
69933,,井野,,島根県,浜田市[井野],,69933
69935,,鎌手,,島根県,益田市[鎌手],,69935
69936,,津田,,島根県,益田市[津田],,69936
69937,,飯浦,,島根県,益田市[小野・美濃],,69937
69941,,谷住郷,,島根県,江津市[谷住郷],,69941
69942,,市山,,島根県,江津市[市山],,69942
69943,,日貫,,島根県,邑南町[日貫],,69943
69944,,長谷,,島根県,江津市[長谷],,69944
69945,,川越,,島根県,江津市[川越],,69945
69946,,粕淵,,島根県,美郷町[粕渕・吾郷],,69946
69947,,浜原,,島根県,美郷町[浜原・沢谷],,69947
69951,,石見横田,,島根県,益田市[横田],,69951
69952,,日原,,島根県,津和野町[日原],,69952
69953,,柿木,,島根県,吉賀町[柿木],,69953
69955,,六日市,,島根県,吉賀町[六日市],,69955
69956,,津和野,,島根県,津和野町[津和野],,69956
70000,,岡山中央,,岡山県,岡山北区[岡山]、岡山南区[北部],,70000/70008/70009
70008,70000,,,岡山県,,,70008
70009,70000,,,岡山県,,,70009
70101,,吉備,,岡山県,岡山北区[吉備・白石]、倉敷市[庄],,70101
70102,,妹尾,,岡山県,岡山南区[妹尾・福田・興除・藤田],,70102
70103,,早島,,岡山県,早島町,,70103
70111,,津高,,岡山県,岡山北区[津高],,70111
70112,,備前一宮,,岡山県,岡山北区[一宮],,70112
70113,,高松,,岡山県,岡山北区[高松],,70113
70114,,足守,,岡山県,岡山北区[足守],,70114
70115,,日近,,岡山県,岡山北区[日近],,70115
70116,,福谷,,岡山県,岡山北区[福谷],,70116
70121,,牟佐,,岡山県,岡山北区[牧石],,70121
70122,,赤坂,,岡山県,赤磐市[赤坂],,70122
70124,,仁堀,,岡山県,赤磐市[仁堀],,70124
70125,,周匝,,岡山県,赤磐市[吉井],,70125
70126,,英田,,岡山県,美作市[英田],,70126
70132,,日生,,岡山県,備前市[日生],,70132
70142,,邑久,,岡山県,瀬戸内市[邑久・長船],,70142
70143,,牛窓,,岡山県,瀬戸内市[牛窓],,70143
70145,,虫明,,岡山県,瀬戸内市[裳掛],,70145
70280,,岡山南,,岡山県,岡山南区[福浜・甲浦・小串]、岡山中区[南部],,70280
70382,,岡山東,,岡山県,岡山中区[北部]、岡山東区[古都]、岡山北区[後楽園・祇園],,70382
70481,,西大寺,,岡山県,岡山東区[西大寺],,70481
70500,,備前,,岡山県,備前市[備前],,70500
70501,,三石,,岡山県,備前市[三石],,70501
70600,,玉野,,岡山県,玉野市[玉野],,70600
70601,,秀天,,岡山県,玉野市[荘内],,70601
70602,,八浜,,岡山県,玉野市[八浜],,70602
70603,,山田,,岡山県,玉野市[山田・東児],,70603
70700,,美作,,岡山県,美作市[美作],,70700
70701,,勝田,,岡山県,美作市[勝田],,70701
70702,,梶並,,岡山県,美作市[梶並],,70702
70704,,大原,,岡山県,美作市[大原・東粟倉],,70704
70705,,影石,,岡山県,西粟倉村,,70705
70800,,津山,,岡山県,津山市[津山],,70800/70808
70803,,鏡野,,岡山県,鏡野町[鏡野],,70803
70804,,奥津,,岡山県,鏡野町[苫田],,70804
70805,,奥津温泉,,岡山県,鏡野町[奥津・羽出],,70805
70806,,上齋原,,岡山県,鏡野町[上齋原],,70806
70807,,富,,岡山県,鏡野町[富],,70807
70808,70800,,,岡山県,,,70808
70811,,成名,,岡山県,津山市[高野],,70811
70812,,勝北,,岡山県,津山市[勝北],,70812
70813,,奈義,,岡山県,奈義町,,70813
70815,,柵原,,岡山県,美咲町[柵原],,70815
70902,,吉永,,岡山県,備前市[吉永],,70902
70903,,三国,,岡山県,備前市[三国],,70903
70904,,和気,,岡山県,和気町[和気],,70904
70905,,佐伯,,岡山県,和気町[佐伯],,70905
70906,70908,,,岡山県,,,70906
70907,,熊山,,岡山県,赤磐市[熊山],,70907
70908,,備前瀬戸,,岡山県,岡山東区[瀬戸・上道]、赤磐市[山陽],,70906/70908
70912,,迫川,,岡山県,岡山南区[灘崎],,70912
70921,,御津,,岡山県,岡山北区[御津],,70921
70923,,津賀,,岡山県,吉備中央町[津賀],,70923
70924,,円城,,岡山県,吉備中央町[円城],,70924
70925,,下土井,,岡山県,吉備中央町[長田],,70925
70926,,新山,,岡山県,吉備中央町[新山・豊岡],,70926
70931,,福渡,,岡山県,岡山北区[建部],,70931
70934,,旭,,岡山県,美咲町[旭],,70934
70936,,弓削,,岡山県,久米南町,,70936
70937,,亀甲,,岡山県,美咲町[中央],,70937
70939,,加茂,,岡山県,津山市[加茂・阿波],,70939
70942,,作東,,岡山県,美作市[作東],,70942
70943,,勝央,,岡山県,勝央町,,70943
70946,,久米,,岡山県,津山市[久米],,70946
71000,,倉敷,,岡山県,倉敷市[倉敷],,71000/71008
71001,,天城,,岡山県,倉敷市[藤戸・郷内]、岡山南区[植松],,71001
71002,,長尾,,岡山県,倉敷市[長尾・船穂],,71002
71008,71000,,,岡山県,,,71008
71011,,茶屋町,,岡山県,倉敷市[茶屋町],,71011
71012,,新本,,岡山県,総社市[新本・山田・久代],,71012
71013,,箭田,,岡山県,倉敷市[真備],,71013
71109,,児島,,岡山県,倉敷市[児島],,71109
71280,,水島,,岡山県,倉敷市[水島],,71280
71381,,玉島,,岡山県,倉敷市[玉島],,71381
71400,,笠岡,,岡山県,笠岡市[北木島・飛島を除く],,71400
71401,,寄島,,岡山県,浅口市[寄島],,71401
71403,,北木島,,岡山県,笠岡市[北木島・飛島],,71403
71412,,矢掛,,岡山県,矢掛町,,71412
71414,,美星,,岡山県,井原市[美星],,71414
71421,,芳井,,岡山県,井原市[芳井],,71421
71422,,共和,,岡山県,井原市[共和],,71422
71423,,東三原,,岡山県,井原市[東三原],,71423
71500,,井原,,岡山県,井原市[井原],,71500
71600,,高梁,,岡山県,高梁市[高梁],,71600
71601,,成羽,,岡山県,高梁市[成羽],,71601
71602,,吉備川上,,岡山県,高梁市[川上],,71602
71603,,備中,,岡山県,高梁市[備中・中],,71603
71611,,賀陽,,岡山県,吉備中央町[賀陽],,71611
71612,,吉川,,岡山県,吉備中央町[吉川],,71612
71613,,巨瀬,,岡山県,高梁市[有漢・巨瀬],,71613
71614,,北房,,岡山県,真庭市[北房],,71614
71615,,大和,,岡山県,吉備中央町[大和],,71615
71700,,美作勝山,,岡山県,真庭市[勝山],,71700
71701,,美甘,,岡山県,真庭市[美甘],,71701
71702,,新庄,,岡山県,新庄村,,71702
71704,,湯原,,岡山県,真庭市[湯原],,71704
71705,,上長田,,岡山県,真庭市[中和・八束],,71705
71706,,川上,,岡山県,真庭市[川上],,71706
71707,,若代,,岡山県,真庭市[富原],,71707
71800,,新見,,岡山県,新見市[新見],,71800
71801,,千屋,,岡山県,新見市[千屋],,71801
71802,,菅生,,岡山県,新見市[菅生],,71802
71803,,本郷,,岡山県,新見市[哲多],,71803
71901,,金光,,岡山県,浅口市[金光],,71901
71902,,鴨方,,岡山県,浅口市[鴨方],,71902
71903,,里庄,,岡山県,里庄町,,71903
71911,,総社,,岡山県,総社市[総社],,71911
71913,,美袋,,岡山県,総社市[昭和],,71913
71921,,川面,,岡山県,高梁市[川面],,71921
71922,,宇治,,岡山県,高梁市[宇治],,71922
71923,,吹屋,,岡山県,高梁市[吹屋],,71923
71924,,中井,,岡山県,高梁市[中井],,71924
71925,,井倉,,岡山県,新見市[井倉],,71925
71926,,草間,,岡山県,新見市[草間],,71926
71927,,豊永,,岡山県,新見市[豊永],,71927
71928,,新郷,,岡山県,新見市[新郷],,71928
71931,,落合,,岡山県,真庭市[落合],,71931
71932,,久世,,岡山県,真庭市[久世],,71932
71935,,刑部,,岡山県,新見市[大佐],,71935
71936,,神代,,岡山県,新見市[神代],,71936
71937,,矢神,,岡山県,新見市[矢神],,71937
71938,,野馳,,岡山県,新見市[野馳],,71938
72000,,福山,,広島県,福山市[福山西部],,72000/72008
72002,,鞆,,広島県,福山市[鞆],,72002
72003,,千年,,広島県,福山市[千年],,72003
72004,,山南,,広島県,福山市[山南・熊野],,72004
72005,,藤江,,広島県,福山市[金江・藤江]、尾道市[浦崎],,72005
72008,72000,,,広島県,,,72008
72011,,駅家,,広島県,福山市[駅家],,72011
72012,,芦田,,広島県,福山市[芦田],,72012
72014,,高蓋,,広島県,神石高原町[高蓋],,72014
72015,,小畠,,広島県,神石高原町[小畠],,72015
72016,,井関,,広島県,神石高原町[来見・仙養],,72016
72017,,豊松,,広島県,神石高原町[豊松],,72017
72018,,油木,,広島県,神石高原町[油木],,72018
72019,,新坂,,広島県,神石高原町[小野],,72019
72021,,神辺,,広島県,福山市[神辺],,72021
72024,,加茂,,広島県,福山市[加茂],,72024
72025,,服部,,広島県,福山市[服部],,72025
72026,,山野,,広島県,福山市[山野],,72026
72109,,福山東,,広島県,福山市[福山東部],,72109
72200,,尾道,,広島県,尾道市[尾道・向島・百島],,72200
72202,,美ノ郷,,広島県,尾道市[美ノ郷・木ノ庄・原田],,72202
72203,,御調,,広島県,尾道市[御調],,72203
72204,,宇津戸,,広島県,尾道市[諸田]、府中市[諸毛]、世羅町[宇津戸],,72204
72211,,甲山,,広島県,世羅町[甲山・東大田],,72211
72212,,大見,,広島県,世羅町[大見],,72212
72213,,久井,,広島県,三原市[久井],,72213
72214,,羽和泉,,広島県,三原市[羽和泉・坂井原],,72214
72215,,垣内,,広島県,三原市[八幡]、尾道市[今津野],,72215
72216,,西大田,,広島県,世羅町[西大田],,72216
72217,,小国,,広島県,世羅町[津久志・小国],,72217
72221,,重井,,広島県,尾道市[因島北部],,72221
72222,,中庄,,広島県,尾道市[因島中部],,72222
72223,,因島,,広島県,尾道市[因島南部],,72223
72224,,瀬戸田,,広島県,尾道市[生口島・高根島],,72224
72226,,内海,,広島県,福山市[内海],,72226
72300,,三原,,広島県,三原市[三原・佐木島],,72300
72301,,長谷,,広島県,三原市[沼田],,72301
72500,,竹原,,広島県,竹原市[竹原],,72500
72502,,白水,,広島県,大崎上島町[東野],,72502
72503,,大崎,,広島県,大崎上島町[大崎],,72503
72504,,木江,,広島県,大崎上島町[木江],,72504
72600,,府中,,広島県,府中市[府中],,72600
72700,,庄原,,広島県,庄原市[庄原],,72700
72701,,口南,,広島県,庄原市[口南],,72701
72702,,川北,,広島県,庄原市[山内北],,72702
72703,,比和,,広島県,庄原市[比和],,72703
72704,,高野,,広島県,庄原市[高野],,72704
72706,,赤川,,広島県,庄原市[本田],,72706
72800,,三次,,広島県,三次市[三次],,72800
72801,,作木,,広島県,三次市[作木],,72801
72802,,布野,,広島県,三次市[布野],,72802
72804,,君田,,広島県,三次市[君田],,72804
72805,,口北,,広島県,庄原市[口北],,72805
72806,,川西,,広島県,三次市[川西],,72806
72901,,松永,,広島県,福山市[松永]、尾道市[尾道東部],,72901
72902,,備後本郷,,広島県,福山市[本郷・東村],,72902
72903,,糸崎,,広島県,三原市[糸崎],,72903
72904,,本郷,,広島県,三原市[本郷],,72904
72912,,大草,,広島県,三原市[大草],,72912
72913,,和木,,広島県,三原市[椹梨],,72913
72914,,神田,,広島県,三原市[神田],,72914
72922,,幸崎,,広島県,三原市[幸崎],,72922
72923,,忠海,,広島県,竹原市[忠海]、三原市[小泉],,72923
72931,,新市,,広島県,福山市[新市],,72931
72932,,協和,,広島県,府中市[河佐・協和],,72932
72933,,三川,,広島県,世羅町[三川],,72933
72934,,上下,,広島県,府中市[上下],,72934
72935,,神石,,広島県,神石高原町[牧・高光],,72935
72936,,永渡,,広島県,神石高原町[永渡],,72936
72937,,総領,,広島県,庄原市[総領],,72937
72941,,甲奴,,広島県,三次市[甲奴],,72941
72942,,吉舎,,広島県,三次市[吉舎],,72942
72943,,三良坂,,広島県,三次市[三良坂],,72943
72951,,東城,,広島県,庄原市[東城],,72951
72952,,帝釈,,広島県,庄原市[帝釈],,72952
72954,,川鳥,,広島県,庄原市[八幡],,72954
72955,,小奴可,,広島県,庄原市[小奴可],,72955
72956,,八鉾,,広島県,庄原市[八鉾],,72956
72957,,西城,,広島県,庄原市[西城],,72957
72958,,高,,広島県,庄原市[高],,72958
72961,,山内,,広島県,庄原市[山内西],,72961
72962,,塩町,,広島県,三次市[塩町],,72962
72963,,川地,,広島県,三次市[川地],,72963
72966,,三和,,広島県,三次市[板木],,72966
72967,,吉川,,広島県,三次市[上山]、世羅町[吉川・津名],,72967
73000,,広島中央,,広島県,広島中区,,73000/73008
73008,73000,,,広島県,,,73008
73101,,安佐南,,広島県,広島安佐南区[東部],,73101
73102,,可部,,広島県,広島安佐北区[可部],,73102
73103,,八千代,,広島県,安芸高田市[八千代],,73103
73105,,吉田,,広島県,安芸高田市[吉田],,73105
73106,,横田,,広島県,安芸高田市[美土里南部],,73106
73107,,生桑,,広島県,安芸高田市[美土里北部],,73107
73111,,鈴張,,広島県,広島安佐北区[北西部],,73111
73112,,吉坂,,広島県,北広島町[吉坂],,73112
73115,,千代田,,広島県,北広島町[千代田],,73115
73117,,豊平,,広島県,北広島町[豊平],,73117
73121,,大朝,,広島県,北広島町[大朝],,73121
73122,,美和,,広島県,北広島町[美和],,73122
73123,,芸北,,広島県,北広島町[中野],,73123
73124,,雄鹿原,,広島県,北広島町[雄鹿原],,73124
73125,,八幡,,広島県,北広島町[八幡],,73125
73131,,伴,,広島県,広島安佐南区[伴],,73131
73132,,戸山,,広島県,広島安佐南区[戸山],,73132
73133,,日浦,,広島県,広島安佐北区[南西部],,73133
73134,,安野,,広島県,安芸太田町[安野],,73134
73135,,加計,,広島県,安芸太田町[加計]、北広島町[細見下山],,73135
73136,,上殿,,広島県,安芸太田町[殿賀],,73136
73137,,筒賀,,広島県,安芸太田町[筒賀],,73137
73138,,戸河内,,広島県,安芸太田町[戸河内],,73138
73142,,熊野,,広島県,熊野町、広島安芸区[阿戸],,73142
73143,,坂,,広島県,坂町,,73143
73151,,安芸五日市,,広島県,広島佐伯区[五日市],,73151
73200,,広島東,,広島県,広島東区,,73200
73208,73400,,,広島県,,,73208
73300,,広島西,,広島県,広島西区,,73300/73308
73308,73300,,,広島県,,,73308
73400,,宇品,,広島県,広島南区,,73208/73400
73401,,豊島,,広島県,呉市[豊浜],,73401
73403,,御手洗,,広島県,呉市[豊],,73403
73500,,安芸府中,,広島県,府中町,,73500
73600,,海田,,広島県,海田町、広島安芸区[船越・畑賀・矢野],,73600
73700,,呉,,広島県,呉市[呉],,73700/73708/73709
73701,,広,,広島県,呉市[広],,73701
73703,,下蒲刈,,広島県,呉市[下蒲刈],,73703
73704,,蒲刈,,広島県,呉市[蒲刈],,73704
73708,73700,,,広島県,,,73708
73709,73700,,,広島県,,,73709
73712,,音戸,,広島県,呉市[音戸],,73712
73713,,倉橋,,広島県,呉市[倉橋],,73713
73721,,江田島,,広島県,江田島市[江田島・飛渡瀬],,73721
73722,,大柿,,広島県,江田島市[大柿],,73722
73723,,能美,,広島県,江田島市[能美・沖美],,73723
73725,,安浦,,広島県,呉市[安浦],,73725
73726,,川尻,,広島県,呉市[川尻],,73726
73800,,廿日市,,広島県,廿日市市[廿日市],,73800
73802,,佐伯,,広島県,廿日市市[佐伯],,73802
73803,,吉和,,広島県,廿日市市[吉和],,73803
73805,,砂谷,,広島県,広島佐伯区[砂谷],,73805
73806,,水内,,広島県,広島佐伯区[水内],,73806
73807,,上水内,,広島県,広島佐伯区[上水内],,73807
73900,,安芸西条,,広島県,東広島市[西条],,73900
73901,,八本松,,広島県,東広島市[八本松],,73901
73902,,西志和,,広島県,東広島市[志和],,73902
73903,,瀬野川,,広島県,広島安芸区[瀬野・中野],,73903
73904,,大野,,広島県,廿日市市[大野],,73904
73905,,宮島,,広島県,廿日市市[宮島],,73905
73906,,大竹,,広島県,大竹市、廿日市市[大野の一部],,73906
73911,,小田,,広島県,安芸高田市[甲田],,73911
73912,,向原,,広島県,安芸高田市[向原],,73912
73913,,井原,,広島県,広島安佐北区[井原市],,73913
73914,,高南,,広島県,広島安佐北区[高南],,73914
73915,,安芸三田,,広島県,広島安佐北区[三田],,73915
73917,,高陽,,広島県,広島安佐北区[高陽],,73917
73918,,高宮,,広島県,安芸高田市[高宮],,73918
73921,,高屋,,広島県,東広島市[高屋],,73921
73922,,河内,,広島県,東広島市[河内],,73922
73923,,福富,,広島県,東広島市[福富・豊栄],,73923
73924,,安芸津,,広島県,東広島市[安芸津],,73924
73925,,板城,,広島県,東広島市[上黒瀬],,73925
73926,,黒瀬,,広島県,東広島市[中黒瀬],,73926
73927,,下黒瀬,,広島県,東広島市[下黒瀬],,73927
74000,,岩国,,山口県,岩国市[岩国東部]、和木町,,74000
74003,,北河内,,山口県,岩国市[河内],,74003
74005,,河山,,山口県,岩国市[桑根・河山],,74005
74006,,本郷,,山口県,岩国市[本郷],,74006
74007,,広瀬,,山口県,岩国市[広瀬],,74007
74008,,深須,,山口県,岩国市[深須],,74008
74009,,高根,,山口県,岩国市[高根],,74009
74012,,美和,,山口県,岩国市[美和],,74012
74014,,由宇,,山口県,岩国市[由宇],,74014
74100,,岩国西,,山口県,岩国市[岩国西部],,74100
74200,,柳井,,山口県,柳井市[柳井・平郡島],,74200
74201,,日積,,山口県,柳井市[日積],,74201
74202,,伊陸,,山口県,柳井市[伊陸],,74202
74203,,玖珂,,山口県,岩国市[玖珂・祖生],,74203
74204,,高森,,山口県,岩国市[高森],,74204
74211,,平生,,山口県,平生町,,74211
74213,,阿月,,山口県,柳井市[伊保庄・阿月],,74213
74214,,上関,,山口県,上関町,,74214
74215,,田布施,,山口県,田布施町,,74215
74221,,大島,,山口県,周防大島町[小松],,74221
74223,,久賀,,山口県,周防大島町[久賀],,74223
74225,,平野,,山口県,周防大島町[森野・和田],,74225
74226,,油田,,山口県,周防大島町[油田],,74226
74227,,沖浦,,山口県,周防大島町[沖浦],,74227
74228,,橘,,山口県,周防大島町[橘],,74228
74229,,白木,,山口県,周防大島町[白木],,74229
74300,,光,,山口県,光市[光],,74300
74301,,岩田,,山口県,光市[大和],,74301
74400,,下松,,山口県,下松市[下松],,74400
74402,,米川,,山口県,下松市[米川],,74402
74500,,徳山,,山口県,周南市[徳山],,74500/74508
74501,,須々万,,山口県,周南市[須々万],,74501
74502,,向道,,山口県,周南市[向道],,74502
74503,,鹿野,,山口県,周南市[鹿野],,74503
74504,,須金,,山口県,周南市[須金],,74504
74505,,中須,,山口県,周南市[中須・八代],,74505
74506,,熊毛,,山口県,周南市[勝間・高水],,74506
74508,74500,,,山口県,,,74508
74511,,戸田,,山口県,周南市[戸田・湯野],,74511
74600,,新南陽,,山口県,周南市[新南陽],,74600
74601,,高瀬,,山口県,周南市[和田],,74601
74700,,防府,,山口県,防府市[防府],,74700/74708
74701,,奈美,,山口県,防府市[小野],,74701
74702,,堀,,山口県,山口市[出雲],,74702
74703,,八坂,,山口県,山口市[八坂],,74703
74704,,大原,,山口県,山口市[柚野],,74704
74705,,島地,,山口県,山口市[島地],,74705
74706,,串,,山口県,山口市[串]、周南市[巣山],,74706
74708,74700,,,山口県,,,74708
74711,,富海,,山口県,防府市[富海],,74711
74712,,大道,,山口県,防府市[大道]、山口市[鋳銭司],,74712
74901,,大畠,,山口県,柳井市[大畠],,74901
75000,,下関,,山口県,下関市[下関・彦島],,75000
75002,,内日,,山口県,下関市[内日],,75002
75003,,菊川,,山口県,下関市[菊川],,75003
75004,,豊田,,山口県,下関市[豊田],,75004
75006,,豊田前,,山口県,美祢市[豊田前],,75006
75011,,小月,,山口県,下関市[小月],,75011
75108,,下関東,,山口県,下関市[下関北部],,75108
75209,,長府,,山口県,下関市[長府],,75209
75300,,山口中央,,山口県,山口市[山口],,75300/75308
75301,,佐々並,,山口県,萩市[佐々並],,75301
75302,,大内,,山口県,山口市[大内・小鯖],,75302
75303,,仁保,,山口県,山口市[仁保],,75303
75308,75300,,,山口県,,,75308
75400,,小郡,,山口県,山口市[小郡・陶・嘉川],,75400/75408
75401,,真長田,,山口県,美祢市[真長田],,75401
75402,,大田,,山口県,美祢市[大田],,75402
75403,,絵堂,,山口県,美祢市[赤郷],,75403
75404,,明木,,山口県,萩市[明木],,75404
75405,,秋吉,,山口県,美祢市[秋吉],,75405
75406,,嘉万,,山口県,美祢市[秋芳北部],,75406
75408,75400,,,山口県,,,75408
75411,,秋穂,,山口県,山口市[秋穂],,75411
75412,,阿知須,,山口県,山口市[阿知須],,75412
75413,,小野,,山口県,宇部市[小野],,75413
75500,,宇部,,山口県,宇部市[宇部],,75500/75508
75501,,床波,,山口県,宇部市[西岐波],,75501
75502,,東岐波,,山口県,宇部市[東岐波],,75502
75508,75500,,,山口県,,,75508
75600,,小野田,,山口県,山陽小野田市[小野田],,75600/75608
75608,75600,,,山口県,,,75608
75700,,厚狭,,山口県,山陽小野田市[山陽],,75700
75702,,船木,,山口県,宇部市[船木],,75702
75704,,東吉部,,山口県,宇部市[吉部],,75704
75800,,萩,,山口県,萩市[萩],,75800
75801,,川上,,山口県,萩市[川上],,75801
75802,,福井,,山口県,萩市[福川],,75802
75803,,むつみ,,山口県,萩市[むつみ],,75803
75805,,紫福,,山口県,萩市[紫福],,75805
75806,,福賀,,山口県,阿武町[福賀],,75806
75807,,見島,,山口県,萩市[見島],,75807
75901,,厚東,,山口県,宇部市[厚東],,75901
75902,,宇部西,,山口県,宇部市[厚南],,75902
75912,,篠生,,山口県,山口市[篠生],,75912
75913,,生雲,,山口県,山口市[生雲],,75913
