CODE,POPULATION,AREA,OFFICE,WORKER,O_PRIVATE,O_1ST,O_2ND,O_3RD,W_PRIVATE,W_1ST,W_2ND,W_3RD,ADD_VALUE,SALES_EST,SALES_AGRI,SALES_MINI,SALES_CONS,SALES_MANU,SALES_SUPP,SALES_INFO,SALES_TRAN,SALES_SALE,SALES_FINA,SALES_REAL,SALES_RESE,SALES_ACCO,SALES_LIVI,SALES_EDUC,SALES_MEDI,SALES_COMP,SALES_OSERV,MANU_OFFICE,MANU_WORKER,MANU_SHIP,MANU_ADD,SHIP_FOOD,SHIP_TEXT,SHIP_WOOD,SHIP_PAPE,SHIP_CHEM,SHIP_PETR,SHIP_LEAT,SHIP_META,SHIP_MACH,SHIP_ELEC,SHIP_VEHI,SHIP_OMANU,SL_OFFICE,SL_WORKER,SL_SALES,WH_OFFICE,WH_WORKER,WH_SALES,RE_OFFICE,RE_WORKER,RE_SALES,RE_AREA
dummy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34307,23755,33.76,751,6013,737,1,222,514,6013,10,2431,3572,18588,69620,X,0,4636,26426,X,X,2129,17916,1500,373,1418,1327,5696,1173,4324,639,1774,102,1826,2459740,1046202,-,-,-,-,-,-,-,-,-,-,-,-,147,995,16329,14,37,718,133,958,15611,20633
34309,12747,15.69,516,8041,506,2,78,426,8041,25,864,7152,38920,427981,X,0,4305,77229,X,X,40721,287787,440,1222,988,1395,1519,1090,8445,424,2223,30,472,7696905,717927,-,-,-,-,-,-,-,-,-,-,-,-,132,2142,272241,36,1412,249343,96,730,22898,43605
34368,6472,341.89,497,2454,495,14,109,372,2454,136,606,1712,7604,23589,649,0,4913,5090,X,X,970,6340,766,123,37,691,186,4,2134,745,927,17,211,473080,129320,-,-,-,-,-,-,-,-,-,-,-,-,102,435,5827,5,46,1027,97,389,4800,6080
34369,18918,646.2,1169,10631,1151,76,271,804,10631,946,4404,5281,43368,222227,4835,0,12315,136636,X,X,16245,27705,1701,1184,339,2243,3759,1371,8786,2346,2720,79,3337,13100932,5049196,-,-,-,-,-,-,-,-,-,-,-,-,208,1052,24499,23,248,10153,185,804,14345,17972
34431,7992,43.11,565,3459,559,8,108,443,3459,92,916,2451,12309,132766,809,0,4531,76116,X,X,13969,7833,1956,313,486,1244,1064,1417,4843,434,632,21,462,7553354,978052,-,-,-,-,-,-,-,-,-,-,-,-,134,465,7103,14,75,1425,120,390,5678,5670
34462,16337,278.14,918,6338,901,78,186,637,6338,1361,1373,3604,22622,75380,11505,0,6415,15225,0,X,1697,26832,X,476,312,1238,2437,318,4485,383,1813,44,791,1377942,655705,-,-,-,-,-,-,-,-,-,-,-,-,194,1172,24284,18,117,5933,176,1055,18351,28461
34545,9217,381.98,535,3207,530,24,132,374,3207,295,1017,1895,11770,32058,1174,0,4571,9255,0,X,911,7835,X,0,163,819,1129,251,2718,890,1867,29,557,833878,306066,-,-,-,-,-,-,-,-,-,-,-,-,129,409,6620,13,40,476,116,369,6145,3666
35201,268517,715.89,12289,108866,11930,69,1711,10150,108866,945,23563,84358,493106,2270489,9420,1519,160941,655557,70656,13048,116404,704934,168430,47670,21388,41131,52952,12034,134294,18906,41205,412,15003,63091858,21466897,12325265,148035,484432,954382,3351658,10642499,2378200,15569636,1509732,1412502,14068757,42714,2699,19010,551427,605,4738,281519,2094,14272,269907,362763
35202,169429,286.65,6774,69990,6646,26,1048,5572,69990,211,16051,53728,331402,1526383,3250,X,107401,642904,X,8596,61302,399813,62661,15729,13776,22127,38556,20592,99376,5377,24874,214,10770,60016470,18433194,567435,229949,169918,564605,41030159,256198,5027022,3204895,6779939,314035,0,45028,1524,11908,371056,338,3074,202591,1186,8834,168466,227747
35203,197422,1023.23,8984,87967,8777,86,1131,7560,87967,1101,13235,73631,393079,2401091,7650,696,180096,196206,898,53865,86352,718742,242698,39478,42407,33997,59739,28493,645090,9721,54964,176,5901,18973948,6098490,4381531,764597,865786,949814,0,432895,824034,6650125,244550,43309,1774993,85303,1971,16084,650819,532,4964,431794,1439,11120,219026,283948
35204,49560,698.31,3196,20394,3180,88,552,2540,20394,1166,3892,15336,63792,229958,4108,0,26003,23008,199,1793,3300,80686,16191,4294,2165,12869,10480,1870,20401,14463,8128,103,1697,2048648,870544,795566,44047,177779,0,0,235792,109870,38456,133819,0,48954,0,707,3610,73796,109,659,26967,598,2951,46829,76054
35206,115942,189.37,4679,48365,4488,13,683,3792,48365,147,16070,32148,283515,1994230,473,X,67291,1129616,X,1010,45996,212869,64242,18151,330785,15698,26957,4625,53464,6057,12170,141,13166,112388161,37344349,1988937,429256,58463,1651357,7067054,13463522,2983360,564355,491674,0,82972146,0,1011,7491,189234,221,1569,74303,790,5922,114930,155004
35207,55812,89.35,2444,25412,2389,5,418,1966,25412,89,8223,17100,124922,755977,754,0,39089,327572,X,5722,22473,201378,14125,8945,4708,7456,21651,1210,17095,X,20006,104,6339,32391848,9898027,0,0,0,0,322691,29635,343021,14504227,4485939,281382,10863962,0,604,5004,189456,131,1195,105273,473,3809,84184,104646
35208,136757,873.72,6064,52342,5995,27,1125,4843,52342,358,14492,37492,219238,1050677,2643,X,109473,361032,X,4085,35849,266333,44349,13311,10792,20656,28439,4208,63005,5650,16011,189,8079,34539681,14279936,1785744,3865317,585357,7343760,10887466,2239471,1684088,814090,2399246,43736,2270897,446986,1326,8713,248247,255,1635,112541,1071,7078,135706,153830
35210,51369,92.13,1828,17798,1803,10,324,1469,17798,144,6405,11249,99443,600462,507,0,25659,414489,0,1140,5860,97602,15034,1770,2546,4801,4884,2485,16095,2313,5277,61,4299,41006389,13962155,1265801,0,0,0,0,0,124976,26016074,613180,0,2423571,0,426,2849,87515,72,404,44410,354,2445,43106,57312
35211,35439,357.29,1751,12823,1736,31,327,1378,12823,316,3385,9122,47234,197604,3680,X,13361,65449,0,141,6005,57461,10462,X,X,5918,4910,822,17924,7171,2473,80,1969,6316548,2911894,3142149,0,60324,0,0,0,443440,1732990,0,0,0,0,460,2344,51069,85,434,17132,375,1910,33936,46461
35212,32945,140.05,1839,13962,1816,16,225,1575,13962,213,2351,11398,55626,319153,431,0,29104,32833,112878,492,3512,75221,15723,1370,2770,5212,9580,946,22802,2019,4260,40,985,3171854,1273422,555452,0,0,0,837349,0,0,69649,0,45030,965689,18622,453,3124,69068,83,645,23354,370,2479,45714,78828
35213,26159,472.64,1200,10361,1187,35,238,914,10361,377,3983,6001,49154,219266,1317,7610,12679,123011,X,X,6560,42233,6585,480,478,2530,3062,1226,6482,1559,3411,60,2856,11912730,4537135,170646,0,0,0,0,220295,4437784,436337,68996,3115140,0,0,271,1549,36818,32,185,15991,239,1364,20827,25577
35215,144842,656.29,7038,67014,6816,20,1155,5641,67014,167,18956,47891,388237,2270576,1425,X,149143,1223082,X,16045,141254,380066,97627,28356,23202,20573,51354,7791,75295,9117,46116,181,11092,121602133,31748781,2139372,1248180,714972,481462,89575087,4572337,4073506,15814837,1549366,0,63214,23678,1425,9897,334770,367,2722,193961,1058,7175,140809,146378
35216,62671,133.09,2256,24411,2216,15,385,1816,24411,458,8675,15278,122179,1081941,1771,0,32185,736881,104868,7,14413,108457,21264,6649,5755,6445,11493,1317,22488,1747,6201,97,6702,73232032,12806284,390325,22025,0,0,8305241,1185039,1571727,6182163,3388790,2502299,1573815,0,541,3924,93578,70,576,34460,471,3348,59119,83208
35305,17199,138.09,874,4616,862,3,145,714,4616,18,860,3738,12714,34826,X,0,6343,2450,0,187,X,9738,1228,81,185,2131,372,1276,5224,3738,783,17,291,210861,77274,-,-,-,-,-,-,-,-,-,-,-,-,221,768,8680,23,82,1054,198,686,7626,9174
35321,6285,10.58,159,2851,158,0,54,104,2851,0,1553,1298,19882,435556,-,0,8947,418346,0,X,731,2214,X,52,2252,375,588,X,733,X,707,5,1971,41833744,4285936,-,-,-,-,-,-,-,-,-,-,-,-,20,143,2197,3,17,573,17,126,1624,707
35341,2803,34.69,220,974,219,1,53,165,974,14,243,717,4108,14076,X,0,2338,377,X,X,7703,873,X,22,13,151,199,X,619,1081,263,3,15,X,X,-,-,-,-,-,-,-,-,-,-,-,-,52,113,806,6,20,195,46,93,611,185
35343,15317,50.42,512,4182,506,4,140,362,4182,33,1856,2293,17661,71958,99,X,5268,40239,X,X,850,17326,914,331,264,697,375,109,3749,587,528,38,1389,3928346,1127914,-,-,-,-,-,-,-,-,-,-,-,-,111,773,16368,20,117,4403,91,656,11966,9853
35344,12798,34.58,493,4328,489,1,105,383,4328,4,1000,3324,16247,68234,X,0,3594,32898,X,X,2953,13757,575,588,325,794,3676,89,7105,438,1207,24,809,3259491,738646,-,-,-,-,-,-,-,-,-,-,-,-,118,743,13067,19,83,2991,99,660,10076,19482
35502,3463,115.95,174,1135,172,14,35,123,1135,190,361,584,3066,10892,1041,0,1068,3980,0,0,X,2664,335,X,X,93,100,X,680,262,615,7,278,X,X,-,-,-,-,-,-,-,-,-,-,-,-,44,163,1989,6,17,634,38,146,1354,2389
36201,258554,191.25,14902,126691,14242,60,1805,12377,126691,583,19099,107009,563908,3169448,4523,0,188451,532289,8045,47172,77046,987826,331219,63613,37489,57885,85959,45629,616656,19182,66464,361,9709,48573360,32997474,4766914,624407,2171075,2872593,33661198,1055868,314064,831374,1848280,67043,52160,75141,2899,21710,904998,913,8375,633215,1986,13335,271782,280994
36202,59101,135.66,2756,22548,2693,33,449,2211,22548,215,6234,16099,103929,517044,6848,1453,23330,294977,0,1282,20297,85998,12103,6383,2390,12977,7437,4696,27144,4319,5412,131,4628,29279286,17504265,916533,101474,59646,1915515,5959664,1545013,97257,501422,195705,0,1011943,289276,614,3478,80888,94,558,30859,520,2920,50029,63396
36203,38755,45.37,1691,13565,1623,34,292,1297,13565,528,2898,10139,50676,201197,4261,0,11053,57683,0,269,7591,54591,6747,1885,588,3372,13265,651,33531,3635,2076,85,1868,5140627,1603941,430389,81500,0,744706,0,0,0,368393,1070660,272666,133311,0,394,2342,47729,65,319,11173,329,2023,36556,45622
36204,73019,279.25,2986,29603,2918,43,601,2274,29603,368,12980,16255,200299,782730,5817,X,53073,314464,X,1198,22556,99488,26556,4845,1748,6017,12362,2439,25119,10105,21020,128,9907,30290779,10099242,976947,1486632,530211,5574537,0,0,387288,540585,610210,15095015,0,25501,675,3566,91281,108,572,29501,567,2994,61780,78571
36205,41466,144.14,1930,13947,1888,18,350,1520,13947,106,3193,10648,47512,167943,1229,X,14074,34185,X,483,5854,49503,16031,1639,958,3500,8486,568,26335,2887,1725,78,1852,3261166,1324588,389994,435862,151659,61631,0,205488,0,714132,748755,139972,0,0,422,2290,45464,66,272,9292,356,2018,36172,66834
36206,37202,191.11,1264,9833,1251,21,312,918,9833,205,3607,6021,35377,131947,798,0,12381,54799,0,X,3998,31624,1878,X,337,2205,4779,636,10938,3853,3284,84,2466,5215877,2308997,169868,97690,39665,280801,740213,833880,202908,1106840,288599,395089,290659,0,254,1524,28098,38,177,6260,216,1347,21838,32854
36207,30501,367.14,1354,9754,1339,20,254,1065,9754,131,2516,7107,37434,159193,1369,X,18318,50875,X,99,2794,46030,14152,706,956,2629,4053,504,12623,1599,2153,45,1376,4967130,2652364,443255,14611,0,0,1339234,0,148731,298662,125790,0,0,0,335,1906,43597,41,307,15272,294,1599,28325,40805
36208,26836,721.42,1531,9772,1518,12,294,1212,9772,67,2849,6856,36974,133146,1202,0,23046,28743,9723,584,2021,31413,7273,407,1307,4463,4517,192,10433,2247,5573,53,1081,2580150,972850,197172,28809,196085,0,0,0,103187,0,0,0,0,0,361,1453,29018,43,217,9252,318,1236,19766,22242
36301,5301,69.83,250,1721,245,9,77,159,1721,63,717,941,5642,29725,503,X,3445,17174,0,0,X,3097,465,X,56,105,58,393,853,454,285,15,416,1694167,420784,-,-,-,-,-,-,-,-,-,-,-,-,55,194,2751,9,28,819,46,166,1932,2104
36302,1545,109.63,105,563,102,4,26,72,563,107,140,316,1024,3390,456,0,931,268,0,X,X,307,0,0,142,271,7,0,465,297,96,2,22,X,X,-,-,-,-,-,-,-,-,-,-,-,-,17,31,X,0,0,0,17,31,X,0
36321,2289,42.28,88,365,85,2,34,49,365,9,132,224,887,3484,X,0,677,751,0,0,245,691,0,0,0,73,4,X,344,X,95,5,45,X,X,-,-,-,-,-,-,-,-,-,-,-,-,19,47,X,2,3,X,17,44,X,892
36341,25590,28.85,1206,8459,1169,13,212,944,8459,83,2189,6187,24622,118327,2858,X,6825,37202,0,X,2794,42115,5369,1996,315,3172,5516,456,6589,663,2189,54,1695,3560359,1452633,-,-,-,-,-,-,-,-,-,-,-,-,223,1508,39890,32,245,13737,191,1263,26154,38723
36342,5300,173.3,324,1426,319,10,93,216,1426,137,407,882,3409,10077,1292,0,1412,2489,X,X,278,1711,0,X,X,600,73,4,1384,670,139,10,150,220153,101061,-,-,-,-,-,-,-,-,-,-,-,-,61,138,1468,4,6,X,57,132,X,951
36368,8402,694.98,470,2830,468,14,109,345,2830,176,1191,1463,10954,50749,1274,0,7896,28282,X,X,707,5056,2078,X,166,444,221,9,1625,1934,592,24,548,2753773,1683041,-,-,-,-,-,-,-,-,-,-,-,-,117,377,4586,13,44,1480,104,333,3106,2721
36383,4259,56.62,295,1184,293,5,50,238,1184,6,283,895,3714,12255,13,0,2836,810,X,X,113,3982,2266,73,89,246,149,134,1090,X,111,13,119,54235,28975,-,-,-,-,-,-,-,-,-,-,-,-,75,214,2796,7,42,646,68,172,2150,1311
36387,7092,140.8,381,2027,371,4,74,293,2027,44,442,1541,6265,16831,270,0,2193,3035,0,96,133,4830,787,71,71,483,573,8,3121,721,437,17,219,281601,110644,-,-,-,-,-,-,-,-,-,-,-,-,82,260,4586,6,24,1180,76,236,3406,4418
36388,9283,327.65,537,3139,531,14,100,417,3139,170,1059,1910,8383,50839,1558,0,4150,23742,0,0,236,11397,2459,118,54,1034,2360,96,2114,485,1037,22,713,2336017,477901,-,-,-,-,-,-,-,-,-,-,-,-,127,559,9744,18,78,3141,109,481,6603,9710
36401,15204,14.24,601,8518,593,7,108,478,8518,40,3090,5388,41765,177829,374,X,11780,69925,X,X,18839,57531,1113,2161,1666,2087,1231,138,7678,168,2940,34,1775,6914003,4164528,-,-,-,-,-,-,-,-,-,-,-,-,126,1344,51054,27,377,28307,99,967,22747,25164
36402,22446,8.74,903,8378,859,3,122,734,8378,40,1828,6510,37814,179052,X,0,11351,42749,0,X,7734,76536,13887,4975,816,1873,5174,453,9832,469,3014,28,1158,4212018,1919550,-,-,-,-,-,-,-,-,-,-,-,-,210,2018,69606,38,514,36908,172,1504,32698,54132
36403,34626,16.27,1385,12055,1330,1,199,1130,12055,21,3507,8527,50249,211183,X,X,12313,78593,0,X,1208,79393,7936,2076,996,5158,9311,501,10418,1062,1787,43,2679,7589844,2871111,-,-,-,-,-,-,-,-,-,-,-,-,338,3028,70456,44,331,14954,294,2697,55502,97465
36404,13358,36.22,494,4700,485,6,99,380,4700,101,1350,3249,21085,119820,1422,X,9547,67887,X,X,2241,18767,1014,800,219,465,2153,1028,6406,1432,3758,27,801,6712527,5246541,-,-,-,-,-,-,-,-,-,-,-,-,106,708,18033,14,93,4460,92,615,13573,8701
36405,12039,34.58,441,3002,420,13,104,303,3002,85,777,2140,10426,39128,2451,X,2131,7847,0,X,2766,15294,491,801,X,432,631,22,4213,704,1225,24,395,624004,377750,-,-,-,-,-,-,-,-,-,-,-,-,87,574,12717,10,33,1756,77,541,10961,13455
36468,8927,194.84,449,3161,444,5,120,319,3161,12,1663,1486,9950,50837,83,0,4512,29861,0,X,486,11222,1069,78,127,337,314,X,2164,231,345,28,1062,2822624,886834,-,-,-,-,-,-,-,-,-,-,-,-,108,452,10011,8,60,4917,100,392,5094,8482
36489,14638,122.48,678,4447,667,8,136,523,4447,49,1095,3303,14219,49027,150,0,5677,7540,X,X,911,17184,2170,426,460,1429,2643,172,7965,912,1377,24,403,675539,247014,-,-,-,-,-,-,-,-,-,-,-,-,141,798,14642,19,96,2214,122,702,12428,15476
37201,420748,375.41,22514,203222,21832,90,3277,18465,203222,691,34130,168401,1048403,6219296,6102,634,596479,422280,8698,226888,181843,2736866,606351,149331,84707,84000,174878,36020,708422,21025,174773,626,15151,36370602,14779850,3946661,776975,661373,2960494,831092,459154,1269451,5035501,4289684,11430844,3844727,447282,4862,40595,2397282,1804,16118,1795999,3058,24477,601284,680814
37202,110010,111.78,4429,41473,4328,21,750,3557,41473,148,11777,29548,209711,865607,866,154,68156,286576,275,6471,23076,261493,60204,20662,10377,21735,35032,4772,47183,3264,15311,163,6745,24403471,9096095,749940,483356,535826,789656,1924098,1382755,336093,1842096,399384,3134053,11896330,468606,971,7176,226684,204,1255,106131,767,5921,120553,192116
37203,53164,92.49,2988,29017,2945,49,574,2322,29017,616,9081,19320,151218,834062,3086,X,41742,314907,X,1069,59289,185948,22274,8200,8324,7016,7990,2436,33724,3083,10593,178,6911,30928565,7571813,6493192,943974,131569,769784,3484095,9478237,210620,245641,324897,0,6707637,59070,602,4067,165532,155,1473,116183,447,2594,49349,63195
37204,32927,39.93,1480,12093,1451,15,210,1226,12093,171,2243,9679,46183,199631,664,0,10049,42179,0,170,14235,68155,10328,2130,2005,4554,10926,2931,23843,2089,5374,46,1352,4046199,1496057,805302,89847,106302,0,0,1275860,0,114790,0,721519,0,61520,315,2217,63334,55,475,31523,260,1742,31810,47285
37205,59409,117.84,3047,26652,2992,36,646,2310,26652,526,8663,17463,143582,561650,4620,0,33708,224010,242,788,18253,183995,28420,10186,3214,8696,11358,1171,20241,5963,6784,219,6611,20807779,7956170,4194898,1149462,151244,7514218,3729411,585446,983104,445554,558015,1287508,0,104024,745,4646,164011,174,1418,99832,571,3228,64179,83545
37206,50272,158.63,1995,17778,1971,35,485,1451,17778,417,6362,10999,80106,305725,3078,0,15463,159274,X,X,10817,65266,12026,2050,1880,5050,6687,3913,12478,3598,4015,138,4812,15613618,3942278,2187469,104429,549511,831422,0,1417764,378219,477244,7124320,0,923949,139239,415,2636,61283,62,396,25878,353,2240,35405,57111
37207,31031,152.83,1474,12403,1454,29,395,1030,12403,487,5178,6738,56060,239821,2981,0,10122,132252,X,X,4595,54605,6387,686,660,8519,5323,297,9850,1672,1691,108,3991,12761922,5831372,435690,905543,0,313224,2287503,852163,808731,337402,4680122,0,0,0,288,1969,45849,53,494,16504,235,1475,29345,38469
37208,65524,222.71,2794,23757,2762,55,694,2013,23757,712,9769,13276,102259,524100,34222,X,33302,262904,X,342,22210,109535,4832,1065,2488,13052,8547,2799,18384,3965,6112,208,7064,23257291,8136781,7674431,173045,396579,2308237,0,1356533,3613244,3332382,1862372,1771689,95508,26734,608,3365,92521,97,537,40146,511,2828,52375,88583
37322,14002,74.37,898,5884,891,18,211,662,5884,149,1585,4150,19250,93543,1138,0,8677,36712,X,X,2657,23163,3312,532,461,5283,4679,1059,2084,2189,1452,61,858,3545250,1808731,-,-,-,-,-,-,-,-,-,-,-,-,208,1220,21089,31,152,3205,177,1068,17884,31096
37324,14862,95.59,954,5912,942,11,277,654,5912,68,2481,3363,20194,80679,351,1521,6867,33846,X,X,5847,19349,2390,228,737,1635,1511,63,4173,1432,704,78,1465,2878425,1345835,-,-,-,-,-,-,-,-,-,-,-,-,205,914,17092,41,214,8023,164,700,9068,7202
37341,27684,75.78,964,9727,944,14,236,694,9727,157,2555,7015,36089,133272,1660,0,10912,30962,0,X,3944,41636,X,953,863,1882,3205,7788,24085,848,1531,57,1438,2895659,1691769,-,-,-,-,-,-,-,-,-,-,-,-,190,1260,29113,41,240,11540,149,1020,17573,25261
37364,3139,14.22,209,2216,204,20,34,150,2216,153,810,1253,14170,476237,2871,0,4800,453707,0,0,5972,4506,X,49,X,623,37,X,482,1410,1123,4,582,45365519,9478976,-,-,-,-,-,-,-,-,-,-,-,-,27,114,4445,2,7,X,25,107,X,1054
37386,18952,8.1,868,10349,845,0,111,734,10349,0,2666,7683,42189,208390,-,0,10651,52077,577,139,14138,79267,1143,9570,986,6975,21943,2125,5351,335,3113,32,2281,4885873,1984337,-,-,-,-,-,-,-,-,-,-,-,-,197,1894,74036,50,482,44666,147,1412,29370,52244
37387,23610,109.75,963,9615,940,20,208,712,9615,203,3115,6297,42529,194221,3578,0,17174,54721,X,167,7571,74858,3977,5383,422,2619,5622,X,10626,1693,4913,47,1940,5039100,1745685,-,-,-,-,-,-,-,-,-,-,-,-,253,1916,68971,41,469,38910,212,1447,30061,58746
37403,9186,8.47,693,3938,690,4,84,602,3938,33,593,3312,11187,41974,210,0,1763,5344,0,0,1223,12914,4318,257,350,7415,1296,82,3714,925,2164,18,323,512961,216968,-,-,-,-,-,-,-,-,-,-,-,-,218,806,11214,22,113,X,196,693,X,10919
37404,23366,24.38,863,9264,832,11,215,606,9264,83,4810,4371,41880,210940,177,0,9747,131258,X,X,6633,39574,6410,752,755,1815,3564,508,5687,704,2622,81,3911,12726472,4256878,-,-,-,-,-,-,-,-,-,-,-,-,176,1154,35970,35,278,20503,141,876,15467,18524
37406,18377,194.45,760,5867,751,16,210,525,5867,197,2620,3050,21425,87089,2550,0,8796,44817,X,279,2272,15327,356,265,X,1166,3226,247,5438,1278,652,33,1629,3131297,1226725,-,-,-,-,-,-,-,-,-,-,-,-,160,780,13860,29,127,X,131,653,X,13892
38201,514865,429.37,22214,215683,21001,57,2726,18218,215683,414,30459,184810,907046,5161012,2714,X,342092,375615,X,154143,141826,1804189,566854,110609,64497,91803,212527,54725,1039643,24855,159917,390,14215,32966295,11291801,7267993,1235128,718064,1594267,4931158,779428,385650,463567,11766524,2637891,738640,123758,4327,38513,1648394,1340,12357,1065487,2987,26156,582907,591528
38202,158114,419.13,8562,69558,8439,53,1787,6599,69558,515,21575,47468,311115,2251467,5571,1666,110786,1062779,3555,4324,169532,625715,74149,12716,15671,24401,43891,4847,69357,6331,16176,469,11656,96078902,11405756,2335038,4452218,126229,501598,443418,108607,724465,1254148,1943136,2505636,29972064,33064,1914,11379,513361,476,3090,335821,1438,8289,177540,199115
38203,77465,468.16,4392,28011,4353,92,609,3652,28011,916,4262,22833,112137,570108,18666,0,32088,44707,2545,917,13827,285081,46679,3987,2746,8782,55468,2340,29771,11238,11269,114,1761,4126731,1101750,2797832,495639,0,69378,0,0,157407,161050,34739,0,227187,0,1096,6307,253605,250,1990,170183,846,4317,83422,102808
38204,34951,132.68,2050,13104,2035,30,286,1719,13104,256,2834,10014,46986,189352,3115,0,16963,33334,X,X,12900,71601,11737,1766,1031,3892,12600,611,14232,2649,2321,66,1660,2990487,810889,1857333,35813,147300,0,0,0,165076,0,0,0,518598,0,525,2547,64497,127,700,34218,398,1847,30279,43483
38205,119903,234.46,5386,53020,5235,15,972,4248,53020,122,14640,38258,281072,1462243,440,X,120635,718875,13526,4739,56537,312023,59085,X,24946,14039,26301,5497,55755,4673,32029,211,9145,70393522,24218757,1443893,694951,586681,786033,29123186,6574930,127239,20939477,6214803,2431473,0,144771,1117,8420,277423,285,2418,150401,832,6002,127022,203599
38206,108174,509.98,4965,42405,4852,73,1071,3708,42405,626,13563,28216,201626,1542422,4529,X,66293,976658,X,513,21635,204226,52317,8635,6915,15987,33647,1580,39331,5898,13559,258,8737,96334579,21667798,6056825,1590455,586742,307716,130274,5889584,462202,63681638,4328733,2279508,10706774,276667,1014,7177,178371,205,1436,72490,809,5741,105881,166235
38207,44086,432.22,2442,17092,2418,27,378,2013,17092,274,3913,12905,59411,239695,5505,0,20755,35006,80,306,10657,88979,14451,3795,2213,6088,19158,1966,20215,6152,4370,68,1743,3043800,1280259,701726,214115,711927,0,0,396494,347880,379997,0,0,0,31588,595,3236,80157,109,620,26461,486,2616,53696,80325
38210,36827,194.44,1532,12581,1503,17,322,1164,12581,150,4067,8364,43149,250344,24926,0,15973,91698,X,X,6771,72544,6658,1657,3166,2362,6672,242,11939,2280,2780,75,2504,8969033,3859317,6742886,0,239740,625496,0,499383,0,102509,375610,0,0,0,374,2522,69140,80,682,38986,294,1840,30153,47614
38213,87413,421.24,4276,41469,4212,26,1002,3184,41469,170,17102,24197,179400,1264201,2338,X,54283,645839,X,2457,88158,335923,30654,6020,2860,10756,27122,2358,30031,4723,20354,369,12351,61993847,19199818,2208503,1742909,93893,49830860,440012,4865840,80640,179122,2190741,0,0,129056,935,5865,311983,237,1687,221042,698,4178,90941,128221
38214,38919,514.34,2096,12118,2072,49,409,1614,12118,432,2959,8727,44500,164056,8109,0,14415,29981,X,X,10416,69221,2727,803,2205,2659,6289,644,12236,2192,1651,93,1433,2837653,1192569,1125300,87440,231503,0,0,0,276949,0,0,0,0,0,513,2381,60335,68,465,27176,445,1916,33159,46618
38215,34613,211.3,1234,16324,1194,11,224,959,16324,268,3669,12387,69352,301896,1280,0,8126,81079,X,X,23457,116708,2865,1472,341,3639,8949,6290,33876,1574,9763,62,2667,7810793,4067144,1323492,0,107832,0,0,0,207649,19349,1794736,0,0,0,258,2225,110374,64,604,71637,194,1621,38737,51546
38356,7135,30.38,335,2034,331,4,88,239,2034,38,867,1129,8695,49711,530,0,2214,39383,X,X,393,3004,X,7,265,643,163,1173,632,401,448,31,564,3877219,637670,-,-,-,-,-,-,-,-,-,-,-,-,66,202,2684,6,14,98,60,188,2586,1271
38386,8447,583.69,489,2562,486,17,96,373,2562,166,625,1771,8340,24521,1614,X,4560,3764,X,X,425,7369,680,8,X,766,830,265,2469,788,366,19,205,308730,102351,-,-,-,-,-,-,-,-,-,-,-,-,124,420,6122,12,58,1552,112,362,4570,4838
38401,30064,20.41,1221,13842,1186,8,271,907,13842,200,5101,8541,63957,301794,2628,0,26760,129953,0,664,11212,99935,2214,2012,925,4645,8415,678,6969,1042,3743,76,3751,12768624,4927270,-,-,-,-,-,-,-,-,-,-,-,-,316,2762,85623,55,575,35926,261,2187,49696,74099
38402,21239,101.59,855,7649,840,5,234,601,7649,30,2526,5093,29383,243977,222,0,12102,115173,X,X,7735,91204,1311,2263,954,1467,902,1838,6018,864,1448,46,1213,1588428,787210,-,-,-,-,-,-,-,-,-,-,-,-,178,1610,85760,41,677,68787,137,933,16973,23073
38422,16742,299.43,877,5392,871,16,184,671,5392,261,1735,3396,15795,61834,1885,X,6739,19636,X,X,1646,15315,3661,88,X,1095,3320,26,4127,1523,2348,49,1027,1827179,707155,-,-,-,-,-,-,-,-,-,-,-,-,234,979,13910,34,149,2760,200,830,11150,13588
38442,9626,93.98,461,3680,461,21,100,340,3680,141,1171,2368,25149,365289,1197,0,23328,4344,320127,X,600,5034,X,25,616,768,219,8,1753,1109,4842,17,283,X,X,-,-,-,-,-,-,-,-,-,-,-,-,116,326,3727,13,67,1662,103,259,2065,3924
38484,4072,98.45,149,825,148,3,36,109,825,35,245,545,2512,7580,196,0,1571,2541,0,0,217,1589,X,X,X,69,49,28,912,173,41,2,118,X,X,-,-,-,-,-,-,-,-,-,-,-,-,38,148,1468,3,5,17,35,143,1450,2577
38488,10705,241.88,482,3102,477,7,107,363,3102,112,854,2136,8567,32751,584,0,4024,5201,0,X,641,13994,X,365,82,321,1041,3,4358,665,760,21,383,496405,215928,-,-,-,-,-,-,-,-,-,-,-,-,125,599,12286,13,86,2608,112,513,9678,13884
38506,21902,238.99,1205,6310,1196,40,172,984,6310,728,1333,4249,13306,81245,21402,0,7192,5476,X,X,1839,27068,2662,243,555,1493,4644,112,4153,2877,1261,33,545,425864,260556,-,-,-,-,-,-,-,-,-,-,-,-,300,1289,25168,38,145,5506,262,1144,19662,25363
