CODE,POPULATION,POP_INCREASE,AREA,DENSITY,HOUSE,HOU_INCREASE,DID_POPULATION,POP_U15,POP_O15,POP_O65,FOREIGNER,DAYTIME,WORKER,1ST_IND,2ND_IND,3RD_IND,IND_AGRI,IND_MANU,IND_SALE,IND_ACCO,IND_MEDI
dummy,,,,,,,,,,,,,,,,,,,,,
31203,46485,-2559,272.06,170.9,18309,-239,14727,5723,24287,16034,303,,,,,,,,,,
31204,32740,-1434,29.11,1124.7,13128,34,15805,3912,17948,10736,482,,,,,,,,,,
31302,10799,-686,122.32,88.3,3926,-67,0,1143,5598,4053,76,,,,,,,,,,
31325,2864,-405,199.18,14.4,1182,-89,0,191,1279,1393,30,,,,,,,,,,
31328,6427,-727,224.7,28.6,2400,-87,0,621,3005,2801,68,,,,,,,,,,
31329,15937,-1048,206.71,77.1,5326,-33,0,1853,8289,5792,69,,,,,,,,,,
31364,6060,-430,233.52,26,2230,-60,0,676,2962,2408,61,,,,,,,,,,
31370,16055,-495,77.94,206,5682,200,0,2264,8602,5139,91,,,,,,,,,,
31371,16365,-1051,139.97,116.9,5769,-26,0,1979,8356,6028,199,,,,,,,,,,
31372,14228,-592,56.94,249.9,4987,174,0,1793,7352,5060,104,,,,,,,,,,
31384,3501,62,4.2,833.6,1243,99,0,507,1979,986,32,,,,,,,,,,
31386,15370,-1100,189.83,81,5247,-53,0,1684,7491,6195,119,,,,,,,,,,
31389,10323,-627,114.03,90.5,3548,34,0,1179,5261,3879,92,,,,,,,,,,
31390,10696,-422,139.44,76.7,3648,44,0,1282,5148,4243,47,,,,,,,,,,
31401,4196,-569,340.96,12.3,1791,-142,0,296,1708,2190,28,,,,,,,,,,
31402,2907,-371,133.98,21.7,1210,-69,0,183,1253,1471,23,,,,,,,,,,
31403,2672,-332,124.52,21.5,953,-57,0,189,1172,1311,10,,,,,,,,,,
32201,203616,-2614,572.99,355.4,85593,2562,106434,25931,113547,59498,1336,,,,,,,,,,
32202,54592,-3513,690.68,79,24370,-128,9474,5940,28524,19445,651,,,,,,,,,,
32203,172775,837,624.36,276.7,64408,4278,38443,23315,95332,51944,4158,,,,,,,,,,
32204,45003,-2715,733.19,61.4,18870,-167,10385,5284,21988,17017,347,,,,,,,,,,
32205,32846,-2320,435.34,75.4,13343,-270,0,3655,15778,13264,338,,,,,,,,,,
32206,37062,-2466,420.93,88,12835,30,7056,4277,18817,13835,262,,,,,,,,,,
32207,22959,-1509,268.24,85.6,9953,-170,0,2403,11467,9008,282,,,,,,,,,,
32209,36007,-3025,553.18,65.1,12432,-95,0,4041,17487,14422,212,,,,,,,,,,
32343,11849,-1214,368.01,32.2,4356,-108,0,1160,5341,5130,89,,,,,,,,,,
32386,4577,-454,242.88,18.8,1769,-73,0,463,1998,2114,42,,,,,,,,,,
32441,3248,-194,106.43,30.5,1407,-50,0,320,1477,1433,19,,,,,,,,,,
32448,4355,-545,282.92,15.4,1844,-166,0,498,1772,2084,18,,,,,,,,,,
32449,10163,-938,419.29,24.2,3994,-230,0,1084,4478,4582,84,,,,,,,,,,
32501,6875,-778,307.03,22.4,3090,-210,0,593,2944,3337,52,,,,,,,,,,
32505,6077,-297,336.5,18.1,2833,23,0,573,2745,2720,221,,,,,,,,,,
32525,2267,-86,33.44,67.8,1068,11,0,244,1118,905,12,,,,,,,,,,
32526,2788,-239,55.96,49.8,1415,-84,0,253,1246,1289,31,,,,,,,,,,
32527,634,19,13.7,46.3,350,19,0,69,281,284,3,,,,,,,,,,
32528,13433,-1175,242.82,55.4,5962,-288,0,1538,6316,5570,73,,,,,,,,,,
33101,314523,5039,450.7,697.9,155323,9176,225885,38193,187763,74229,6307,,,,,,,,,,
33102,149232,3000,51.24,2912.4,65547,4019,126993,21064,87075,38220,2072,,,,,,,,,,
33103,93108,-2469,160.53,580,37471,1273,41305,10893,52132,28622,1420,,,,,,,,,,
33104,167828,-353,127.48,1316.5,69279,3743,111191,22606,97815,44661,2045,,,,,,,,,,
33202,474592,-2526,355.63,1334.5,199082,9235,305435,58486,249921,125532,4361,,,,,,,,,,
33203,99937,-3809,506.33,197.4,41213,910,25202,12449,55234,30544,832,,,,,,,,,,
33204,56531,-4205,103.58,545.8,24090,-674,15918,5608,28734,21774,615,,,,,,,,,,
33205,46088,-4480,136.24,338.3,18466,-723,9296,4419,23004,17064,490,,,,,,,,,,
33207,38384,-3006,243.54,157.6,14732,-182,5846,3880,20028,14355,512,,,,,,,,,,
33208,69030,2175,211.9,325.8,27110,2247,26147,9589,39165,19408,1593,,,,,,,,,,
33209,29072,-3003,546.99,53.1,12886,-595,5703,2546,14264,11904,900,,,,,,,,,,
33210,28079,-2579,793.29,35.4,11324,-324,0,2676,13644,11606,271,,,,,,,,,,
33211,32320,-2859,258.14,125.2,13486,-392,0,2961,16406,12732,548,,,,,,,,,,
33212,36048,-927,125.46,287.3,14068,229,0,4071,19264,12422,420,,,,,,,,,,
33213,42661,-553,209.36,203.8,16439,709,13868,5745,22267,14377,483,,,,,,,,,,
33214,42725,-3399,828.53,51.6,15845,-239,0,4863,20687,17061,291,,,,,,,,,,
33215,25939,-2038,429.29,60.4,10793,-88,0,2612,12356,10800,380,,,,,,,,,,
33216,32772,-1463,66.46,493.1,12615,152,0,3589,17005,12047,225,,,,,,,,,,
33346,13623,-789,144.21,94.5,5296,60,0,1266,6727,5598,248,,,,,,,,,,
33423,12368,214,7.62,1623.1,4522,173,5030,2027,6881,3433,67,,,,,,,,,,
33445,10950,21,12.23,895.3,4138,111,0,1525,5965,3454,155,,,,,,,,,,
33461,13414,-787,90.62,148,5000,45,0,1423,6726,5207,368,,,,,,,,,,
33586,813,-53,67.11,12.1,331,1,0,99,368,346,11,,,,,,,,,,
33606,12062,-785,419.68,28.7,4643,-26,0,1485,5873,4674,84,,,,,,,,,,
33622,10888,-237,54.05,201.4,4089,35,0,1580,5821,3465,46,,,,,,,,,,
33623,5578,-328,69.52,80.2,1942,-36,0,736,2864,1977,26,,,,,,,,,,
33643,1398,-74,57.97,24.1,575,14,0,178,725,495,6,,,,,,,,,,
33663,4530,-377,78.65,57.6,1793,-100,0,398,2098,2034,37,,,,,,,,,,
33666,13053,-1379,232.17,56.2,5028,-230,0,1423,6205,5421,75,,,,,,,,,,
33681,10886,-1064,268.78,40.5,4283,-91,0,962,5377,4529,228,,,,,,,,,,
34101,142699,6059,15.32,9314.6,81602,4713,142699,14942,87271,33012,3925,,,,,,,,,,
34102,119353,-802,39.42,3027.7,53056,1266,104525,16030,70462,31823,1740,,,,,,,,,,
34103,145805,3077,26.46,5510.4,72206,3421,144689,18617,88001,34668,1934,,,,,,,,,,
34104,190232,-697,35.61,5342.1,93866,3405,178803,23239,109724,43040,3482,,,,,,,,,,
34105,247020,4508,117.03,2110.7,106284,6873,210136,39022,150821,51954,1999,,,,,,,,,,
34106,138979,-6039,353.33,393.3,57775,624,84375,16011,74314,47892,1865,,,,,,,,,,
34107,77103,-2250,94.08,819.5,31483,181,62274,10565,45694,20678,1465,,,,,,,,,,
34108,139563,2864,225.43,619.1,58851,3035,111592,19864,80210,37815,1090,,,,,,,,,,
34202,214592,-13960,352.83,608.2,94483,-2929,142702,23037,114245,75706,3022,,,,,,,,,,
34203,23993,-2433,118.23,202.9,10682,-522,6084,2126,11643,10082,228,,,,,,,,,,
34204,90573,-5621,471.51,192.1,39091,-797,44685,10438,47477,32182,2130,,,,,,,,,,
34205,131170,-7456,285.11,460.1,57519,-240,48121,14313,68334,47641,2718,,,,,,,,,,
34207,460930,-3881,518.14,889.6,193371,7816,264631,60655,260383,132167,8231,,,,,,,,,,
34208,37655,-2414,195.75,192.4,15030,-9,18628,3922,19284,14371,562,,,,,,,,,,
34209,50681,-2934,778.18,65.1,21377,1,8793,5947,25685,18437,628,,,,,,,,,,
34210,33633,-3367,1246.49,27,13794,-661,0,3438,15411,14579,400,,,,,,,,,,
34211,26319,-1546,78.66,334.6,11591,-158,21871,2859,13975,9406,320,,,,,,,,,,
34212,196608,3701,635.16,309.5,90158,5311,67464,26734,118251,45736,6626,,,,,,,,,,
34213,114173,-733,489.49,233.2,47821,1782,81178,14927,63443,34962,1244,,,,,,,,,,
34214,26448,-3040,537.71,49.2,11060,-597,0,2621,12684,11112,696,,,,,,,,,,
34215,21930,-2409,100.72,217.7,10141,-600,0,1657,10656,9572,584,,,,,,,,,,
34302,51155,102,10.41,4914,21615,506,50893,7520,30651,12570,615,,,,,,,,,,
34304,29636,969,13.79,2149.1,12891,645,27732,4391,18016,7061,831,,,,,,,,,,
34307,22834,-921,33.76,676.4,9422,-8,0,2886,11778,8136,200,,,,,,,,,,
34309,12582,-165,15.69,801.9,5232,100,9263,1826,7021,3716,182,,,,,,,,,,
34368,5740,-732,341.89,16.8,2588,-193,0,466,2283,2991,42,,,,,,,,,,
34369,17763,-1155,646.2,27.5,7677,-51,0,1805,8732,6917,485,,,,,,,,,,
34431,7158,-834,43.11,166,3437,-461,0,553,3228,3305,146,,,,,,,,,,
34462,15125,-1212,278.14,54.4,6085,-157,0,1560,6893,6342,255,,,,,,,,,,
34545,8250,-967,381.98,21.6,3339,-194,0,707,3484,4058,88,,,,,,,,,,
35201,255051,-13466,716.1,356.2,115817,-481,167629,28155,133298,90326,3872,,,,,,,,,,
35202,162570,-6859,286.65,567.1,72595,-630,88924,18676,87786,54008,1682,,,,,,,,,,
35203,193966,-3456,1023.23,189.6,87094,2100,98987,24166,109862,56173,1547,,,,,,,,,,
35204,44626,-4934,698.31,63.9,20432,-1188,17514,3910,20919,19613,380,,,,,,,,,,
35206,113979,-1963,189.37,601.9,48858,1285,74241,14658,63274,35036,1175,,,,,,,,,,
35207,55887,75,89.36,625.4,24718,961,37015,7779,31231,16521,561,,,,,,,,,,
35208,129125,-7632,873.72,147.8,57911,-1169,62196,14495,67305,46114,1769,,,,,,,,,,
35210,49798,-1571,92.13,540.5,21439,486,25061,5702,25763,17834,436,,,,,,,,,,
35211,32519,-2920,357.31,91,14135,-531,0,3039,15077,14318,457,,,,,,,,,,
35212,30799,-2146,140.05,219.9,13932,-238,10053,3241,15268,12004,164,,,,,,,,,,
35213,23247,-2912,472.64,49.2,9405,-690,0,1963,11302,9898,195,,,,,,,,,,
35215,137540,-7302,656.29,209.6,63289,1290,85975,15493,72235,44734,1162,,,,,,,,,,
35216,60326,-2345,133.09,453.3,26106,366,16100,7337,32095,20451,627,,,,,,,,,,
35305,14798,-2401,138.09,107.2,7198,-840,0,934,5778,8071,99,,,,,,,,,,
35321,6034,-251,10.58,570.3,2476,-117,0,1010,3349,1646,77,,,,,,,,,,
35341,2342,-461,34.69,67.5,1251,-208,0,147,874,1321,4,,,,,,,,,,
35343,14483,-834,50.42,287.2,5955,-176,0,1558,7651,5230,59,,,,,,,,,,
35344,11914,-884,34.59,344.4,4848,-103,0,1083,5654,5138,86,,,,,,,,,,
35502,3055,-408,115.95,26.3,1365,-127,0,262,1271,1521,26,,,,,,,,,,
36201,252391,-6163,191.39,1318.7,119509,4494,178226,26272,130393,70811,1506,,,,,,,,,,
36202,54622,-4479,135.66,402.6,22472,-762,19083,5592,29282,19121,309,,,,,,,,,,
36203,36149,-2606,45.37,796.8,15141,-92,14694,3683,19522,12528,196,,,,,,,,,,
36204,69470,-3549,279.25,248.8,27439,246,5128,8291,37365,23131,292,,,,,,,,,,
36205,38772,-2694,144.14,269,15488,-226,6134,3896,19597,14666,306,,,,,,,,,,
36206,34713,-2489,191.11,181.6,13029,-79,0,3531,17908,13202,390,,,,,,,,,,
36207,28055,-2446,367.14,76.4,11244,-196,0,2767,14275,10953,403,,,,,,,,,,
36208,23605,-3231,721.42,32.7,10325,-986,0,1961,10739,10868,187,,,,,,,,,,
36301,4837,-464,69.83,69.3,1847,-13,0,433,2275,2128,31,,,,,,,,,,
36302,1380,-165,109.63,12.6,638,-94,0,97,511,772,5,,,,,,,,,,
36321,2058,-231,42.28,48.7,771,-22,0,163,909,986,5,,,,,,,,,,
36341,24833,-757,28.85,860.8,9624,297,0,3045,13480,8199,237,,,,,,,,,,
36342,4647,-653,173.3,26.8,2021,-135,0,277,1845,2525,54,,,,,,,,,,
36368,7367,-1035,694.98,10.6,3187,-294,0,559,2981,3808,12,,,,,,,,,,
36383,3743,-516,56.62,66.1,1718,-153,0,232,1495,2016,21,,,,,,,,,,
36387,6222,-870,140.74,44.2,2677,-224,0,482,2668,3071,54,,,,,,,,,,
36388,8358,-925,327.67,25.5,4018,-180,0,623,3813,3873,213,,,,,,,,,,
36401,14583,-621,14.24,1024.1,5847,-34,0,1879,8772,3916,114,,,,,,,,,,
36402,22745,299,8.74,2602.4,9353,529,13329,3410,13241,5799,112,,,,,,,,,,
36403,35246,620,16.27,2166.3,13973,840,5347,5186,20635,8993,193,,,,,,,,,,
36404,13042,-316,36.22,360.1,5054,124,0,1400,7226,4375,162,,,,,,,,,,
36405,11384,-655,34.58,329.2,4246,-10,0,1202,6141,4040,112,,,,,,,,,,
36468,7715,-1212,194.84,39.6,3407,-431,0,583,3531,3596,30,,,,,,,,,,
36489,13622,-1016,122.48,111.2,5182,-143,0,1565,7053,4969,89,,,,,,,,,,
37201,417496,-3252,375.42,1112.1,187511,5464,213549,52018,233651,115270,3577,,,,,,,,,,
37202,109513,-497,111.83,979.3,45721,1868,37582,14667,61951,31435,1830,,,,,,,,,,
37203,50624,-2540,92.49,547.3,21272,-89,21919,5584,26502,18171,814,,,,,,,,,,
37204,31631,-1296,39.93,792.2,13145,168,8615,3866,17733,9666,260,,,,,,,,,,
37205,57438,-1971,117.83,487.5,22947,963,8302,6689,30577,19433,739,,,,,,,,,,
37206,47003,-3269,158.63,296.3,19445,-307,5612,4566,24407,17369,383,,,,,,,,,,
37207,28279,-2752,152.83,185,11931,-510,0,2467,13640,11990,235,,,,,,,,,,
37208,61857,-3667,222.7,277.8,23083,322,0,6963,32067,22573,719,,,,,,,,,,
37322,12846,-1156,74.38,172.7,5750,-311,0,1222,6072,5528,78,,,,,,,,,,
37324,13870,-992,95.59,145.1,6160,-251,0,1238,6500,6117,134,,,,,,,,,,
37341,26878,-806,75.78,354.7,10889,222,0,3441,14700,8445,201,,,,,,,,,,
37364,3103,-36,14.22,218.2,1563,44,0,312,1691,1027,29,,,,,,,,,,
37386,18699,-253,8.1,2308.5,8734,269,12423,2655,11637,3964,404,,,,,,,,,,
37387,22693,-917,109.75,206.8,8858,310,0,2618,11814,8188,284,,,,,,,,,,
37403,8468,-718,8.47,999.8,3675,-33,0,772,4201,3471,168,,,,,,,,,,
37404,22445,-921,24.39,920.3,9770,219,6890,2568,12310,7244,816,,,,,,,,,,
37406,17401,-976,194.45,89.5,6531,86,0,2111,8603,6642,183,,,,,,,,,,
38201,511192,-3673,429.35,1190.6,241234,10725,427540,61680,286198,139574,2672,,,,,,,,,,
38202,151672,-6442,419.21,361.8,68328,1223,59586,16907,79655,53977,3043,,,,,,,,,,
38203,70809,-6656,468.19,151.2,31452,-1280,29893,7204,34997,28193,365,,,,,,,,,,
38204,31987,-2964,132.65,241.1,14413,-582,10985,3055,15625,13094,210,,,,,,,,,,
38205,115938,-3965,234.5,494.4,51310,657,84290,14205,62529,37325,1206,,,,,,,,,,
38206,104791,-3383,510.04,205.5,45193,598,25609,12925,56521,34403,1299,,,,,,,,,,
38207,40575,-3511,432.12,93.9,17375,-682,5078,4560,20500,14954,169,,,,,,,,,,
38210,35133,-1694,194.44,180.7,14161,158,14857,4295,18720,11996,211,,,,,,,,,,
38213,82754,-4659,421.24,196.5,35738,739,32620,8843,42207,26658,719,,,,,,,,,,
38214,35388,-3531,514.34,68.8,15474,-891,0,3571,16127,15578,274,,,,,,,,,,
38215,33903,-710,211.3,160.4,14331,353,11222,4147,19105,10216,168,,,,,,,,,,
38356,6509,-626,30.38,214.3,3207,-179,0,455,3088,2953,306,,,,,,,,,,
38386,7404,-1043,583.69,12.7,3638,-414,0,551,3110,3655,34,,,,,,,,,,
38401,29630,-434,20.41,1451.7,11898,373,13243,3933,16323,9267,141,,,,,,,,,,
38402,20480,-759,101.59,201.6,8477,121,5891,2425,10864,6987,73,,,,,,,,,,
38422,15322,-1420,299.43,51.2,6258,-217,0,1610,7437,6267,53,,,,,,,,,,
38442,8397,-1229,93.98,89.3,4077,-411,0,636,3780,3979,67,,,,,,,,,,
38484,3674,-398,98.45,37.3,1603,-72,0,303,1635,1733,18,,,,,,,,,,
38488,9682,-1023,241.88,40,4346,-268,0,874,4280,4528,86,,,,,,,,,,
38506,19601,-2301,238.99,82,8889,-521,0,1585,9037,8942,45,,,,,,,,,,
39201,326545,-10645,309,1056.8,154171,577,266025,38125,182962,95909,1493,,,,,,,,,,
39202,11742,-1782,248.22,47.3,5933,-579,0,801,4850,6040,91,,,,,,,,,,
39203,16243,-1334,317.21,51.2,7307,-297,0,1490,7941,6638,67,,,,,,,,,,
39204,46664,-1318,125.3,372.4,19755,274,12961,5633,25521,14850,275,,,,,,,,,,
39205,25732,-1306,91.5,281.2,10196,-59,6197,2842,13332,9463,348,,,,,,,,,,
39206,20590,-2016,135.34,152.1,8710,-411,0,1940,10177,8356,390,,,,,,,,,,
39208,19033,-1874,286.2,66.5,8508,-417,0,1980,9209,7367,68,,,,,,,,,,
39209,12388,-1390,266.34,46.5,6179,-407,0,895,5220,6259,79,,,,,,,,,,
39210,32694,-1619,632.29,51.7,14844,73,10240,3644,16570,12018,93,,,,,,,,,,
39211,32207,-754,126.46,254.7,13146,193,0,3949,17585,10452,289,,,,,,,,,,
39212,26513,-1000,537.86,49.3,12033,54,11079,2632,13352,10123,287,,,,,,,,,,
39301,2194,-390,74.02,29.6,1236,-146,0,133,945,1116,41,,,,,,,,,,
39302,3034,-292,28.37,106.9,1409,-65,0,254,1353,1418,11,,,,,,,,,,
39303,2498,-235,6.53,382.5,1170,-18,0,235,1182,1060,7,,,,,,,,,,
39304,2370,-261,52.36,45.3,1064,-82,0,210,1069,1081,5,,,,,,,,,,
39305,1146,-148,196.73,5.8,549,-33,0,102,539,505,3,,,,,,,,,,
39306,745,-78,165.48,4.5,376,-15,0,82,358,305,2,,,,,,,,,,
39307,3694,-164,39.6,93.3,1511,23,0,399,1806,1489,74,,,,,,,,,,
39341,3261,-312,134.22,24.3,1504,-184,0,280,1419,1560,22,,,,,,,,,,
39344,3252,-710,315.06,10.3,1788,-262,0,183,1160,1907,33,,,,,,,,,,
39363,3753,-244,212.13,17.7,1618,-116,0,363,1588,1801,33,,,,,,,,,,
39364,366,-30,95.27,3.8,200,-10,0,45,171,150,1,,,,,,,,,,
39386,21374,-1393,470.97,45.4,9111,-87,0,2042,10725,8404,38,,,,,,,,,,
39387,4827,-724,333,14.5,2460,-318,0,347,1790,2685,38,,,,,,,,,,
39401,6002,-838,193.21,31.1,2702,-214,0,502,2602,2895,42,,,,,,,,,,
39402,12323,-791,100.8,122.3,5141,-96,0,1327,5916,5058,56,,,,,,,,,,
39403,5187,-608,111.95,46.3,2335,-183,0,421,2323,2441,16,,,,,,,,,,
39405,3307,-301,236.45,14,1513,-47,0,320,1456,1531,5,,,,,,,,,,
39410,4812,-218,44.85,107.3,1984,16,0,432,2307,2073,18,,,,,,,,,,
39411,5291,-503,197.85,26.7,2206,-91,0,552,2351,2388,28,,,,,,,,,,
39412,15607,-1718,642.28,24.3,7150,-304,0,1479,7061,6979,84,,,,,,,,,,
39424,4434,-661,102.94,43.1,2198,-171,0,312,1946,2176,19,,,,,,,,,,
39427,1437,-137,85.37,16.8,658,-45,0,104,657,676,13,,,,,,,,,,
39428,10262,-955,188.46,54.5,4607,-292,0,891,4757,4614,151,,,,,,,,,,
40101,93842,-5795,73.67,1273.8,43268,186,78081,9328,44413,34408,698,,,,,,,,,,
40103,80533,-2344,71.31,1129.3,34128,426,67705,10206,43336,26158,1088,,,,,,,,,,
40105,57494,-1622,16.61,3461.4,28541,744,57163,6286,32015,17824,664,,,,,,,,,,
40106,183407,1529,39.23,4675.2,96175,4922,181525,19473,99389,51082,3599,,,,,,,,,,
40107,209028,-3822,171.48,1219,91065,2568,183803,26857,116317,59717,1431,,,,,,,,,,
40108,64792,-4052,36.26,1786.9,30394,-1048,61232,6988,33385,23284,701,,,,,,,,,,
40109,249933,-6151,83.13,3006.5,112674,2122,222807,30452,134945,73704,2634,,,,,,,,,,
40131,322503,16488,69.45,4643.7,156362,14680,317445,44624,198366,69637,9573,,,,,,,,,,
40132,252034,23593,31.62,7970.7,154640,15808,245095,24119,163022,41730,6932,,,,,,,,,,
40133,205501,12813,15.39,13352.9,127391,11205,205501,20432,132168,34976,3842,,,,,,,,,,
40134,265583,9786,30.98,8572.7,129031,9394,265226,36103,163020,60079,5429,,,,,,,,,,
40135,212579,5711,84.15,2526.2,95698,7556,185208,30334,123786,49317,2600,,,,,,,,,,
40136,132864,1869,15.99,8309.2,67367,2761,132261,16709,78051,31170,1155,,,,,,,,,,
40137,221328,3451,95.87,2308.6,100635,4900,213415,32652,131885,52021,2373,,,,,,,,,,
40202,111281,-6079,81.45,1366.2,49231,-167,91868,12194,56397,41290,662,,,,,,,,,,
40203,303316,-1236,229.96,1319,128716,6803,188872,37877,160800,80051,2895,,,,,,,,,,
40204,56212,-934,61.76,910.2,23675,394,22458,7336,29633,19005,566,,,,,,,,,,
40205,126364,-2782,213.96,590.6,55762,1030,47677,16215,68782,39727,1211,,,,,,,,,,
40206,46203,-2238,54.55,847,20588,-367,12014,5711,23890,15939,401,,,,,,,,,,
40207,64475,-3302,77.15,835.7,24114,661,9361,7632,34830,21580,534,,,,,,,,,,
40210,60608,-3800,482.44,125.6,22296,187,7499,7024,30942,22037,436,,,,,,,,,,
40211,48827,488,41.78,1168.7,18752,1373,13268,7103,28176,13329,495,,,,,,,,,,
40212,32988,-1850,33.62,981.2,12941,232,7564,3451,17544,11791,218,,,,,,,,,,
40213,71426,840,70.06,1019.5,30477,1829,29624,9417,39439,21649,557,,,,,,,,,,
40214,24391,-1549,111.01,219.7,9910,-160,0,2818,12298,9127,326,,,,,,,,,,
40215,40362,-1434,15.96,2528.9,17369,-45,31422,4405,20583,15106,337,,,,,,,,,,
40216,59360,1377,45.51,1304.3,22746,1782,42100,8115,33967,16834,869,,,,,,,,,,
40217,103311,2230,87.73,1177.6,41861,2511,76653,14813,60682,26417,533,,,,,,,,,,
40218,111023,280,14.15,7846.1,46442,2722,111022,16905,67730,24377,766,,,,,,,,,,
40219,102085,2560,26.89,3796.4,42781,2896,100004,15654,61537,22374,783,,,,,,,,,,
40220,97095,579,119.94,809.5,41038,2043,61114,13338,53601,28276,726,,,,,,,,,,
40221,73164,996,29.6,2471.8,30945,1838,65050,10355,41044,20332,445,,,,,,,,,,
40223,58786,827,42.07,1397.3,23618,1298,44212,8364,34049,16247,781,,,,,,,,,,
40224,67033,8252,52.76,1270.5,26534,4262,54064,10984,36478,18887,394,,,,,,,,,,
40225,27981,-1528,117.46,238.2,10128,188,0,3377,13999,9876,241,,,,,,,,,,
40226,26298,-1814,139.99,187.9,10540,-197,0,3141,13393,9644,362,,,,,,,,,,
40227,35473,-3270,135.11,262.5,15030,-607,0,3893,17155,14340,258,,,,,,,,,,
40228,50273,-2171,246.71,203.8,19456,368,12906,6071,26115,17523,658,,,,,,,,,,
40229,35861,-2278,105.21,340.9,13060,119,0,3992,18024,13749,260,,,,,,,,,,
40230,98877,2402,215.7,458.4,37792,3053,53244,13669,55280,29578,1160,,,,,,,,,,
40231,50112,108,74.95,668.6,19078,787,42926,8136,29916,11704,285,,,,,,,,,,
40341,37671,-256,30.21,1247,14093,974,22257,5331,21789,10408,486,,,,,,,,,,
40342,31209,-1,38.93,801.7,12228,689,21573,4654,18481,7985,178,,,,,,,,,,
40343,46377,1121,8.69,5336.8,19005,1414,41294,7487,27314,11034,602,,,,,,,,,,
40344,28628,1365,16.31,1755.2,10942,1023,20062,4777,15750,7847,255,,,,,,,,,,
40345,32927,2583,18.93,1739.4,12469,1523,28861,6820,19912,6024,430,,,,,,,,,,
40348,9068,843,37.44,242.2,3279,454,0,1511,5048,2471,247,,,,,,,,,,
40349,48190,2830,14.13,3410.5,19899,1894,42933,8617,30431,8514,614,,,,,,,,,,
40381,13545,-663,11.6,1167.7,5599,26,7252,1645,7531,4363,85,,,,,,,,,,
40382,28114,-883,11.01,2553.5,12315,95,23360,3500,15191,9305,418,,,,,,,,,,
40383,31007,-573,48.64,637.5,12120,336,11366,4075,16217,10309,166,,,,,,,,,,
40384,18723,-154,22.15,845.3,7561,292,0,2387,9789,6497,197,,,,,,,,,,
40401,7151,-659,14.28,500.8,3210,-121,0,605,3523,3021,196,,,,,,,,,,
40402,15080,-927,35.6,423.6,6263,-130,0,1653,7501,5915,189,,,,,,,,,,
40421,12878,-618,20.14,639.4,5132,-94,0,1618,6690,4523,102,,,,,,,,,,
40447,29591,285,67.1,441,10627,860,0,4128,16156,9238,225,,,,,,,,,,
40448,1899,-275,51.97,36.5,696,-46,0,184,846,869,11,,,,,,,,,,
40503,15521,383,22.84,679.6,5616,608,0,2339,8798,4351,316,,,,,,,,,,
40522,13820,-356,18.44,749.5,4772,216,0,2097,7666,4036,120,,,,,,,,,,
40544,19969,-214,37.94,526.3,7486,479,0,2671,10991,6002,270,,,,,,,,,,
40601,10191,-670,44.5,229,4337,-92,0,1135,4795,4238,49,,,,,,,,,,
40602,8801,-1123,132.2,66.6,3724,-305,0,856,4018,3926,9,,,,,,,,,,
40604,8407,-613,8.04,1045.6,3656,-158,0,1135,4055,3215,38,,,,,,,,,,
40605,15176,-1613,36.14,419.9,6921,-428,0,1787,7456,5932,99,,,,,,,,,,
40608,5008,-168,14.26,351.2,2040,-12,0,731,2327,1948,9,,,,,,,,,,
40609,2774,-248,31.98,86.7,1072,-55,0,352,1301,1119,3,,,,,,,,,,
40610,21398,-1473,42.06,508.7,8519,-208,0,2691,10637,8066,121,,,,,,,,,,
40621,37684,2721,49.24,765.3,17722,2381,26338,5185,21919,8879,1050,,,,,,,,,,
40625,18825,-1418,151.34,124.4,7346,-181,0,1907,8998,7915,147,,,,,,,,,,
40642,6536,-91,5.72,1142.7,2667,78,0,853,3540,2115,58,,,,,,,,,,
40646,7251,-207,62.44,116.1,2797,6,0,984,3651,2615,34,,,,,,,,,,
40647,17189,-1398,119.61,143.7,6963,-287,0,1911,8650,6566,97,,,,,,,,,,
41201,233301,-3071,431.84,540.2,96874,3568,139060,30064,129142,64802,1425,,,,,,,,,,
41202,117373,-5412,487.6,240.7,44192,320,42044,16016,62594,38363,722,,,,,,,,,,
41203,74196,1294,71.72,1034.5,29816,2186,50374,11203,43865,17938,1064,,,,,,,,,,
41204,18295,-1454,96.96,188.7,6773,-74,0,2110,9416,6753,165,,,,,,,,,,
41205,52629,-2609,255.25,206.2,19984,286,12792,7293,28119,16919,447,,,,,,,,,,
41206,47914,-1148,195.4,245.2,17624,692,7377,6547,25940,15064,209,,,,,,,,,,
41207,27892,-1792,112.12,248.8,10046,-78,9582,3784,14918,9141,157,,,,,,,,,,
41208,43952,-307,95.81,458.7,15907,1138,6881,6124,24623,12599,274,,,,,,,,,,
41209,25848,-1488,126.41,204.5,9157,-57,0,3225,13334,9219,157,,,,,,,,,,
41210,31022,-820,125.13,247.9,11452,539,6851,3934,16890,9762,206,,,,,,,,,,
41327,16323,-88,43.99,371.1,6137,246,0,2430,9759,3970,192,,,,,,,,,,
41341,17250,-251,22.15,778.8,6756,435,7917,2169,9595,5344,247,,,,,,,,,,
41345,9286,3,12.8,725.5,3598,338,0,1391,5258,2422,56,,,,,,,,,,
41346,25511,233,51.92,491.4,9229,591,0,3337,13258,8842,171,,,,,,,,,,
41387,5609,-293,35.92,156.2,2231,313,0,610,3081,1774,8,,,,,,,,,,
