CODE,ELECTOR,S_VOTE,S_VALID_VOTE,H_VOTE,H_VALID_VOTE,H_JIMIN,H_KOMEI,H_RIKKEN,H_ISHIN,H_KOKUMIN,H_KYOSAN,H_REIWA,H_SHAMIN,H_NHK,H_SANSEI,H_OTHER
dummy,,,,,,,,,,,,,,,,
31329,14034 ,8142 ,7790 ,8140 ,7816 ,3471.500 ,1414.333 ,956.144 ,584.081 ,214.855 ,388.000 ,227.082 ,150.000 ,161.666 ,182.333 ,66.000 
31364,5270 ,3357 ,3225 ,3356 ,3248 ,1508.963 ,556.000 ,393.412 ,235.000 ,86.587 ,138.000 ,96.036 ,64.000 ,67.000 ,75.000 ,27.000 
31370,13815 ,7552 ,7295 ,7553 ,7356 ,2964.949 ,1275.391 ,1009.092 ,614.000 ,264.848 ,366.000 ,271.050 ,118.000 ,172.666 ,224.000 ,76.000 
31371,14067 ,8080 ,7835 ,8077 ,7800 ,3391.911 ,1016.750 ,1378.689 ,600.000 ,244.310 ,271.000 ,241.086 ,147.000 ,139.250 ,266.000 ,104.000 
31372,12309 ,6813 ,6567 ,6814 ,6634 ,2481.844 ,1263.500 ,1142.804 ,529.000 ,200.195 ,235.000 ,228.154 ,117.000 ,147.500 ,223.000 ,66.000 
31384,2917 ,1969 ,1927 ,1969 ,1918 ,775.000 ,248.000 ,334.449 ,164.000 ,72.550 ,136.000 ,69.000 ,20.000 ,48.000 ,36.000 ,15.000 
31386,13352 ,7402 ,7160 ,7402 ,7168 ,2820.113 ,1030.000 ,1268.794 ,511.000 ,199.205 ,408.000 ,258.061 ,158.000 ,177.000 ,250.823 ,87.000 
31389,8943 ,4942 ,4799 ,4943 ,4827 ,1695.739 ,747.000 ,910.215 ,351.000 ,165.926 ,400.000 ,153.117 ,90.000 ,112.000 ,151.000 ,51.000 
31390,9016 ,5277 ,5140 ,5278 ,5107 ,1916.992 ,778.000 ,946.868 ,416.000 ,153.131 ,303.000 ,158.007 ,121.000 ,103.000 ,172.000 ,38.000 
31401,3837 ,2529 ,2439 ,2529 ,2410 ,1120.922 ,262.000 ,414.517 ,144.000 ,42.482 ,196.333 ,61.076 ,47.000 ,45.666 ,56.000 ,20.000 
31402,2635 ,1673 ,1624 ,1675 ,1628 ,685.998 ,234.000 ,285.093 ,106.000 ,53.906 ,83.000 ,52.000 ,56.000 ,27.000 ,40.000 ,5.000 
31403,2386 ,1692 ,1647 ,1692 ,1626 ,705.000 ,262.000 ,292.826 ,105.000 ,39.173 ,54.000 ,52.000 ,23.000 ,38.000 ,36.000 ,18.000 
32000,556662,313796,305134,313775,305960 ,129507.944 ,38449.246 ,43960.245 ,25130.646 ,18828.511 ,16600.652 ,9318.870 ,6486.917 ,5386.633 ,9007.626 ,3281.613 
32201,166101,87184,84618,87186,85480 ,30540.128 ,11442.639 ,12597.660 ,8499.307 ,6589.267 ,5236.006 ,2986.722 ,1775.000 ,1781.485 ,2897.954 ,1133.822 
32202,43733,24367,23655,24364,23653 ,10855.064 ,2708.684 ,3202.153 ,1980.652 ,1378.846 ,920.000 ,712.281 ,541.000 ,433.315 ,670.000 ,251.000 
32203,141639,77941,76089,77931,76148 ,33321.011 ,9168.732 ,9731.259 ,6489.223 ,4939.917 ,4285.295 ,2419.690 ,1248.950 ,1433.167 ,2287.813 ,822.925 
32204,37951,21791,21179,21787,21147 ,9387.711 ,2324.031 ,3079.037 ,1755.373 ,1342.930 ,1051.018 ,558.046 ,563.700 ,347.000 ,569.145 ,169.000 
32205,28323,15599,15027,15600,15104 ,6814.129 ,1725.000 ,1953.200 ,1134.485 ,586.799 ,998.000 ,433.583 ,661.800 ,217.000 ,457.000 ,123.000 
32206,31560,17461,17008,17460,17046 ,6758.079 ,2110.035 ,2878.622 ,1350.274 ,1182.306 ,866.000 ,523.285 ,322.034 ,282.000 ,577.491 ,195.866 
32207,19126,10906,10655,10904,10655 ,4901.750 ,1239.000 ,1445.940 ,744.171 ,478.968 ,716.333 ,266.077 ,279.090 ,158.666 ,328.000 ,96.000 
32209,31183,19855,19332,19853,19357 ,8971.055 ,2357.000 ,3290.105 ,1157.548 ,956.883 ,861.000 ,547.185 ,429.510 ,250.000 ,396.707 ,140.000 
32343,10347,6508,6330,6505,6336 ,2965.999 ,1359.125 ,843.380 ,321.000 ,184.494 ,234.000 ,110.000 ,87.000 ,60.000 ,124.000 ,47.000 
32386,3998,2949,2873,2949,2860 ,1611.999 ,216.000 ,382.585 ,142.000 ,125.414 ,155.000 ,59.000 ,44.000 ,32.000 ,74.000 ,18.000 
32441,2703,1990,1938,1991,1911 ,999.973 ,250.000 ,307.915 ,91.000 ,57.084 ,59.000 ,41.026 ,28.000 ,27.000 ,35.000 ,15.000 
32448,3710,2672,2589,2672,2573 ,1331.837 ,383.000 ,348.677 ,87.000 ,73.322 ,127.000 ,74.162 ,45.000 ,29.000 ,57.000 ,17.000 
32449,8757,6061,5866,6061,5856 ,2935.820 ,741.000 ,829.103 ,295.332 ,187.896 ,351.000 ,141.177 ,142.833 ,60.000 ,127.833 ,44.000 
32501,6111,4207,4070,4207,4029 ,1755.293 ,557.000 ,690.325 ,253.181 ,160.674 ,229.000 ,118.272 ,73.000 ,66.000 ,86.250 ,40.000 
32505,5024,3381,3248,3382,3271 ,1494.966 ,489.000 ,428.763 ,209.000 ,123.236 ,166.000 ,95.033 ,107.000 ,44.000 ,83.000 ,31.000 
32525,1855,1421,1386,1421,1375 ,642.911 ,271.000 ,200.841 ,63.000 ,46.158 ,37.000 ,30.088 ,15.000 ,21.000 ,32.000 ,16.000 
32526,2336,1552,1511,1552,1511 ,741.810 ,151.000 ,241.056 ,123.000 ,63.943 ,44.000 ,43.189 ,26.000 ,27.000 ,37.000 ,13.000 
32527,541,407,399,407,402 ,235.000 ,25.000 ,55.764 ,18.000 ,17.235 ,13.000 ,9.000 ,5.000 ,10.000 ,12.000 ,2.000 
32528,11664,7544,7361,7543,7246 ,3243.409 ,932.000 ,1453.860 ,417.100 ,333.139 ,252.000 ,151.054 ,93.000 ,108.000 ,155.433 ,107.000 
33000,1562505 ,737981 ,717175 ,737940 ,720161 ,281408.049 ,112880.848 ,73348.738 ,77082.867 ,39882.853 ,43105.205 ,29193.867 ,12892.822 ,15269.692 ,26561.971 ,8530.928 
33101,242954 ,113234 ,110144 ,113224 ,110706 ,42637.042 ,14113.944 ,10657.792 ,13658.924 ,6371.149 ,6648.181 ,5479.342 ,2330.311 ,2697.945 ,4835.332 ,1276.021 
33102,120505 ,56531 ,55057 ,56522 ,55280 ,19726.414 ,8159.771 ,5609.186 ,6677.354 ,3165.870 ,4249.028 ,2413.328 ,1081.000 ,1291.264 ,2269.041 ,637.733 
33103,78146 ,36719 ,35821 ,36722 ,35849 ,13024.620 ,6167.003 ,3702.470 ,3916.204 ,1958.515 ,2575.269 ,1431.175 ,600.009 ,742.730 ,1238.000 ,493.000 
33104,138395 ,62163 ,60563 ,62160 ,60755 ,22106.639 ,11062.025 ,5417.858 ,7149.685 ,3383.060 ,3118.739 ,2832.282 ,992.607 ,1476.277 ,2475.000 ,740.818 
33202,395186 ,178138 ,173081 ,178141 ,174307 ,64023.273 ,28346.444 ,18763.901 ,18562.890 ,12025.022 ,10324.893 ,6974.925 ,2701.141 ,3952.852 ,6573.380 ,2058.260 
33203,82244 ,36491 ,35362 ,36491 ,35623 ,14480.030 ,5880.022 ,3694.126 ,3561.068 ,1727.850 ,1847.652 ,1358.557 ,640.000 ,738.372 ,1229.315 ,466.000 
33204,49165 ,26158 ,25529 ,26148 ,25097 ,9004.297 ,5152.000 ,2866.339 ,2506.043 ,1177.607 ,1722.096 ,780.269 ,394.105 ,514.903 ,695.333 ,284.000 
33205,39879 ,18578 ,17973 ,18578 ,18166 ,7825.437 ,2985.000 ,1787.515 ,1751.042 ,857.484 ,859.031 ,578.440 ,310.000 ,309.000 ,670.000 ,233.046 
33207,33259 ,15025 ,14474 ,15024 ,14650 ,7105.932 ,1981.571 ,1158.176 ,1335.000 ,720.823 ,644.000 ,528.067 ,232.000 ,264.428 ,504.000 ,176.000 
33208,56517 ,26416 ,25695 ,26415 ,25816 ,10757.250 ,3286.068 ,2698.978 ,2790.389 ,1579.952 ,1323.176 ,1051.396 ,492.636 ,519.823 ,1016.323 ,300.000 
33209,24211 ,12337 ,11879 ,12334 ,11999 ,6012.270 ,1374.000 ,1035.833 ,924.082 ,463.166 ,707.238 ,371.354 ,542.000 ,177.761 ,274.289 ,116.000 
33210,24110 ,13130 ,12793 ,13129 ,12807 ,6226.224 ,1741.000 ,1604.400 ,934.020 ,452.600 ,685.000 ,360.356 ,214.000 ,185.000 ,286.395 ,118.000 
33211,28279 ,14156 ,13729 ,14157 ,13744 ,5266.772 ,2722.000 ,1158.699 ,1423.000 ,630.293 ,852.200 ,508.226 ,265.006 ,280.800 ,469.000 ,168.000 
33212,31071 ,15752 ,15343 ,15751 ,15316 ,6199.521 ,2364.000 ,1626.541 ,1498.016 ,824.458 ,1003.000 ,603.424 ,260.000 ,268.035 ,512.000 ,157.000 
33213,36240 ,18082 ,17464 ,18081 ,17595 ,6734.708 ,2868.000 ,1625.452 ,2157.042 ,791.547 ,1204.000 ,671.248 ,330.000 ,316.000 ,654.000 ,243.000 
33214,37047 ,19629 ,19127 ,19627 ,19048 ,8510.363 ,3393.000 ,2103.494 ,1534.000 ,635.505 ,951.115 ,643.291 ,291.000 ,267.884 ,537.293 ,181.050 
33215,22734 ,11733 ,11325 ,11732 ,11349 ,4806.388 ,2208.000 ,1035.878 ,989.064 ,344.121 ,721.214 ,397.224 ,170.000 ,197.785 ,331.320 ,148.000 
33216,28840 ,14010 ,13634 ,14010 ,13725 ,5458.800 ,1915.000 ,1991.047 ,1332.999 ,723.944 ,742.159 ,448.089 ,223.007 ,233.000 ,465.950 ,190.000 
33346,11744 ,6294 ,6146 ,6291 ,6078 ,2531.856 ,1022.000 ,584.867 ,601.000 ,233.132 ,365.000 ,222.142 ,127.000 ,117.000 ,198.000 ,76.000 
33423,10195 ,5327 ,5173 ,5327 ,5193 ,2004.000 ,738.000 ,540.232 ,602.000 ,285.767 ,366.000 ,234.000 ,84.000 ,102.000 ,165.000 ,72.000 
33445,9112 ,4777 ,4639 ,4777 ,4668 ,2031.000 ,556.000 ,568.165 ,480.000 ,229.785 ,250.048 ,161.000 ,65.000 ,90.000 ,169.000 ,68.000 
33461,11582 ,5996 ,5879 ,5996 ,5834 ,2962.965 ,552.000 ,537.883 ,581.000 ,252.116 ,349.000 ,176.034 ,94.000 ,74.000 ,203.000 ,52.000 
33586,739 ,505 ,485 ,505 ,483 ,234.962 ,98.000 ,57.103 ,20.000 ,8.896 ,22.000 ,17.037 ,5.000 ,5.000 ,10.000 ,5.000 
33606,10602 ,5677 ,5476 ,5676 ,5507 ,2551.803 ,789.000 ,572.852 ,470.045 ,271.147 ,263.000 ,185.149 ,89.000 ,96.000 ,162.000 ,57.000 
33622,9016 ,4390 ,4263 ,4389 ,4303 ,1666.000 ,915.000 ,436.737 ,473.000 ,147.262 ,176.166 ,141.000 ,69.000 ,97.833 ,136.000 ,45.000 
33623,4835 ,2892 ,2771 ,2892 ,2785 ,1317.000 ,461.000 ,231.933 ,175.000 ,109.066 ,219.000 ,95.000 ,39.000 ,39.000 ,71.000 ,28.000 
33643,1161 ,778 ,761 ,778 ,734 ,322.984 ,138.000 ,53.739 ,60.000 ,25.260 ,36.000 ,28.015 ,19.000 ,15.000 ,31.000 ,5.000 
33663,4051 ,2131 ,2070 ,2131 ,2087 ,988.956 ,232.000 ,200.531 ,160.000 ,76.468 ,215.000 ,89.043 ,29.000 ,19.000 ,57.000 ,19.000 
33666,11535 ,6124 ,5900 ,6124 ,5989 ,2655.774 ,1039.000 ,629.211 ,447.000 ,233.788 ,384.000 ,186.225 ,108.000 ,95.000 ,148.000 ,63.000 
33681,9151 ,4808 ,4619 ,4808 ,4668 ,2234.769 ,622.000 ,397.800 ,313.000 ,177.200 ,282.000 ,228.229 ,96.000 ,86.000 ,176.000 ,55.000 
34000,2313406,1082510,1053744,1082476,1054361 ,442555.126 ,141043.127 ,119537.714 ,113590.822 ,54210.892 ,50749.662 ,33971.087 ,28610.348 ,18749.710 ,39163.506 ,12174.785 
34101,114875,52248,50933,52249,51106 ,21364.724 ,5607.831 ,4622.803 ,5828.605 ,3213.176 ,2961.005 ,1815.075 ,1581.011 ,1194.306 ,2307.000 ,610.454 
34102,98411,45560,44554,45561,44692 ,19132.178 ,5156.899 ,4362.123 ,5080.094 ,2575.683 ,2451.155 ,1459.234 ,1440.042 ,876.094 ,1751.490 ,407.000 
34103,117839,55775,54391,55773,54634 ,23842.895 ,5651.571 ,4909.891 ,5952.865 ,4239.108 ,2746.017 ,1838.073 ,1500.034 ,1184.428 ,2187.993 ,581.117 
34104,155324,71213,69521,71199,69771 ,28432.260 ,7212.656 ,7484.492 ,8502.355 ,4163.470 ,3917.009 ,2627.155 ,1824.004 ,1598.375 ,3310.549 ,698.666 
34105,196349,87816,85699,87815,85931 ,32763.199 ,12342.033 ,9004.538 ,10612.146 ,5245.427 ,4309.000 ,3130.000 ,2077.000 ,1674.000 ,3812.650 ,961.000 
34106,119291,51285,50093,51287,49990 ,19164.381 ,8525.065 ,6001.802 ,5177.152 ,2189.262 ,2757.015 ,1421.416 ,1706.014 ,762.000 ,1760.000 ,525.888 
34107,64273,28286,27672,28288,27612 ,12021.819 ,2944.000 ,2735.513 ,3300.356 ,1857.516 ,1364.005 ,879.097 ,628.687 ,484.000 ,1048.000 ,349.000 
34108,115836,53288,52167,53286,52018 ,21823.407 ,5752.000 ,5787.972 ,6464.092 ,2798.027 ,2470.000 ,1832.498 ,1436.000 ,435.000 ,2085.000 ,1134.000 
34202,181775,88983,84965,88978,85599 ,39226.249 ,11425.162 ,9701.472 ,8974.971 ,3174.566 ,3494.378 ,2385.427 ,2060.732 ,1459.655 ,2659.604 ,1036.769 
34203,21063,10272,9995,10271,9944 ,4452.584 ,1461.000 ,1233.757 ,912.766 ,442.864 ,383.875 ,244.000 ,306.400 ,135.750 ,276.000 ,95.000 
34204,75682,36477,35574,36476,35474 ,14555.359 ,5135.234 ,4837.311 ,3482.963 ,1656.463 ,1483.167 ,1083.394 ,1289.698 ,524.888 ,1082.000 ,343.511 
34205,111456,52132,50703,52131,50536 ,19904.502 ,7989.543 ,6580.879 ,5011.781 ,2104.139 ,2608.245 ,1631.752 ,1541.936 ,826.181 ,1726.426 ,610.599 
34207,380906,169337,164826,169323,164922 ,63461.372 ,27688.104 ,21612.040 ,16819.424 ,6874.830 ,8097.058 ,5468.229 ,3485.166 ,3274.994 ,6311.029 ,1829.730 
34208,31912,15601,15140,15602,15117 ,6711.833 ,2294.000 ,1768.676 ,1326.800 ,525.205 ,618.495 ,355.148 ,729.000 ,197.636 ,430.000 ,160.200 
34209,42333,23107,22480,23107,22355 ,10070.084 ,2958.058 ,3491.701 ,1596.943 ,798.152 ,1075.057 ,608.268 ,592.086 ,294.000 ,621.543 ,249.100 
34210,28617,16393,15927,16391,15811 ,7473.105 ,1962.000 ,2156.195 ,1065.106 ,443.951 ,978.687 ,388.615 ,672.000 ,162.333 ,362.000 ,147.000 
34211,22489,10587,10304,10586,10257 ,4457.730 ,1363.103 ,1191.961 ,1071.022 ,725.934 ,319.000 ,316.246 ,184.000 ,168.000 ,307.000 ,153.000 
34212,150786,68569,66925,68568,67029 ,28509.258 ,7927.629 ,7150.516 ,8305.777 ,4242.443 ,2518.273 ,2179.797 ,1739.038 ,1163.128 ,2490.629 ,802.500 
34213,97110,49057,47968,49066,47818 ,19985.958 ,5698.153 ,5561.890 ,5424.355 ,2498.955 ,2468.207 ,1626.248 ,1374.000 ,854.800 ,1800.606 ,524.818 
34214,23210,11795,11423,11793,11368 ,5033.686 ,2137.000 ,1360.712 ,904.967 ,355.287 ,419.090 ,307.152 ,332.500 ,124.000 ,277.000 ,116.600 
34215,19023,10381,10024,10381,10052 ,6894.618 ,882.000 ,623.108 ,493.000 ,206.891 ,267.029 ,176.349 ,133.000 ,101.000 ,205.000 ,70.000 
34302,43312,21546,21039,21546,21127 ,8461.920 ,2425.000 ,2043.469 ,2767.041 ,1629.530 ,988.011 ,730.025 ,486.000 ,499.000 ,846.000 ,251.000 
34304,24504,11529,11283,11529,11286 ,4967.918 ,1271.000 ,1043.001 ,1297.166 ,767.998 ,547.027 ,370.052 ,229.000 ,263.000 ,407.000 ,122.833 
34307,19775,9224,8982,9222,8967 ,4082.415 ,1367.000 ,849.000 ,936.041 ,422.000 ,288.000 ,243.000 ,205.000 ,142.000 ,330.541 ,102.000 
34309,10551,5831,5685,5831,5667 ,2851.974 ,523.000 ,479.362 ,642.000 ,302.637 ,225.000 ,184.025 ,90.000 ,92.000 ,198.000 ,78.000 
34368,5193,3243,3163,3243,3121 ,1700.805 ,393.000 ,300.117 ,161.000 ,81.882 ,108.000 ,82.194 ,156.000 ,38.000 ,71.000 ,29.000 
34369,14962,8343,8099,8343,7977 ,3995.238 ,1069.000 ,814.339 ,622.034 ,241.660 ,389.857 ,232.226 ,249.000 ,85.142 ,189.500 ,89.000 
34431,5986,3537,3442,3537,3424 ,1991.695 ,299.000 ,312.545 ,253.000 ,111.454 ,106.000 ,79.303 ,167.000 ,28.000 ,50.000 ,26.000 
34462,13107,7087,6893,7087,6888 ,3235.999 ,1012.086 ,1020.575 ,423.000 ,236.337 ,243.000 ,200.000 ,228.000 ,73.000 ,164.000 ,51.000 
34545,7456,4008,3874,4007,3868 ,1985.961 ,571.000 ,495.954 ,182.000 ,86.045 ,149.000 ,77.089 ,168.000 ,35.000 ,95.946 ,20.000 
35000,1132957 ,539213 ,519535 ,539203 ,525491 ,256842.222 ,74278.754 ,41110.899 ,44490.589 ,25606.378 ,25047.421 ,17137.008 ,9762.600 ,8899.956 ,16477.360 ,5837.659 
35201,214762 ,98496 ,94194 ,98492 ,95798 ,44642.396 ,14442.501 ,7970.909 ,8408.342 ,3438.081 ,5079.338 ,3833.304 ,1929.217 ,1768.258 ,3131.988 ,1153.651 
35202,136530 ,61860 ,59548 ,61866 ,60488 ,29751.011 ,8019.052 ,4147.908 ,5360.076 ,2661.186 ,3499.711 ,1852.675 ,1330.250 ,1118.234 ,2061.000 ,686.886 
35203,158238 ,74878 ,72430 ,74882 ,73242 ,36358.931 ,8257.848 ,6064.166 ,6391.420 ,3939.697 ,3727.925 ,2434.065 ,1553.922 ,1224.272 ,2488.738 ,800.997 
35204,39118 ,20421 ,19485 ,20421 ,19975 ,12225.016 ,2678.000 ,1224.337 ,1267.059 ,554.439 ,597.012 ,441.109 ,235.222 ,227.000 ,384.734 ,141.061 
35206,95227 ,42771 ,41352 ,42770 ,41760 ,19541.303 ,6741.024 ,2785.787 ,3573.181 ,2833.227 ,1625.256 ,1334.468 ,665.000 ,763.668 ,1383.963 ,513.113 
35207,47085 ,22357 ,21633 ,22353 ,21926 ,10094.719 ,3469.612 ,1662.216 ,2055.204 ,1354.761 ,917.136 ,712.074 ,329.008 ,366.263 ,716.000 ,249.000 
35208,110131 ,52177 ,50304 ,52177 ,50766 ,23003.614 ,8182.936 ,4145.353 ,4066.827 ,3115.464 ,2804.048 ,1595.727 ,861.646 ,836.084 ,1652.039 ,502.247 
35210,42579 ,22073 ,21417 ,22074 ,21622 ,10041.201 ,2902.080 ,2305.668 ,1843.088 ,1232.229 ,954.079 ,687.295 ,401.010 ,347.928 ,675.411 ,232.000 
35211,28088 ,15264 ,14753 ,15264 ,14628 ,9299.586 ,1758.900 ,835.081 ,901.180 ,337.918 ,355.032 ,318.656 ,204.000 ,181.100 ,291.383 ,145.158 
35212,26343 ,13471 ,12915 ,13473 ,13110 ,6311.628 ,1768.000 ,1169.472 ,1122.000 ,740.527 ,654.029 ,396.340 ,211.000 ,210.000 ,384.000 ,143.000 
35213,19990 ,11434 ,11002 ,11433 ,10936 ,6462.483 ,1324.000 ,771.908 ,625.000 ,314.091 ,474.500 ,286.488 ,144.000 ,138.500 ,257.000 ,138.025 
35215,117856 ,55942 ,54207 ,55934 ,54689 ,25031.159 ,8824.725 ,4065.610 ,5188.778 ,3120.303 ,2225.290 ,1847.922 ,888.402 ,1021.697 ,1817.672 ,657.428 
35216,51188 ,23535 ,22618 ,23533 ,22899 ,11535.288 ,3036.000 ,1819.927 ,1873.229 ,1045.092 ,1066.065 ,674.060 ,554.923 ,361.952 ,669.432 ,263.022 
35305,13314 ,7607 ,7335 ,7607 ,7311 ,3953.387 ,1061.076 ,616.877 ,505.000 ,196.045 ,359.000 ,224.538 ,123.000 ,95.000 ,131.000 ,46.071 
35321,4831 ,2332 ,2238 ,2331 ,2269 ,1101.000 ,246.000 ,228.360 ,215.000 ,114.640 ,106.000 ,77.000 ,41.000 ,40.000 ,74.000 ,26.000 
35341,2272 ,1336 ,1298 ,1336 ,1250 ,727.869 ,143.000 ,71.200 ,62.000 ,44.800 ,36.000 ,31.129 ,82.000 ,18.000 ,24.000 ,10.000 
35343,12723 ,6583 ,6368 ,6582 ,6391 ,3425.948 ,631.000 ,624.129 ,518.000 ,316.870 ,237.000 ,195.049 ,102.000 ,100.000 ,184.000 ,57.000 
35344,9905 ,4920 ,4757 ,4919 ,4777 ,2243.809 ,646.000 ,506.991 ,433.080 ,217.008 ,256.000 ,143.109 ,82.000 ,72.000 ,127.000 ,50.000 
35502,2777 ,1756 ,1681 ,1756 ,1654 ,1091.874 ,147.000 ,95.000 ,82.125 ,30.000 ,74.000 ,52.000 ,25.000 ,10.000 ,24.000 ,23.000 
36000,619194 ,283122 ,273471 ,283094 ,274247 ,101220.957 ,37233.581 ,18961.762 ,46031.323 ,15556.250 ,17717.548 ,9890.637 ,5436.435 ,7319.168 ,11181.006 ,3695.212 
36201,211561 ,92462 ,89437 ,92454 ,90109 ,29521.504 ,11874.403 ,6213.757 ,16746.412 ,5475.092 ,6976.231 ,3568.971 ,1820.168 ,2644.434 ,4046.978 ,1221.033 
36202,47925 ,19609 ,18913 ,19622 ,19056 ,6653.514 ,2613.000 ,1345.308 ,3548.223 ,1061.691 ,1089.166 ,695.094 ,387.833 ,500.833 ,845.331 ,316.000 
36203,31585 ,14716 ,14189 ,14717 ,14240 ,5035.407 ,2162.000 ,937.692 ,2538.060 ,640.307 ,985.000 ,489.113 ,234.000 ,356.000 ,655.415 ,207.000 
36204,60013 ,29486 ,28628 ,29480 ,28349 ,10155.294 ,4090.016 ,2106.738 ,4714.971 ,1620.244 ,1773.416 ,969.541 ,472.200 ,779.583 ,1240.848 ,426.137 
36205,34041 ,15754 ,15170 ,15749 ,15221 ,5554.375 ,2131.061 ,1230.230 ,2439.355 ,846.607 ,962.334 ,552.260 ,336.818 ,380.805 ,522.147 ,265.000 
36206,30895 ,12886 ,12437 ,12886 ,12442 ,5144.063 ,1582.054 ,823.242 ,1900.325 ,692.684 ,662.119 ,445.771 ,180.750 ,333.106 ,499.859 ,178.017 
36207,23929 ,11563 ,11032 ,11561 ,11177 ,5080.782 ,1578.000 ,794.375 ,1390.207 ,724.661 ,372.000 ,329.404 ,234.000 ,204.000 ,326.565 ,143.000 
36208,21266 ,10865 ,10498 ,10861 ,10470 ,4780.999 ,1442.000 ,803.029 ,1056.000 ,517.970 ,520.105 ,295.000 ,403.000 ,241.000 ,314.894 ,96.000 
36301,4352 ,2467 ,2334 ,2464 ,2321 ,1031.000 ,263.000 ,178.260 ,294.000 ,92.739 ,228.000 ,44.000 ,35.000 ,48.000 ,73.000 ,34.000 
36302,1326 ,834 ,804 ,832 ,789 ,351.000 ,152.000 ,57.902 ,88.000 ,29.097 ,18.000 ,22.000 ,16.000 ,18.000 ,29.000 ,8.000 
36321,1977 ,1172 ,1133 ,1172 ,1117 ,459.000 ,131.000 ,97.965 ,150.000 ,47.034 ,84.000 ,40.000 ,23.000 ,19.000 ,44.000 ,22.000 
36341,21282 ,9917 ,9575 ,9916 ,9644 ,3609.685 ,1247.500 ,717.458 ,1656.156 ,534.541 ,557.000 ,344.131 ,176.000 ,263.500 ,426.000 ,112.025 
36342,4492 ,2340 ,2249 ,2340 ,2213 ,1074.695 ,287.000 ,129.228 ,287.000 ,90.771 ,90.000 ,91.304 ,35.000 ,42.000 ,65.000 ,21.000 
36368,6884 ,4039 ,3901 ,4038 ,3878 ,1903.816 ,575.000 ,239.745 ,467.000 ,138.212 ,229.000 ,88.182 ,51.000 ,58.041 ,83.000 ,45.000 
36383,3473 ,2124 ,2057 ,2125 ,2029 ,844.800 ,369.000 ,141.563 ,266.999 ,61.436 ,148.000 ,46.200 ,39.000 ,37.000 ,57.000 ,18.000 
36387,5570 ,3209 ,3091 ,3206 ,3078 ,1435.845 ,358.000 ,216.344 ,438.000 ,99.655 ,178.000 ,63.153 ,97.000 ,68.000 ,89.000 ,33.000 
36388,7740 ,4400 ,4234 ,4396 ,4205 ,1857.522 ,788.000 ,207.042 ,537.000 ,123.957 ,238.000 ,123.176 ,62.000 ,80.000 ,144.300 ,43.000 
36401,12363 ,5340 ,5180 ,5337 ,5223 ,1941.846 ,584.000 ,294.674 ,1026.105 ,328.325 ,251.000 ,206.046 ,89.000 ,172.000 ,252.000 ,78.000 
36402,19174 ,8597 ,8314 ,8597 ,8393 ,2857.793 ,1080.000 ,610.132 ,1625.135 ,630.867 ,412.177 ,312.033 ,128.000 ,266.857 ,377.000 ,93.000 
36403,28980 ,12275 ,11906 ,12275 ,11954 ,4069.298 ,1562.007 ,687.621 ,2238.042 ,809.370 ,784.000 ,559.208 ,224.000 ,361.000 ,500.447 ,159.000 
36404,11253 ,4794 ,4599 ,4795 ,4594 ,1608.776 ,519.040 ,291.991 ,790.333 ,256.968 ,463.000 ,182.000 ,94.666 ,152.000 ,194.222 ,41.000 
36405,9949 ,4172 ,4028 ,4171 ,4025 ,1605.865 ,499.500 ,228.635 ,655.500 ,218.864 ,293.000 ,156.133 ,75.500 ,89.000 ,151.000 ,52.000 
36468,7335 ,4258 ,4091 ,4258 ,4065 ,2017.390 ,634.000 ,221.720 ,473.500 ,175.280 ,158.000 ,118.607 ,55.500 ,81.000 ,96.000 ,34.000 
36489,11829 ,5843 ,5671 ,5842 ,5655 ,2626.688 ,712.000 ,387.111 ,705.000 ,339.878 ,246.000 ,149.310 ,167.000 ,124.009 ,148.000 ,50.000 
37000,808630 ,398021 ,386649 ,398016 ,387458 ,151720.403 ,45218.535 ,35835.782 ,36917.454 ,61409.908 ,15030.159 ,11489.970 ,6137.050 ,7607.225 ,12038.689 ,4052.718 
37201,353045 ,171898 ,167334 ,171899 ,168012 ,62005.458 ,19157.316 ,18372.816 ,17265.046 ,25868.399 ,7143.829 ,5054.894 ,2394.009 ,3612.981 ,5461.816 ,1675.420 
37202,92376 ,43631 ,42481 ,43631 ,42472 ,16985.641 ,5016.019 ,3710.854 ,4106.699 ,6277.886 ,1467.119 ,1414.712 ,756.375 ,878.888 ,1404.797 ,453.000 
37203,43295 ,21724 ,21145 ,21722 ,21094 ,8431.222 ,2521.468 ,1286.703 ,1545.365 ,4573.403 ,747.029 ,505.136 ,259.666 ,386.000 ,634.000 ,204.000 
37204,26235 ,12452 ,12120 ,12452 ,12146 ,5713.671 ,1141.571 ,1032.511 ,1124.333 ,1231.598 ,471.000 ,410.217 ,244.000 ,231.428 ,380.000 ,165.666 
37205,49177 ,23875 ,23155 ,23875 ,23106 ,9661.098 ,3170.500 ,1858.421 ,2509.011 ,2335.764 ,948.133 ,785.678 ,397.000 ,458.366 ,733.000 ,249.021 
37206,40346 ,20576 ,19923 ,20576 ,19969 ,7097.568 ,2318.000 ,1112.670 ,1275.509 ,5895.559 ,533.000 ,469.703 ,231.000 ,319.000 ,540.486 ,176.500 
