CODE,POPULATION,AREA,OFFICE,WORKER,O_PRIVATE,O_1ST,O_2ND,O_3RD,W_PRIVATE,W_1ST,W_2ND,W_3RD,ADD_VALUE,SALES_EST,SALES_AGRI,SALES_MINI,SALES_CONS,SALES_MANU,SALES_SUPP,SALES_INFO,SALES_TRAN,SALES_SALE,SALES_FINA,SALES_REAL,SALES_RESE,SALES_ACCO,SALES_LIVI,SALES_EDUC,SALES_MEDI,SALES_COMP,SALES_OSERV,MANU_OFFICE,MANU_WORKER,MANU_SHIP,MANU_ADD,SHIP_FOOD,SHIP_TEXT,SHIP_WOOD,SHIP_PAPE,SHIP_CHEM,SHIP_PETR,SHIP_LEAT,SHIP_META,SHIP_MACH,SHIP_ELEC,SHIP_VEHI,SHIP_OMANU,SL_OFFICE,SL_WORKER,SL_SALES,WH_OFFICE,WH_WORKER,WH_SALES,RE_OFFICE,RE_WORKER,RE_SALES,RE_AREA
23212,187990,86.05,6461,123424,6441,23,1338,5080,121587,191,62658,58738,540755,4130860,2852,943,81918,2724910,2501,6281,92541,698651,137400,44455,44093,24428,38085,7058,161623,12706,50416,444,39207,193208005,66867093,12925447,640783,286634,2659392,490665,10234128,582893,8480587,12186117,105354388,39143403,113552,1205,12096,641799,279,3163,450700,926,8933,191099,194368
23213,169046,161.22,6679,88985,6641,62,1830,4749,87764,523,45673,41568,386897,2373663,9164,726,108200,1688192,3689,446,36144,334047,36780,26395,8110,18779,27925,6495,37807,4199,26563,478,36213,156656454,53407666,3584825,1223363,75172,670454,0,4273557,1067260,9910589,10899188,1794913,122634479,107395,1392,10486,279348,299,2014,138788,1093,8472,140561,188659
23214,79538,56.92,3443,36885,3430,13,903,2514,36179,155,12200,23824,129049,584565,1171,X,38152,286906,X,1522,13779,141819,18670,9247,4719,16152,14306,4870,18516,5275,9431,235,7777,25530991,9603420,2346483,2341260,767268,138217,5368754,1607768,0,1143924,5198267,258526,5379868,748563,704,5365,117730,145,988,44542,559,4377,73188,117751
23215,73090,74.9,2490,33590,2471,7,564,1900,32853,92,12637,20124,165414,789734,210,0,22888,448736,231,6208,40817,164065,17565,6519,3724,14754,7851,2059,38386,2603,13118,190,11635,43679322,18963995,4482088,123039,330242,880781,248953,7407465,179186,3285780,20577020,1997369,3049551,592981,422,3211,151743,89,825,114138,333,2386,37605,35622
23216,58710,55.9,2521,32655,2497,19,527,1951,31234,206,7854,23174,85015,465068,4937,0,17874,180136,2121,2578,61028,109070,11288,8031,3120,10533,11933,690,11504,5516,24709,133,6019,17076958,7057305,491311,193560,2591433,233516,0,288831,4385735,834771,714325,269032,6647036,384916,531,4242,95578,79,401,34213,452,3841,61364,95756
23217,98255,30.2,3113,31085,3098,9,683,2406,30285,149,6814,23322,110719,460829,73,0,29335,122762,188,4415,13136,155990,18716,4681,2644,9724,18898,4979,55830,8551,10906,162,4423,11380056,3648100,4049819,838736,63427,435147,0,1289613,459077,1376822,1001059,107625,441251,0,573,4897,139517,108,773,60836,465,4124,78680,120634
23219,148831,62.81,6290,110572,6269,11,1570,4688,107278,123,39917,67238,513134,2764598,716,0,90608,1390603,5229,4927,228623,755690,30731,30759,19086,20803,31458,8262,42713,3202,101188,555,34928,131666096,49852318,8551413,74421,1179117,4568033,4758067,19717541,6303851,7210135,33960220,32515374,9139463,134353,1125,13101,691952,429,4809,508592,696,8292,183359,213239
23220,134751,79.35,4407,65973,4379,65,978,3336,65091,436,23607,41048,293647,1515734,3609,0,51124,691782,969,2793,78350,465525,31215,15314,20627,15344,36415,6703,49478,7329,39159,283,18197,67406339,21656482,6737421,1304789,184615,3840153,5771395,6010052,296058,6980519,15694244,9225959,4116683,6349073,801,8560,428965,168,2113,295789,633,6447,133177,208193
23221,44355,499.23,2030,21382,1992,34,508,1450,20535,277,8978,11280,90551,428916,3020,395,27663,282897,31,237,9796,62570,7179,1613,1275,4730,6159,723,11799,1889,6939,140,8257,27873788,13000877,69080,990355,632719,0,0,11536405,301898,5114094,3164835,2823102,1315567,0,382,2397,54035,50,312,12514,332,2085,41521,40698
23222,113787,43.43,3931,65654,3916,12,860,3044,64612,80,27938,36594,336376,2399841,664,0,108405,1345250,9256,13297,154025,556099,36148,26379,35423,17942,16123,5510,25579,4085,45655,215,17298,132642820,36942581,5548312,35182,0,0,11795048,2862318,2068965,104859593,1111342,83320,3984350,0,655,7165,479318,181,1974,373580,474,5191,105738,111723
23223,93123,33.66,3265,53200,3255,10,857,2388,52468,143,23307,29018,244743,1810122,2187,0,62475,1290761,X,X,31393,216037,12895,17322,68929,11769,16282,6718,43773,3075,23944,298,22234,127428959,18405898,2137553,130127,102518,0,837142,5171445,0,5914790,12653019,1186742,98448379,272245,509,4904,187010,116,1144,108085,393,3760,78924,74855
23224,84364,45.9,2181,22910,2168,7,440,1721,22240,57,6431,15752,108101,1496701,279,0,39838,886395,381127,271,27140,90233,5728,9498,9540,6418,8520,1169,17058,3005,10481,78,4451,88400048,28150986,15527288,91622,0,20022,5565760,0,284468,1111918,184553,6610139,1459827,0,329,2740,75341,60,328,40163,269,2412,35178,39033
23225,72193,16.31,1878,25753,1873,4,336,1533,25340,29,6996,18315,120804,500868,282,0,34000,129650,X,X,20385,197891,16936,17470,17539,8815,22259,3231,15040,1254,14806,112,4641,11922949,4507011,423766,0,61433,0,592285,0,0,1280575,1843193,210259,5853820,494400,432,4258,170830,85,1136,103547,347,3122,67283,83658
23226,83144,21.03,2515,25263,2510,4,487,2019,24717,29,6607,18081,102086,437911,X,0,42050,160123,122,X,9100,130366,9854,11677,4536,10486,15835,3106,26336,2306,8289,88,4540,15773562,6580111,0,0,0,935317,0,0,824926,390804,3427507,8734506,1121524,57225,434,4175,115538,97,819,40440,337,3356,75097,79479
23227,46106,13.11,1491,22911,1485,4,429,1052,22601,19,13193,9389,97652,646469,418,X,22975,508421,0,X,6764,62181,8823,3854,1813,5003,8053,3033,10377,265,4374,153,11876,50002561,13941315,615158,0,120263,0,0,2619278,1374252,1769527,2513928,363810,38116813,108036,259,2107,47977,42,313,18672,217,1794,29305,35572
23228,47983,10.47,1484,16034,1479,1,245,1233,15633,11,3416,12206,58068,242913,X,0,11850,72106,840,X,14164,77896,10392,4924,3867,17329,2980,1280,11996,1758,10645,64,2268,6860596,2583824,363951,243260,0,0,1197985,1557824,1420725,237070,1113562,29932,227693,0,262,2285,70862,64,402,34071,198,1883,36790,39321
23229,69295,23.22,2168,30103,2162,7,554,1601,29581,62,8231,21288,134538,502269,594,0,29976,176352,74,756,10506,123238,10845,7159,5705,5141,12413,18281,89780,2281,9167,151,6131,16804642,6756588,3115529,0,0,1810619,0,455492,83083,1316629,5243461,1598466,1308457,47654,362,3437,105694,86,908,63004,276,2529,42690,34637
23230,91520,34.91,2574,32036,2566,8,462,2096,31562,112,6298,25152,143674,507729,786,0,40754,103237,441,9704,11589,213299,8794,13178,13275,10804,10577,30211,26475,3685,10920,78,3979,9844984,4111170,1490342,0,0,0,0,466462,0,846031,979802,417183,4239018,0,492,5554,182310,101,1159,75928,391,4395,106382,99022
23231,59360,191.12,2331,35439,2307,118,368,1821,34745,1130,18022,15593,237039,1916162,49934,X,36706,1549488,43997,X,41128,133703,10614,1795,3961,7803,9289,828,17608,1248,7615,61,10263,137151246,41812214,630158,167334,0,0,0,326104,63523,6346602,139219,0,128517079,0,536,3492,102730,88,649,41363,448,2843,61368,48145
23232,60829,66.68,2050,19358,2033,21,605,1407,18665,186,6408,12071,67049,285556,4699,X,32272,115646,183,X,22890,67525,1126,2184,1831,3247,7324,2685,12837,1759,8699,115,3749,10269325,3248793,1669051,159260,223856,75571,2868706,1197027,132730,1595610,504724,0,539403,0,307,2315,50259,91,467,19814,216,1848,30445,60273
23233,67352,17.35,2563,30716,2553,1,695,1857,30074,5,10982,19087,148803,816748,X,0,41912,303263,0,X,40219,342035,9825,4634,17518,7578,5425,2397,17120,1092,22494,192,7560,29069036,11750466,12071203,121512,91921,1644679,245699,3481118,271728,1428053,7906819,309249,1197333,92961,498,5373,311681,200,2835,254166,298,2538,57515,97677
23234,86385,18.37,2988,34847,2981,4,818,2159,34339,41,10026,24272,141981,653120,71,0,53613,209940,X,X,38470,238353,10644,11887,4825,7128,16017,5604,25623,3763,23157,184,6543,19645010,8945001,2369826,283293,59206,1158776,373773,459447,198310,1940399,5772753,1602028,1857185,795123,516,4988,209562,171,1791,143714,345,3197,65848,68234
23235,43025,49.11,1874,23244,1866,22,448,1396,22985,167,6296,16522,98693,536315,3002,0,17826,189759,X,X,110360,141110,2841,7729,1922,4278,5289,2014,32669,2555,14021,131,4495,17205816,5530984,1931623,0,1396988,185969,0,218555,217022,3404992,1556140,0,7281679,480213,293,3458,123568,83,1436,82958,210,2022,40610,59003
23236,61952,32.19,1852,35819,1841,11,453,1377,34862,85,16420,18357,246280,1366347,667,0,19995,918381,0,216,41306,286874,9155,8137,12185,18504,5837,5128,12200,1940,25824,180,15520,90283158,35654492,1765482,0,0,1627668,6372794,3334151,402352,7682999,4435372,1897158,61721872,54754,310,4459,258238,77,1298,188735,233,3161,69503,75787
23237,86126,27.49,2587,26929,2579,7,848,1724,26428,44,10141,16243,110704,412795,505,0,58541,170432,X,X,12142,101596,4562,6719,3658,5434,6550,3179,21550,2799,14560,209,6142,15267326,6335076,1374658,183533,243294,369767,1482608,1197862,361921,3220920,1191060,578943,1833792,859911,402,3248,82488,128,1056,46058,274,2192,36429,34557
23238,60162,21.55,1916,29299,1907,8,253,1646,28766,88,2329,26349,109738,465876,282,X,35035,26878,X,555,11944,223683,3640,13815,30325,10479,12895,26962,54094,2238,12758,25,915,2486074,1113725,0,0,0,0,0,0,0,106074,20385,1328933,0,0,451,6273,200101,102,1034,80120,349,5239,119981,151949
23302,43903,18.03,1372,16814,1364,4,352,1008,16135,63,5474,10598,69703,358016,715,0,15672,191801,X,X,3323,87434,2221,2474,1161,3107,20877,786,11867,762,15671,117,4650,16219428,5464389,0,0,0,0,0,0,0,0,0,0,0,0,289,2601,44917,47,302,12517,242,2299,32400,51079
23342,15613,6.18,850,14847,841,2,148,691,14590,279,4909,9402,88823,480365,X,0,12503,177661,X,X,21933,234752,1135,4340,3870,5584,1961,381,1830,443,8480,38,4421,17101500,10502097,0,0,0,0,0,0,0,0,0,0,0,0,259,3504,224089,125,2168,194442,134,1336,29647,54162
23361,24305,13.61,878,34514,871,6,259,606,34251,37,23758,10456,127322,763426,997,0,14244,493687,X,X,53418,164209,X,5291,1025,2342,1610,1335,15326,735,8673,111,12027,48124824,16304735,0,0,0,0,0,0,0,0,0,0,0,0,154,1772,158052,49,541,130873,105,1231,27179,40575
23362,34133,11.19,1044,10082,1037,3,193,841,9897,45,2336,7516,32495,135765,283,X,6827,39402,X,X,6292,53728,1466,1768,1344,4671,7164,942,6527,1802,3507,62,1802,3671673,1920890,0,0,0,0,0,0,0,0,0,0,0,0,205,2145,44600,24,145,10416,181,2000,34184,44546
23424,32399,6.59,919,8566,915,0,277,638,8356,0,3313,5043,32695,165275,0,0,21839,71106,X,X,1429,44882,6849,4292,409,2173,2238,1874,5414,643,1868,55,2008,6685692,2582749,0,0,0,0,0,0,0,0,0,0,0,0,140,1399,37566,42,317,17015,98,1082,20551,15681
23425,37338,11.09,1461,14724,1455,3,299,1153,14285,15,3956,10314,48960,262030,56,0,38023,77123,X,X,15350,82571,12235,3177,2911,6770,8446,1159,8694,1353,4001,73,2651,7203072,3143813,0,0,0,0,0,0,0,0,0,0,0,0,270,2298,72739,59,399,28703,211,1899,44037,40384
23427,4575,22.42,737,11932,730,3,189,538,11713,65,3854,7794,88674,599885,575,0,7839,272859,X,0,119363,105997,0,5160,32,667,221,125,1895,X,24464,102,3161,26362555,9126260,0,0,0,0,0,0,0,0,0,0,0,0,98,963,89034,54,702,80199,44,261,8834,2317
23441,28383,23.8,837,10432,832,6,167,659,10231,115,4319,5797,38468,190193,1171,0,18305,102928,320,43,3832,44648,1011,359,1246,2683,1149,355,9501,636,2003,25,3453,10230642,3711413,0,0,0,0,0,0,0,0,0,0,0,0,184,1757,35682,20,93,4927,164,1664,30755,37905
23442,49596,31.14,1401,18411,1392,4,322,1066,18066,39,6695,11332,65369,316783,378,0,16939,163731,X,X,12279,72885,4070,9642,3383,4049,6259,731,13912,1144,6942,116,5926,16093898,5865483,0,0,0,0,0,0,0,0,0,0,0,0,278,3390,64714,34,419,11302,244,2971,53412,63369
23445,16617,38.37,1096,7678,1080,15,213,852,7488,176,1780,5532,17832,72959,1757,X,5290,21589,X,X,1835,21771,962,709,224,7855,1047,X,4800,2760,2171,47,831,1372354,595622,0,0,0,0,0,0,0,0,0,0,0,0,238,1068,13408,49,257,6435,189,811,6974,8637
23446,22496,46.2,873,7768,867,10,174,683,7507,96,1681,5730,36064,132977,2283,0,5980,59410,X,X,4892,23379,2819,1034,443,2826,1630,9809,12167,781,4724,28,1067,5723950,2391623,0,0,0,0,0,0,0,0,0,0,0,0,147,1336,18153,14,88,4356,133,1248,13797,21862
23447,43535,26.38,1160,14848,1156,4,265,887,14556,104,6509,7943,77379,495753,1699,0,25257,254853,107529,X,X,42994,2699,3100,830,2974,12185,541,12377,942,9976,77,5902,25320340,9681312,0,0,0,0,0,0,0,0,0,0,0,0,189,1662,29287,25,170,5003,164,1492,24284,33434
23501,42449,56.72,1162,21283,1152,9,313,830,20936,83,12501,8352,114728,1025006,1157,0,14103,893937,736,111,4592,73043,4924,1159,3312,2883,6152,1141,12998,1321,3438,81,11747,89122470,26982690,0,0,0,0,0,0,0,0,0,0,0,0,209,2116,49414,32,243,17076,177,1873,32338,47176
23561,4437,273.94,298,2237,283,18,60,205,1970,182,425,1363,7017,20878,2933,X,7039,4200,X,X,722,2553,0,604,104,323,359,X,1414,191,395,9,139,340113,165470,0,0,0,0,0,0,0,0,0,0,0,0,50,155,1589,4,10,329,46,145,1260,913
23562,2942,123.38,208,1415,198,9,52,137,1318,84,367,867,3080,10730,617,0,3112,1649,0,0,X,3121,X,X,20,179,421,4,974,128,86,6,98,X,X,0,0,0,0,0,0,0,0,0,0,0,0,43,178,2570,4,18,1218,39,160,1352,1198
23563,1017,155.88,87,640,79,5,20,54,570,61,157,352,1508,5072,459,X,2509,84,0,0,0,734,0,X,0,222,4,0,431,71,128,1,7,X,X,0,0,0,0,0,0,0,0,0,0,0,0,19,75,100,0,0,0,19,75,100,966
23999X,0,2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24201,274537,711.19,10904,141958,10744,95,1667,8982,132816,1467,29057,102292,584840,3912558,11345,X,206714,813840,X,55126,66480,768695,278821,70708,53461,35821,99462,30311,1003944,12281,91875,354,21771,78937678,29887304,9842543,754018,3099368,601449,1581300,4950074,1737651,15375919,8495891,16289745,14537762,1579007,2101,20025,687669,519,4757,402069,1582,15268,285600,379589
24202,305424,206.52,12038,167093,11954,50,2418,9486,161474,495,49297,111682,845256,5652008,3022,453,386704,2906026,192957,25092,267347,1058282,209795,79775,91222,41910,61280,17394,114068,13759,182924,503,36098,287030871,120404944,11596008,2853417,248406,1109850,71319689,53589814,1716136,6446953,10894317,121597896,5238920,419465,2421,22959,921358,705,7031,581762,1716,15928,339596,379378
24203,122765,208.35,6256,58567,6207,26,997,5184,56678,254,12909,43515,217750,848282,1205,0,73591,241448,1107,8272,17813,282246,49466,14288,12540,25237,19481,11131,68325,4317,17815,212,8488,22755288,11658704,3461727,0,231471,525526,834552,214308,109361,768665,4331637,1349534,3682247,844734,1427,10178,238135,312,2332,110710,1115,7846,127425,164481
24204,159145,623.58,7552,74330,7498,90,1331,6077,72355,982,18544,52829,281749,1261636,6195,X,107566,415935,X,10871,54603,366609,78925,33794,13323,24690,24438,5316,80886,9068,23910,289,13911,39890597,15817184,8037414,138858,627226,1248186,0,3810943,7730627,1114874,3776857,1982317,4148990,54496,1446,11325,313436,328,2353,147148,1118,8972,166287,235141
24205,138613,136.68,5561,62045,5525,23,1122,4380,60801,189,17129,43483,226700,1065696,901,1909,85970,378827,31,1337,53831,311817,44340,18602,9640,23067,42913,5439,53325,5570,28177,268,12760,35694135,16096203,4683359,131426,0,348008,238486,1365919,548549,5165461,12381906,6691303,3548753,335234,1257,10415,258709,241,1832,98640,1016,8583,160070,217520
24207,195670,194.46,6383,89415,6326,72,1250,5004,87818,726,27660,59432,384385,2208215,7500,0,104126,1284466,991,5349,110581,395278,38770,24782,8555,27556,42626,13429,85126,8332,50746,267,23513,126254490,40461854,5134595,430102,245431,597052,0,7292240,2337515,3230612,4380655,21908380,62445876,14752,1383,12218,349359,260,1929,142528,1123,10289,206831,273817
24208,76387,129.77,2747,29042,2731,16,411,2304,28267,160,7820,20287,113016,512219,564,0,27620,281493,497,2774,11119,92981,16974,6928,1744,7015,16697,2945,26286,2136,14446,103,6415,25850315,9360971,1627495,167069,732787,1983781,445050,7972463,137244,2012998,5577764,2178286,1683339,90249,542,4269,80386,84,340,9857,458,3929,70530,125091
24209,16252,192.71,1160,7714,1135,27,155,953,7244,266,1153,5825,25037,111302,973,X,14580,21140,X,1383,2628,42749,8743,1062,1017,2149,3906,144,6022,880,2291,19,474,2066154,702948,1582000,0,0,0,0,0,0,145627,0,0,0,0,292,1558,33946,56,294,14406,236,1264,19540,25888
24210,49835,191.04,1557,24313,1540,9,340,1191,23833,101,11174,12558,125391,1207036,918,0,17611,1022735,X,X,37447,81153,9863,3417,1339,4671,5140,1075,9972,2271,8824,109,11231,100346823,18840216,3770487,39143,469767,213722,1291272,16923227,134863,21571527,865726,42242982,7852420,0,293,2427,71937,42,243,38488,251,2184,33449,44034
24211,17525,107.34,1171,9612,1147,11,194,942,9193,65,1177,7951,24813,83473,658,X,5907,12612,X,50,5047,19822,3859,897,527,22673,813,3056,4435,787,1929,37,564,1119285,434358,132196,0,0,0,0,0,221478,68193,33665,103816,293932,0,223,1099,14113,43,221,5068,180,878,9044,14145
24212,15965,373.35,1088,7059,1050,17,157,876,6571,164,1030,5377,18733,72268,7805,0,7664,7192,0,543,3082,25865,4722,390,415,2291,2449,164,6819,1307,1560,14,428,593434,279130,49574,0,0,0,0,0,0,0,0,0,0,0,242,1171,21076,36,220,6922,206,951,14153,17855
24214,44973,219.83,1840,30300,1819,51,560,1208,29800,579,17986,11235,168043,1820157,2915,5217,17794,1672424,X,X,20843,50010,9473,1268,2673,3824,7354,191,16104,2309,6782,177,18537,166279287,39682963,659618,184803,465567,353410,0,2369872,4011941,13874232,1584236,866724,141153002,14875,324,2107,40554,47,242,16017,277,1865,24536,58477
24215,46057,178.95,2424,18196,2396,49,400,1947,17703,369,2607,14727,50151,181532,6931,X,18546,17618,X,2566,3471,58812,9182,2171,1690,19613,17910,680,15157,1085,5833,34,951,1352006,621503,233544,0,0,0,0,0,92623,0,0,314407,0,123969,540,2729,46749,90,408,10767,450,2321,35982,49363
24216,88766,558.23,3918,51973,3836,82,951,2803,50697,1427,21664,27606,254592,1222527,11626,95,42548,814122,2887,3676,33411,170651,19179,4824,3652,10487,14292,2417,31989,6582,50087,308,18912,77367829,33946312,5955225,92174,2058452,1813990,19208780,3835911,3086088,6838960,17370787,1523774,10060240,4970849,771,6080,137403,152,1040,53177,619,5040,84225,111408
24303,6023,15.74,264,3386,256,9,94,153,3296,126,1542,1628,14570,76198,1358,0,2815,43015,X,0,4395,17792,0,1302,609,526,24,X,1575,X,2365,33,1442,4035400,1552243,0,0,0,0,0,0,0,0,0,0,0,0,41,256,16077,21,176,13420,20,80,2657,1486
24324,25784,22.68,885,12105,878,12,225,641,11881,123,5351,6407,52690,230993,270,0,8333,150649,0,X,3133,43023,1052,2064,1606,2752,2475,107,7993,X,5197,90,5075,14796039,5695400,0,0,0,0,0,0,0,0,0,0,0,0,192,1774,37964,33,159,6653,159,1615,31311,47608
24341,40559,107.01,1430,17018,1418,23,400,995,16596,119,6503,9974,68669,330758,1440,0,20282,169210,74,109,11065,73481,4286,5539,4465,7087,8447,1510,11707,1044,11012,97,5390,16637664,7088764,0,0,0,0,0,0,0,0,0,0,0,0,243,1900,65566,38,226,38212,205,1674,27354,37714
24343,11021,5.99,305,4732,301,1,78,222,4618,10,2167,2441,25010,106564,X,0,2557,79753,0,X,2199,13119,199,1177,172,950,561,114,2176,X,2886,32,2033,7952639,2378115,0,0,0,0,0,0,0,0,0,0,0,0,46,709,11207,3,18,725,43,691,10482,19109
24344,15123,8.73,643,9102,638,4,195,439,8991,17,3164,5810,44440,389132,X,0,13370,60454,215101,X,24746,52291,512,1583,802,2327,5477,408,2329,298,8727,67,1791,5702263,1934533,0,0,0,0,0,0,0,0,0,0,0,0,109,1229,47653,33,302,29436,76,927,18217,21395
24441,14021,103.06,647,7370,635,22,174,439,7214,222,3581,3411,25258,158829,682,0,4399,115617,227,0,5863,21092,660,474,648,1157,441,46,4889,821,1814,41,3127,11455261,3466694,0,0,0,0,0,0,0,0,0,0,0,0,111,625,13561,11,83,4190,100,542,9371,12786
24442,22445,41.04,726,8820,720,7,181,532,8601,142,2324,6135,31525,124560,1283,0,16309,29021,92,108,9465,48565,754,1281,503,1478,1202,852,11025,940,1683,45,1547,2766198,1324943,0,0,0,0,0,0,0,0,0,0,0,0,158,1569,44102,18,225,18250,140,1344,25852,59800
24443,8668,362.86,551,3844,535,15,124,396,3585,154,942,2489,10549,54263,1104,X,4623,6993,X,0,703,9316,523,406,27,830,915,33,10293,1393,643,25,510,592541,320073,0,0,0,0,0,0,0,0,0,0,0,0,122,521,7504,13,26,272,109,495,7232,9346
24461,15041,40.91,489,7880,482,10,112,360,7760,95,4042,3623,42154,154647,1523,X,6157,111186,0,X,3076,18989,X,314,503,1044,5789,48,3598,91,1899,28,3648,10982088,6260246,0,0,0,0,0,0,0,0,0,0,0,0,105,852,15043,8,102,3809,97,750,11234,20008
24470,7847,134.98,333,3007,324,10,108,206,2885,128,610,2147,4794,21358,1232,669,2831,5790,0,X,194,3746,X,38,187,660,97,28,1235,4356,260,18,240,468986,228241,0,0,0,0,0,0,0,0,0,0,0,0,51,233,2488,6,22,29,45,211,2460,3510
24471,7815,233.32,471,3012,459,12,106,341,2893,96,970,1827,10703,33301,1396,0,5677,15234,0,0,1132,4925,X,49,110,313,70,X,3308,182,822,15,348,1268009,722091,0,0,0,0,0,0,0,0,0,0,0,0,115,387,3485,10,25,890,105,362,2595,5079
24472,10989,241.89,645,3950,628,29,102,497,3766,478,689,2599,13405,47753,8562,X,7642,3583,X,X,1008,18173,430,103,105,784,1226,16,2691,585,1484,11,222,290726,145378,0,0,0,0,0,0,0,0,0,0,0,0,154,581,13713,38,165,10528,116,416,3185,3894
24543,14604,256.54,904,6088,887,26,170,691,5820,191,1694,3935,20170,77612,8770,X,12162,19256,0,X,2870,19081,2853,1246,180,1429,1208,93,6175,295,1890,26,904,1773868,516326,0,0,0,0,0,0,0,0,0,0,0,0,183,889,15056,29,176,6123,154,713,8933,10153
24561,8079,88.13,445,3309,434,13,80,341,3183,182,550,2451,7882,45768,4721,0,4676,13099,0,0,1200,16126,397,447,570,210,1060,14,2404,191,655,14,217,1247464,649035,0,0,0,0,0,0,0,0,0,0,0,0,122,574,13938,21,107,9412,101,467,4526,4397
24562,10321,79.62,452,3442,445,7,113,325,3210,72,1465,1673,11668,54741,588,0,8425,37106,X,0,125,4468,X,433,117,378,126,9,1594,X,1185,9,1085,3679117,1332615,0,0,0,0,0,0,0,0,0,0,0,0,76,290,2951,14,61,960,62,229,1992,1385
25201,345070,464.51,11474,131984,11362,59,1574,9729,123870,604,20413,102853,539133,2825533,2254,X,182181,423232,X,28654,60351,580686,268364,77867,52892,49181,39148,66916,808376,5245,89395,193,11660,39726549,18153607,2457296,1157512,58184,2087041,326710,4475061,2772424,296086,16250888,8665184,123315,234183,1902,18211,485989,379,2796,228907,1523,15415,257083,323925
25202,113647,196.87,4707,55740,4673,33,766,3874,54605,347,14592,39666,241130,1332614,1843,0,84122,665851,1639,4019,40109,287943,52353,31543,9346,17829,48315,13507,38559,6141,29495,174,10918,65839801,28619886,525254,467758,565860,2905337,8667625,9489215,55682,2990041,30121770,9657345,0,130556,1013,9153,260455,204,1699,126040,809,7454,134415,211411
25203,113636,681.02,5405,58281,5349,77,1171,4101,56817,621,19213,36983,227278,1016589,3278,0,61906,528653,36,1288,36425,223011,34348,15726,5889,17487,15974,5499,43305,5332,18432,274,15425,49063242,18187887,3463984,4659971,393625,1095932,817296,8155918,2692451,2083512,19247985,1844689,356856,629307,1110,8207,190424,203,1445,71646,907,6762,118778,180941
25204,81122,177.45,3129,35022,3110,87,504,2519,34323,1171,7154,25998,127225,579283,5175,0,42263,238687,X,1076,17760,169975,22212,7194,7512,12686,5229,4288,22934,X,17701,103,5983,23391683,9617049,3165282,992762,868594,35619,446199,2723248,967366,293565,2732492,979001,9235577,34571,681,5961,141794,133,1100,61449,548,4861,80344,134933
25206,143913,67.82,4870,77927,4850,19,697,4134,76686,261,18282,58143,344159,1755614,1297,X,113581,797385,X,8573,28426,382441,113841,73609,15043,25141,31212,39525,67183,3801,52996,205,16373,78822943,34877305,664036,449115,0,1898202,5086013,2329904,1409600,1533251,3382793,57260165,3668104,127682,922,10726,342162,179,1450,150043,743,9276,192119,218970
25207,83236,55.74,2758,34894,2739,16,442,2281,34107,278,9406,24423,126990,603129,1136,0,42592,277732,225,1116,24718,151973,14960,15804,4207,10702,8758,5343,22110,1603,20151,106,7017,27224803,10956504,1219893,3222336,0,258576,2935183,6684490,452164,272494,3116656,1548002,5354132,92584,548,4981,133076,112,983,56820,436,3998,76256,106791
25208,68820,52.69,2863,36104,2847,23,527,2297,35336,173,11024,24139,200908,980991,1297,X,68191,374453,X,1376,65201,345278,13130,16823,7493,7417,26193,1274,29511,1628,21309,135,8933,35678860,15440343,5337240,898423,43597,1129341,0,10189038,625271,1388122,10905489,3425516,1627096,0,571,6088,314255,252,2711,237796,319,3377,76459,84806
25209,88358,481.62,4100,47758,4061,82,1062,2917,46542,1085,18107,27350,208465,1339126,4608,483,51372,958946,1665,1077,30160,181629,14003,9309,8616,10436,16086,3898,25365,6084,15390,326,17000,94254749,34501839,1558025,1414247,2786376,3026154,41104555,4198819,2547092,12208071,14219681,2632284,5273016,230144,816,6218,158965,142,739,51627,674,5479,107339,153649
25210,50513,80.14,1795,29073,1778,26,363,1389,28649,430,13255,14964,198271,620761,1296,X,25949,400830,X,4946,20878,105226,2120,5216,4307,5372,8320,776,27187,463,7620,118,12413,34442130,11647530,2188667,455602,178731,132683,3309264,860820,726637,1915630,4736160,19225453,144305,58111,305,3223,88837,55,487,46031,250,2736,42807,48105
25211,54460,70.4,1888,28377,1878,21,455,1402,28062,639,12927,14496,139508,747367,3544,X,25073,494332,X,183,40361,105700,7817,8151,2030,3661,20706,1131,21024,2057,10847,193,11689,48470836,18194459,2988061,0,462768,1467916,4110410,7345222,6191621,7734955,6919777,1440964,6584273,0,337,3052,96103,78,550,49258,259,2502,46845,65340
25212,46377,693.05,2519,20727,2488,40,699,1749,19239,462,6127,12650,60844,273193,2574,0,41797,99341,X,239,4188,72184,7820,1301,1490,9445,5619,X,14870,941,6041,144,3902,9520852,4140780,268229,1067877,227330,0,1478628,1498039,258098,76183,2115433,1955025,0,58071,522,3224,57279,92,441,12969,430,2783,44310,71543
25213,112819,388.37,4464,51552,4420,140,1050,3230,50235,1758,19922,28555,267008,1046597,5910,0,55538,635183,118,2749,34577,188795,15738,7281,5104,10721,9748,5621,42108,8179,19228,266,17507,61243495,26698140,2851945,2018824,211140,783967,2902972,6268873,12318998,12338434,1923757,14317793,4047225,960699,842,6134,163071,150,894,73725,692,5240,89346,127297
