primkey,ken,shicho,gun,name,type,code6,code5,yomi,start,end,y,x,note,update
18894,福井県,,吉田郡,東藤島村,村,181208,,ひがしふじしまむら,1889-04-01,1956-09-30,36.087933,136.270595,,2021-07-13
18895,福井県,,吉田郡,松岡村,村,181209,,まつおかむら,1889-04-01,1930-02-11,36.090846,136.298704,,2021-07-13
18896,福井県,,吉田郡,松岡町,町,181209,,まつおかちょう,1930-02-11,1955-03-31,36.090846,136.298704,,2021-07-13
18897,福井県,,吉田郡,吉野村,村,181210,,よしのむら,1889-04-01,1955-03-31,36.077910,136.296515,,2021-07-13
18898,福井県,,吉田郡,五領ヶ島村,村,181211,,ごりょうがしまむら,1889-04-01,1955-03-31,36.106347,136.288147,,2021-07-13
18899,福井県,,吉田郡,志比谷村,村,181212,,しひだにむら,1889-04-01,1954-03-31,36.071701,136.322522,,2021-07-13
18900,福井県,,吉田郡,浄法寺村,村,181213,,じょうほうじむら,1889-04-01,1954-03-31,36.098371,136.355782,,2021-07-13
18901,福井県,,吉田郡,上志比村,村,181214,18323,かみしひむら,1889-04-01,2006-02-13,36.078638,136.396894,,2021-07-13
18902,福井県,,吉田郡,下志比村,村,181215,,しもしひむら,1889-04-01,1954-03-31,36.094973,136.330290,,2021-07-13
18903,福井県,,吉田郡,志比村,村,181216,,しひむら,1954-03-31,1962-09-01,36.094973,136.330290,,2021-07-13
18904,福井県,,吉田郡,永平寺町,町,181216,,えいへいじちょう,1962-09-01,2006-02-13,36.094973,136.330290,,2021-07-13
18905,福井県,,吉田郡,松岡町,町,181217,18321,まつおかちょう,1955-03-31,2006-02-13,36.090846,136.298704,,2021-07-13
18906,福井県,,吉田郡,藤岡村,村,181218,,ふじおかむら,1956-09-30,1961-10-01,36.087933,136.270595,,2021-07-13
18907,福井県,,吉田郡,永平寺町,町,181219,18322,えいへいじちょう,2006-02-13,0000-00-00,36.090846,136.298704,,2021-07-13
18908,福井県,,大野郡,大野町,町,181301,,おおのまち,1889-04-01,1954-07-01,35.985941,136.490321,,2021-07-13
18909,福井県,,大野郡,小山村,村,181302,,おやまむら,1889-04-01,1954-07-01,35.959893,136.491051,,2021-07-13
18910,福井県,,大野郡,乾側村,村,181303,,いぬいかわむら,1889-04-01,1954-07-01,35.993060,136.474743,,2021-07-13
18911,福井県,,大野郡,下庄村,村,181304,,しもしょうむら,1889-04-01,1951-11-01,35.995317,136.491566,,2021-07-13
18912,福井県,,大野郡,下庄町,町,181304,,しもしょうまち,1951-11-01,1954-07-01,35.995317,136.491566,,2021-07-13
18913,福井県,,大野郡,羽生村,村,181305,,はにゅうむら,1889-04-01,1955-02-11,36.000907,136.410112,,2021-07-13
18914,福井県,,大野郡,芦見村,村,181306,,あしみむら,1889-04-01,1955-02-11,36.028017,136.427364,,2021-07-13
18915,福井県,,大野郡,上味見村,村,181307,,かみあじみむら,1889-04-01,1955-02-11,35.961143,136.417150,,2021-07-13
18916,福井県,,大野郡,下味見村,村,181308,,しもあじみむら,1889-04-01,1955-02-11,35.947873,136.352906,,2021-07-13
18917,福井県,,大野郡,西谷村,村,181309,18341,にしたにむら,1889-04-01,1970-07-01,35.873351,136.506500,,2021-07-13
18918,福井県,,大野郡,上庄村,村,181310,,かみしょうむら,1889-04-01,1954-07-01,35.950930,136.520662,,2021-07-13
18919,福井県,,大野郡,下穴馬村,村,181311,,しもあなまむら,1889-04-01,1956-09-30,35.904920,136.663442,,2021-07-13
18920,福井県,,大野郡,上穴馬村,村,181312,,かみあなまむら,1889-04-01,1956-09-30,35.875576,136.718631,,2021-07-13
18921,福井県,,大野郡,石徹白村,村,181313,,いとしろむら,1896-04-01,1958-10-15,35.975037,136.770859,,2021-07-13
18922,福井県,,大野郡,阪谷村,村,181314,,さかたにむら,1889-04-01,1954-07-01,35.986636,136.574264,,2021-07-13
18923,福井県,,大野郡,五箇村,村,181315,,ごかむら,1889-04-01,1954-07-01,35.968750,136.596107,,2021-07-13
18924,福井県,,大野郡,富田村,村,181316,,とみたむら,1889-04-01,1954-07-01,35.992504,136.541090,,2021-07-13
18925,福井県,,大野郡,平泉寺村,村,181317,,へいせんじむら,1889-04-01,1954-09-01,36.025623,136.520190,,2021-07-13
18926,福井県,,大野郡,猪野瀬村,村,181318,,いのせむら,1889-04-01,1931-04-15,36.038915,136.509075,,2021-07-13
18927,福井県,,大野郡,勝山町,町,181319,,かつやままち,1889-04-01,1954-09-01,36.060566,136.498218,,2021-07-13
18928,福井県,,大野郡,村岡村,村,181320,,むろこむら,1889-04-01,1954-09-01,36.072985,136.501908,,2021-07-13
18929,福井県,,大野郡,北谷村,村,181321,,きたたにむら,1889-04-01,1954-09-01,36.101562,136.550102,,2021-07-13
18930,福井県,,大野郡,野向村,村,181322,,のむきむら,1889-04-01,1954-09-01,36.091263,136.491265,,2021-07-13
18931,福井県,,大野郡,荒土村,村,181323,,あらどむら,1889-04-01,1954-09-01,36.080511,136.476159,,2021-07-13
18932,福井県,,大野郡,北郷村,村,181324,,きたごうむら,1889-04-01,1954-09-01,36.084465,136.431484,,2021-07-13
18933,福井県,,大野郡,鹿谷村,村,181325,,しかのたにむら,1889-04-01,1954-09-01,36.054009,136.464701,,2021-07-13
18934,福井県,,大野郡,遅羽村,村,181326,,おそわむら,1889-04-01,1954-09-01,36.035895,136.487231,,2021-07-13
18935,福井県,,大野郡,和泉村,村,181327,18342,いずみむら,1956-09-30,2005-11-07,35.904920,136.663442,,2021-07-13
18936,福井県,,坂井郡,三国町,町,181401,,みくにちょう,1889-04-01,1954-03-31,36.214519,136.149616,,2021-07-13
18937,福井県,,坂井郡,雄島村,村,181402,,おしまむら,1889-04-01,1954-03-31,36.221513,136.137643,,2021-07-13
18938,福井県,,坂井郡,加戸村,村,181403,,かどむら,1889-04-01,1954-03-31,36.227883,136.169314,,2021-07-13
18939,福井県,,坂井郡,芦原村,村,181404,,あわらむら,1889-04-01,1935-02-11,36.225044,136.194291,,2021-07-13
18940,福井県,,坂井郡,芦原町,町,181404,,あわらちょう,1935-02-11,1955-03-31,36.225044,136.194291,,2021-07-13
18941,福井県,,坂井郡,吉崎村,村,181405,,よしざきむら,1897-02-01,1954-10-05,36.288408,136.252398,,2021-07-13
18942,福井県,,坂井郡,吉崎村,村,181405A,,よしざきむら,1889-04-01,1897-02-01,36.260660,136.223302,,2021-07-13
18943,福井県,,坂井郡,北潟村,村,181406,,きたがたむら,1897-02-01,1955-03-31,36.260660,136.223302,,2021-07-13
18944,福井県,,坂井郡,細呂木村,村,181407,,ほそろぎむら,1889-04-01,1954-10-05,36.241937,136.258364,,2021-07-13
18945,福井県,,坂井郡,坪江村,村,181408,,つぼえむら,1889-04-01,1954-10-05,36.197897,136.271453,,2021-07-13
18946,福井県,,坂井郡,剣岳村,村,181409,,けんがたけむら,1889-04-01,1955-02-15,36.201499,136.284027,,2021-07-13
18947,福井県,,坂井郡,伊井村,村,181410,,いいむら,1889-04-01,1954-10-05,36.194573,136.244802,,2021-07-13
18948,福井県,,坂井郡,東十郷村,村,181411,,ひがしじゅうごうむら,1889-04-01,1955-03-31,36.161248,136.236563,,2021-07-13
18949,福井県,,坂井郡,金津町,町,181412,,かなづちょう,1889-04-01,1954-10-05,36.216873,136.229181,,2021-07-13
18950,福井県,,坂井郡,長畝村,村,181413,,のうねむら,1889-04-01,1955-03-31,36.167034,136.274114,,2021-07-13
18951,福井県,,坂井郡,丸岡町,町,181414,,まるおかちょう,1889-04-01,1955-03-31,36.150229,136.272311,,2021-07-13
18952,福井県,,坂井郡,竹田村,村,181415,,たけだむら,1889-04-01,1955-03-31,36.157368,136.333809,,2021-07-13
18953,福井県,,坂井郡,高椋村,村,181416,,たかぼこむら,1889-04-01,1955-03-31,36.143680,136.268449,,2021-07-13
18954,福井県,,坂井郡,鳴鹿村,村,181417,,なるかむら,1889-04-01,1955-03-31,36.109155,136.307845,,2021-07-13
18955,福井県,,坂井郡,磯部村,村,181418,,いそべむら,1889-04-01,1955-03-31,36.126281,136.250081,,2021-07-13
18956,福井県,,坂井郡,春江村,村,181419,,はるえむら,1889-04-01,1942-04-03,36.137026,136.208797,,2021-07-13
18957,福井県,,坂井郡,春江町,町,181419,,はるえちょう,1942-04-03,1955-03-31,36.137026,136.208797,,2021-07-13
18958,福井県,,坂井郡,大石村,村,181420,,おおいしむら,1889-04-01,1955-03-31,36.155774,136.189785,,2021-07-13
18959,福井県,,坂井郡,兵庫村,村,181421,,ひょうごむら,1889-04-01,1955-03-31,36.170499,136.199613,,2021-07-13
18960,福井県,,坂井郡,大関村,村,181422,,おおぜきむら,1889-04-01,1955-03-31,36.183662,136.218281,,2021-07-13
18961,福井県,,坂井郡,本荘村,村,181423,,ほんじょうむら,1889-04-01,1955-03-31,36.204720,136.199398,,2021-07-13
18962,福井県,,坂井郡,木部村,村,181424,,きべむら,1889-04-01,1956-09-30,36.185429,136.173649,,2021-07-13
18963,福井県,,坂井郡,新保村,村,181425,,しんぼむら,1889-04-01,1954-03-31,36.208494,136.143093,,2021-07-13
18964,福井県,,坂井郡,浜四郷村,村,181426,,はましごうむら,1889-04-01,1957-01-01,36.174414,136.143694,,2021-07-13
18965,福井県,,坂井郡,鶉村,村,181427,,うずらむら,1889-04-01,1955-03-31,36.145482,136.147943,,2021-07-13
18966,福井県,,坂井郡,大安寺村,村,181428,,だいあんじむら,1889-04-01,1957-04-01,36.121705,136.169100,,2021-07-13
18967,福井県,,坂井郡,本郷村,村,181429,,ほんごうむら,1889-04-01,1955-03-31,36.115361,136.141033,,2021-07-13
18968,福井県,,坂井郡,棗村,村,181430,,なつめむら,1889-04-01,1955-03-31,36.147457,136.105714,,2021-07-13
18969,福井県,,坂井郡,鷹巣村,村,181431,,たかすむら,1889-04-01,1955-03-31,36.132000,136.069665,,2021-07-13
18970,福井県,,坂井郡,三国町,町,181432,18361,みくにちょう,1954-03-31,2006-03-20,36.214519,136.149616,,2021-07-13
18971,福井県,,坂井郡,金津町,町,181433,18363,かなづちょう,1954-10-05,2004-03-01,36.216873,136.229181,,2021-07-13
18972,福井県,,坂井郡,芦原町,町,181434,18362,あわらちょう,1955-03-31,2004-03-01,36.225044,136.194291,,2021-07-13
18973,福井県,,坂井郡,坂井村,村,181435,,さかいむら,1955-03-31,1961-04-01,36.161248,136.236563,,2021-07-13
18974,福井県,,坂井郡,坂井町,町,181435,18366,さかいちょう,1961-04-01,2006-03-20,36.161248,136.236563,,2021-07-13
18975,福井県,,坂井郡,丸岡町,町,181436,18364,まるおかちょう,1955-03-31,2006-03-20,36.150229,136.272311,,2021-07-13
18976,福井県,,坂井郡,春江町,町,181437,18365,はるえちょう,1955-03-31,2006-03-20,36.131237,136.223259,,2021-07-13
18977,福井県,,坂井郡,川西村,村,181438,,かわにしむら,1955-03-31,1957-07-10,36.145482,136.147943,,2021-07-13
18978,福井県,,坂井郡,川西町,町,181438,,かわにしちょう,1957-07-10,1967-05-17,36.145482,136.147943,,2021-07-13
18979,福井県,,今立郡,鯖江町,町,181501,,さばえまち,1889-04-01,1948-11-03,35.944885,136.185150,,2021-07-13
18980,福井県,,今立郡,味真野村,村,181502,,あじまのむら,1889-04-01,1956-09-30,35.889241,136.230683,,2021-07-13
18981,福井県,,今立郡,北新庄村,村,181503,,きたしんじょうむら,1889-04-01,1954-07-05,35.910621,136.209226,,2021-07-13
18982,福井県,,今立郡,国高村,村,181504,,くにたかむら,1889-04-01,1950-07-07,35.912150,136.184077,,2021-07-13
18983,福井県,,今立郡,新横江村,村,181505,,しんよこえむら,1889-04-01,1948-11-03,35.940195,136.196952,,2021-07-13
18984,福井県,,今立郡,北日野村,村,181506,,きたひのむら,1889-04-01,1954-07-05,35.889902,136.184163,,2021-07-13
18985,福井県,,今立郡,舟津村,村,181507,,ふなつむら,1889-04-01,1948-11-03,35.933558,136.179528,,2021-07-13
18986,福井県,,今立郡,神明村,村,181508,,しんめいむら,1889-04-01,1947-07-01,35.971842,136.184206,,2021-07-13
18987,福井県,,今立郡,神明町,町,181508,,しんめいまち,1947-07-01,1955-01-15,35.971842,136.184206,,2021-07-13
18988,福井県,,今立郡,中河村,村,181509,,なかがわむら,1889-04-01,1955-01-15,35.952042,136.209526,,2021-07-13
18989,福井県,,今立郡,片上村,村,181510,,かたかみむら,1889-04-01,1955-01-15,35.970591,136.221671,,2021-07-13
18990,福井県,,今立郡,北中山村,村,181511,,きたなかやまむら,1889-04-01,1955-06-10,35.953050,136.236691,,2021-07-13
18991,福井県,,今立郡,南中山村,村,181512,,みなみなかやまむら,1889-04-01,1955-03-31,35.925704,136.247549,,2021-07-13
18992,福井県,,今立郡,粟田部村,村,181513,,あわたべむら,1889-04-01,1926-10-01,35.914965,136.237636,,2021-07-13
18993,福井県,,今立郡,粟田部町,町,181513,,あわたべちょう,1926-10-01,1955-03-31,35.914965,136.237636,,2021-07-13
18994,福井県,,今立郡,岡本村,村,181514,,おかもとむら,1889-04-01,1956-09-30,35.914896,136.246905,,2021-07-13
18995,福井県,,今立郡,上池田村,村,181515,,かみいけだむら,1889-04-01,1955-03-01,35.889102,136.343765,,2021-07-13
18996,福井県,,今立郡,下池田村,村,181516,,しもいけだむら,1889-04-01,1955-03-01,35.943426,136.360631,,2021-07-13
18997,福井県,,今立郡,服間村,村,181517,,ふくまむら,1889-04-01,1955-03-31,35.934635,136.267505,,2021-07-13
18998,福井県,,今立郡,河和田村,村,181518,,かわだむら,1889-04-01,1957-03-31,35.950548,136.270080,,2021-07-13
18999,福井県,,今立郡,鯖江町,町,181519,,さばえまち,1948-11-03,1955-01-15,35.944885,136.185150,,2021-07-13
19000,福井県,,今立郡,池田村,村,181520,,いけだむら,1955-03-01,1964-09-01,35.889102,136.343765,,2021-07-13
19001,福井県,,今立郡,池田町,町,181520,18382,いけだちょう,1964-09-01,0000-00-00,35.889102,136.343765,,2021-07-13
19002,福井県,,今立郡,粟田部町,町,181521,,あわたべちょう,1955-03-31,1956-09-29,35.914965,136.237636,,2021-07-13
19003,福井県,,今立郡,今立町,町,181521,18381,いまだてちょう,1956-09-29,2005-10-01,35.914965,136.237636,,2021-07-13
19004,福井県,,南条郡,武生町,町,181601,,たけふまち,1889-04-01,1948-04-01,35.900436,136.163821,,2021-07-13
19005,福井県,,南条郡,茶臼山村,村,181602,,ちゃうすやまむら,1889-04-01,1890-05-07,35.893761,136.154895,,2021-07-13
19006,福井県,,南条郡,神山村,村,181602,,かみやまむら,1890-05-07,1948-04-01,35.893761,136.154895,,2021-07-13
19007,福井県,,南条郡,王子保村,村,181603,,おうしおむら,1889-04-01,1954-07-05,35.864830,136.169057,,2021-07-13
19008,福井県,,南条郡,南日野村,村,181604,,みなみひのむら,1889-04-01,1954-01-01,35.844065,136.181502,,2021-07-13
19009,福井県,,南条郡,北杣山村,村,181605,,きたそまやまむら,1889-04-01,1954-01-01,35.830427,136.209955,,2021-07-13
19010,福井県,,南条郡,南杣山村,村,181606,,みなみそまやまむら,1889-04-01,1954-01-01,35.819397,136.198368,,2021-07-13
19011,福井県,,南条郡,湯尾村,村,181607,,ゆのおむら,1889-04-01,1955-04-01,35.793224,136.195407,,2021-07-13
19012,福井県,,南条郡,宅良村,村,181608,,たくらむら,1889-04-01,1955-04-01,35.794094,136.272054,,2021-07-13
19013,福井県,,南条郡,今庄村,村,181609,,いまじょうむら,1889-04-01,1951-04-01,35.772857,136.197081,,2021-07-13
19014,福井県,,南条郡,鹿蒜村,村,181610,,かひるむら,1889-04-01,1951-04-01,35.757709,136.173649,,2021-07-13
19015,福井県,,南条郡,鹿見村,村,181611,,しかみむら,1889-04-01,1890-03-06,35.752172,136.204591,,2021-07-13
19016,福井県,,南条郡,堺村,村,181611,,さかいむら,1890-03-06,1955-04-01,35.752172,136.204591,,2021-07-13
19017,福井県,,南条郡,河野村,村,181612,18403,こうのむら,1889-04-01,2005-01-01,35.826252,136.068120,,2021-07-13
19018,福井県,,南条郡,坂口村,村,181613,,さかぐちむら,1889-04-01,1951-03-30,35.859753,136.086531,,2021-07-13
19019,福井県,,南条郡,今庄村,村,181614,,いまじょうむら,1951-04-01,1955-04-01,35.772857,136.197081,,2021-07-13
19020,福井県,,南条郡,南条村,村,181615,,なんじょうむら,1954-01-01,1964-09-01,35.832897,136.195235,,2021-07-13
19021,福井県,,南条郡,南条町,町,181615,18401,なんじょうちょう,1964-09-01,2005-01-01,35.832897,136.195235,,2021-07-13
19022,福井県,,南条郡,今庄町,町,181616,18402,いまじょうちょう,1955-04-01,2005-01-01,35.772857,136.197081,,2021-07-13
19023,福井県,,南条郡,南越前町,町,181617,18404,みなみえちぜんちょう,2005-01-01,0000-00-00,35.832897,136.195235,,2021-07-13
19024,福井県,,丹生郡,朝日村,村,181701,,あさひむら,1889-04-01,1946-10-01,35.975558,136.129446,,2021-07-13
19025,福井県,,丹生郡,朝日町,町,181701,,あさひちょう,1946-10-01,1955-03-31,35.975558,136.129446,,2021-07-13
19026,福井県,,丹生郡,立待村,村,181702,,たちまちむら,1889-04-01,1955-01-15,35.985351,136.171203,,2021-07-13
19027,福井県,,丹生郡,吉川村,村,181703,,よしかわむら,1889-04-01,1955-01-15,35.963332,136.158972,,2021-07-13
19028,福井県,,丹生郡,岡山村,村,181704,,おかやまむら,1889-04-01,1891-09-01,35.943947,136.149831,,2021-07-13
19029,福井県,,丹生郡,豊村,村,181704,,ゆたかむら,1891-09-01,1955-01-15,35.943947,136.149831,,2021-07-13
19030,福井県,,丹生郡,吉野村,村,181705,,よしのむら,1889-04-01,1950-01-01,35.926121,136.160045,,2021-07-13
19031,福井県,,丹生郡,大虫村,村,181706,,おおむしむら,1889-04-01,1950-11-30,35.905233,136.138802,,2021-07-13
19032,福井県,,丹生郡,宮崎村,村,181707,18422,みやざきむら,1889-04-01,2005-02-01,35.942106,136.065073,,2021-07-13
19033,福井県,,丹生郡,白山村,村,181708,,しらやまむら,1889-04-01,1959-08-01,35.888303,136.054087,,2021-07-13
19034,福井県,,丹生郡,城崎村,村,181709,,しろさきむら,1889-04-01,1955-03-01,35.900505,135.997825,,2021-07-13
19035,福井県,,丹生郡,四ヶ浦村,村,181710,,しかうらむら,1907-08-01,1946-08-01,35.955551,135.982161,,2021-07-13
19036,福井県,,丹生郡,四ヶ浦町,町,181710,,しかうらまち,1946-08-01,1955-03-01,35.955551,135.982161,,2021-07-13
19037,福井県,,丹生郡,四ヶ浦村,村,181710A,,しかうらむら,1889-04-01,1907-08-01,35.955551,135.982161,,2021-07-13
19038,福井県,,丹生郡,上岬村,村,181710B,,かみみさきむら,1889-04-01,1907-08-01,35.969515,135.969415,,2021-07-13
19039,福井県,,丹生郡,越廼村,村,181711,,こしのむら,1889-04-01,1952-07-07,36.038845,136.012931,,2021-07-13
19040,福井県,,丹生郡,下岬村,村,181712,,しもみさきむら,1889-04-01,1952-07-07,35.995490,135.981431,,2021-07-13
19041,福井県,,丹生郡,国見村,村,181713,,くにみむら,1889-04-01,1959-02-01,36.091193,136.032372,,2021-07-13
19042,福井県,,丹生郡,殿下村,村,181714,,でんがむら,1889-04-01,1963-04-01,36.040684,136.045547,,2021-07-13
19043,福井県,,丹生郡,織田村,村,181715,,おたむら,1889-04-01,1951-04-01,35.959025,136.056361,,2021-07-13
19044,福井県,,丹生郡,萩野村,村,181716,,はぎのむら,1889-04-01,1951-04-01,35.979031,136.065674,,2021-07-13
19045,福井県,,丹生郡,常磐村,村,181717,,ときわむら,1889-04-01,1951-04-01,35.962984,136.110435,,2021-07-13
19046,福井県,,丹生郡,糸生村,村,181718,,いとうむら,1889-04-01,1955-03-31,35.988511,136.093655,,2021-07-13
19047,福井県,,丹生郡,志津村,村,181719,,しづむら,1889-04-01,1955-07-28,36.019826,136.119018,,2021-07-13
19048,福井県,,丹生郡,西安居村,村,181720,,にしあごむら,1889-04-01,1954-08-01,36.060080,136.134038,,2021-07-13
19049,福井県,,丹生郡,三方村,村,181721,,みかたむら,1889-04-01,1955-07-28,36.036728,136.155968,,2021-07-13
19050,福井県,,丹生郡,天津村,村,181722,,あまつむら,1889-04-01,1955-07-28,36.008614,136.149573,,2021-07-13
19051,福井県,,丹生郡,織田村,村,181723,,おたむら,1951-04-01,1951-11-01,35.959025,136.056361,,2021-07-13
19052,福井県,,丹生郡,織田町,町,181723,18425,おたちょう,1951-11-01,2005-02-01,35.959025,136.056361,,2021-07-13
19053,福井県,,丹生郡,越廼村,村,181724,18424,こしのむら,1952-07-07,2006-02-01,36.038845,136.012931,,2021-07-13
19054,福井県,,丹生郡,越前町,町,181725,18423,えちぜんちょう,1955-03-01,2005-02-01,35.941550,135.991859,,2021-07-13
19055,福井県,,丹生郡,朝日町,町,181726,18421,あさひちょう,1955-03-31,2005-02-01,35.975558,136.129446,,2021-07-13
19056,福井県,,丹生郡,清水町,町,181727,18426,しみずちょう,1955-07-28,2006-02-01,36.032668,136.137300,,2021-07-13
19057,福井県,,丹生郡,越前町,町,181728,18423,えちぜんちょう,2005-02-01,0000-00-00,35.975558,136.129446,,2021-07-13
19058,福井県,,敦賀郡,敦賀町,町,181801,,つるがまち,1889-04-01,1937-04-01,35.653373,136.070566,,2021-07-13
19059,福井県,,敦賀郡,東浦村,村,181802,,ひがしうらむら,1889-04-01,1955-01-15,35.723712,136.099019,,2021-07-13
19060,福井県,,敦賀郡,東郷村,村,181803,,ひがしのごうむら,1889-04-01,1955-01-15,35.649014,136.093740,,2021-07-13
19061,福井県,,敦賀郡,中郷村,村,181804,,なかのごうむら,1889-04-01,1955-01-15,35.625751,136.075373,,2021-07-13
19062,福井県,,敦賀郡,愛発村,村,181805,,あらちむら,1889-04-01,1955-01-15,35.601433,136.100178,,2021-07-13
19063,福井県,,敦賀郡,粟野村,村,181806,,あわのむら,1889-04-01,1955-01-15,35.626099,136.044688,,2021-07-13
19064,福井県,,敦賀郡,松原村,村,181807,,まつばらむら,1889-04-01,1937-04-01,35.654245,136.057348,,2021-07-13
19065,福井県,,三方郡,八村,村,181901,,やむら,1889-04-01,1953-04-01,35.556687,135.910535,,2021-07-13
19066,福井県,,三方郡,十村,村,181902,,とむら,1889-04-01,1954-03-01,35.510343,135.902767,,2021-07-13
19067,福井県,,三方郡,西田村,村,181903,,にしだむら,1907-07-01,1953-04-01,35.560248,135.869079,,2021-07-13
19068,福井県,,三方郡,田井村,村,181903A,,たいむら,1889-04-01,1907-07-01,35.560248,135.869079,,2021-07-13
19069,福井県,,三方郡,西浦村,村,181903B,,にしうらむら,1889-04-01,1907-07-01,35.607470,135.844746,,2021-07-13
19070,福井県,,三方郡,南西郷村,村,181904,,みなみさいごうむら,1898-04-01,1954-02-11,35.599235,135.923538,,2021-07-13
19071,福井県,,三方郡,西郷村,村,181904A,,さいごうむら,1889-04-01,1898-04-01,35.599235,135.923538,,2021-07-13
19072,福井県,,三方郡,北西郷村,村,181905,,きたさいごうむら,1898-04-01,1954-02-11,35.616715,135.906115,,2021-07-13
19073,福井県,,三方郡,耳村,村,181906,,みみむら,1889-04-01,1954-02-11,35.603317,135.943794,,2021-07-13
19074,福井県,,三方郡,山東村,村,181907,,さんとうむら,1889-04-01,1954-02-11,35.630495,135.986452,,2021-07-13
19075,福井県,,三方郡,三方町,町,181908,18441,みかたちょう,1953-04-01,2005-03-31,35.556687,135.910535,,2021-07-13
19076,福井県,,三方郡,美浜町,町,181909,18442,みはまちょう,1954-02-11,0000-00-00,35.603317,135.943794,,2021-07-13
19077,福井県,,遠敷郡,小浜町,町,182001,,おばままち,1889-04-01,1951-03-30,35.495111,135.742607,,2021-07-13
19078,福井県,,遠敷郡,雲浜村,村,182002,,うんぴんむら,1889-04-01,1935-04-01,35.504020,135.745311,,2021-07-13
19079,福井県,,遠敷郡,西津村,村,182003,,にしづむら,1889-04-01,1935-04-01,35.513173,135.752306,,2021-07-13
19080,福井県,,遠敷郡,内外海村,村,182004,,うちとみむら,1889-04-01,1951-03-30,35.527319,135.753980,,2021-07-13
19081,福井県,,遠敷郡,鳥羽村,村,182005,,とばむら,1889-04-01,1954-01-01,35.503217,135.865731,,2021-07-13
19082,福井県,,遠敷郡,瓜生村,村,182006,,うりゅうむら,1889-04-01,1954-01-01,35.472362,135.873928,,2021-07-13
19083,福井県,,遠敷郡,熊川村,村,182007,,くまがわむら,1889-04-01,1954-01-01,35.443208,135.901093,,2021-07-13
19084,福井県,,遠敷郡,三宅村,村,182008,,みやけむら,1889-04-01,1954-01-01,35.461911,135.853672,,2021-07-13
19085,福井県,,遠敷郡,松永村,村,182009,,まつながむら,1889-04-01,1951-03-30,35.476695,135.794835,,2021-07-13
19086,福井県,,遠敷郡,野木村,村,182010,,のぎむら,1889-04-01,1954-01-01,35.478128,135.820198,,2021-07-13
19087,福井県,,遠敷郡,宮川村,村,182011,,みやがわむら,1889-04-01,1955-02-21,35.497242,135.816593,,2021-07-13
19088,福井県,,遠敷郡,国富村,村,182012,,くにとみむら,1889-04-01,1951-03-30,35.497976,135.779257,,2021-07-13
19089,福井県,,遠敷郡,遠敷村,村,182013,,おにゅうむら,1889-04-01,1951-03-30,35.482986,135.780029,,2021-07-13
19090,福井県,,遠敷郡,今富村,村,182014,,いまとみむら,1889-04-01,1951-03-30,35.488437,135.754666,,2021-07-13
19091,福井県,,遠敷郡,口名田村,村,182015,,くちなたむら,1889-04-01,1951-03-30,35.453661,135.713425,,2021-07-13
19092,福井県,,遠敷郡,中名田村,村,182016,,なかなたむら,1889-04-01,1951-03-30,35.426459,135.676603,,2021-07-13
19093,福井県,,遠敷郡,南名田村,村,182017,,みなみなたむら,1889-04-01,1891-04-01,35.400577,135.685186,,2021-07-13
19094,福井県,,遠敷郡,知三村,村,182017,,ちみむら,1891-04-01,1955-01-01,35.400577,135.685186,,2021-07-13
19095,福井県,,遠敷郡,奥名田村,村,182018,,おくなたむら,1889-04-01,1955-01-01,35.408238,135.630555,,2021-07-13
19096,福井県,,遠敷郡,上中町,町,182019,18461,かみなかちょう,1954-01-01,2005-03-31,35.461911,135.853672,,2021-07-13
19097,福井県,,遠敷郡,名田庄村,村,182020,18462,なたしょうむら,1955-01-01,2006-03-03,35.400577,135.685186,,2021-07-13
19098,福井県,,大飯郡,高浜村,村,182101,,たかはまむら,1889-04-01,1912-04-01,35.490953,135.549059,,2021-07-13
19099,福井県,,大飯郡,高浜町,町,182101,,たかはまちょう,1912-04-01,1955-02-11,35.490953,135.549059,,2021-07-13
19100,福井県,,大飯郡,内浦村,村,182102,,うちのうらむら,1889-04-01,1955-02-11,35.518098,135.493484,,2021-07-13
19101,福井県,,大飯郡,青郷村,村,182103,,あおのごうむら,1889-04-01,1955-02-11,35.485642,135.503998,,2021-07-13
19102,福井県,,大飯郡,和田村,村,182104,,わだむら,1889-04-01,1955-02-11,35.491931,135.576868,,2021-07-13
19103,福井県,,大飯郡,佐分利村,村,182105,,さぶりむら,1889-04-01,1955-01-15,35.448907,135.560131,,2021-07-13
19104,福井県,,大飯郡,本郷村,村,182106,,ほんごうむら,1889-04-01,1955-01-15,35.481273,135.622358,,2021-07-13
19105,福井県,,大飯郡,加斗村,村,182107,,かどむら,1889-04-01,1955-02-21,35.483964,135.672913,,2021-07-13
19106,福井県,,大飯郡,大島村,村,182108,,おおしまむら,1889-04-01,1955-01-15,35.527529,135.644159,,2021-07-13
19107,福井県,,大飯郡,大飯町,町,182109,18482,おおいちょう,1955-01-15,2006-03-03,35.481273,135.622358,,2021-07-13
19108,福井県,,大飯郡,高浜町,町,182110,18481,たかはまちょう,1955-02-11,0000-00-00,35.490953,135.549059,,2021-07-13
19109,福井県,,大飯郡,おおい町,町,182111,18483,おおいちょう,2006-03-03,0000-00-00,35.481273,135.622358,,2021-07-13
19110,福井県,,三方上中郡,若狭町,町,182201,18501,わかさちょう,2005-03-31,0000-00-00,35.556687,135.910535,,2021-07-13
