CODE,POPULATION,POP_INCREASE,AREA,DENSITY,HOUSE,HOU_INCREASE,DID_POPULATION,POP_U15,POP_O15,POP_O65,FOREIGNER,DAYTIME,WORKER,1ST_IND,2ND_IND,3RD_IND,IND_AGRI,IND_FISH,IND_MINI,IND_CONS,IND_MANU,IND_SUPP,IND_INFO,IND_TRAN,IND_SALE,IND_FINA,IND_REAL,IND_RESE,IND_ACCO,IND_LIVI,IND_EDUC,IND_MEDI,IND_COMP,IND_OSERV,IND_GOVE,IND_OTHER
dummy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05206,32294,-3343,240.8,134.1,11625,-,0,2773,18512,10995,53,30256,12318,2007,2520,7699,1641,366,39,1620,861,70,17,398,1786,160,54,112,885,576,507,1562,302,661,679,22
05207,50849,-4441,790.72,64.3,16855,-,10989,5691,28606,16552,119,51766,24903,3202,8314,13295,3188,14,57,2248,6009,66,66,807,3726,331,146,454,1220,845,939,2578,410,877,896,26
05209,34473,-2280,707.34,48.7,11863,-,0,3996,19123,11350,112,33529,15541,2157,3848,9354,2155,2,24,1766,2058,100,43,586,2225,282,81,149,1169,616,492,2065,233,804,609,82
05210,85229,-4326,1209.08,70.5,28648,-,18659,9958,50059,24700,240,83280,38869,4491,11801,21934,4464,27,53,3843,7905,159,114,1015,5365,601,359,545,1876,1488,1653,5268,590,1529,1531,484
05211,34442,-1372,97.96,351.6,11936,-,0,4247,21285,8909,45,27996,9926,982,3019,5879,917,65,5,1342,1672,25,21,276,1421,99,78,104,359,308,679,1638,111,386,399,21
05212,88301,-5051,866.67,101.9,28354,-,16677,9743,50632,27919,199,87615,42304,6133,11111,24701,6125,8,89,4804,6218,232,112,1252,7028,594,346,1036,1837,1846,1557,4927,793,1824,1549,127
05213,36387,-3662,1152.57,31.6,12837,-,5379,3581,19530,13248,157,36057,16303,2038,4319,9894,2032,6,28,1636,2655,33,62,524,2157,227,96,201,690,653,685,2635,389,740,835,19
05214,27544,-1428,240.65,114.5,9203,-,6380,3347,16208,7973,78,27661,13589,1064,6458,5949,889,175,5,993,5460,31,20,452,1559,127,28,170,691,395,442,1073,143,415,434,87
05215,29568,-2300,1093.64,27,9859,-,0,3179,16462,9927,98,29204,13561,1895,3199,8372,1893,2,25,1494,1680,47,44,375,1999,174,77,156,1540,588,492,1687,186,530,524,48
05303,6054,-770,201.95,30,2390,-,0,610,3235,2209,11,6614,3188,273,1399,1508,271,2,11,409,979,3,2,107,248,20,4,113,232,76,136,315,15,143,97,5
05327,2727,-380,256.82,10.6,1008,-,0,213,1299,1215,21,2492,875,188,174,509,188,0,0,104,70,0,3,11,99,2,0,5,30,19,33,178,17,30,82,4
05346,3848,-500,281.98,13.6,1322,-,0,344,1997,1507,33,3265,1239,236,298,700,236,0,5,110,183,2,2,5,128,13,0,4,93,35,45,193,21,47,114,3
05348,18876,-1562,248.09,76.1,6294,-,0,1811,10529,6536,56,16376,7079,1807,1922,3321,1800,7,8,1053,861,22,8,161,747,53,13,27,234,249,199,979,190,194,267,7
05349,8220,-792,234.19,35.1,2870,-,0,812,4469,2939,44,7241,3198,830,849,1391,681,149,0,388,461,8,0,64,301,14,11,18,121,108,86,332,78,91,167,120
05361,10516,-1162,214.94,48.9,3733,-,0,912,5723,3881,16,9715,3876,530,1002,2333,530,0,0,297,705,6,9,88,718,46,29,36,199,145,159,433,91,105,275,5
05363,6623,-470,17,389.6,2303,-,0,682,3879,2062,22,5439,2232,333,569,1319,329,4,2,242,325,7,3,38,327,74,11,14,75,76,92,420,32,76,81,4
05366,5493,-354,47.95,114.6,1604,-,0,610,3127,1755,4,4934,2124,290,849,979,290,0,1,248,600,6,0,8,334,2,3,8,43,56,53,280,50,49,93,0
05368,3218,-38,170.05,18.9,804,-,0,506,1884,828,3,3800,2852,1716,106,1026,1716,0,0,32,74,4,0,18,256,10,4,21,146,48,162,104,104,73,80,0
05434,21674,-1364,168.36,128.7,6291,-,0,2369,12453,6851,72,18816,8437,1870,2968,3584,1870,0,1,1088,1879,5,6,205,905,47,20,49,205,261,292,957,177,217,243,10
05463,16792,-1475,230.75,72.8,4966,-,0,1846,9602,5344,97,14866,6471,1374,2222,2864,1374,0,0,670,1552,9,1,163,658,32,11,28,176,201,243,770,171,187,223,2
05464,2872,-308,203.57,14.1,875,-,0,330,1582,960,10,2318,960,223,284,450,222,1,16,199,69,1,0,22,62,2,2,7,96,19,32,99,21,30,58,2
06201,254244,-1768,381.34,666.7,96560,-,178410,33346,157947,60882,1128,273293,133515,4628,24911,99035,4617,11,5,10473,14433,785,2731,6380,27416,5089,2145,3771,8155,5384,6609,16181,890,8216,6068,4156
06202,89401,-3777,548.74,162.9,33013,-,46942,11577,54346,22898,612,96352,46848,1662,16952,26742,1654,8,30,3253,13669,171,368,1576,7076,941,432,994,2599,1696,2235,4909,225,2218,1473,1321
06203,136623,-5761,1311.51,104.2,45514,-,59518,17527,79640,39222,695,137881,66172,6548,19831,39027,6203,345,72,5854,13905,267,322,1962,10103,1508,433,1190,4072,2648,2960,7804,1032,2910,2083,499
06204,111151,-6426,602.79,184.4,38955,-,58987,14123,65190,31835,435,115105,56806,4410,15302,34951,4247,163,17,5428,9857,495,391,2758,9855,1190,549,1077,2856,2203,2230,6479,674,3070,1619,1648
06205,38850,-1867,223.08,174.2,12980,-,18898,5404,23020,10332,334,42973,21837,1677,6141,13723,1677,0,5,2211,3925,99,100,876,3710,535,189,499,1031,922,1005,2625,201,1038,992,197
06206,42373,-1252,139.08,304.7,12717,-,19585,5798,25275,11244,278,42047,21287,2233,8034,10878,2233,0,12,1794,6228,71,67,812,3176,373,187,352,810,759,759,1831,323,737,692,71
06207,33836,-2177,240.95,140.4,10751,-,15431,3776,19455,10600,137,30910,14044,1960,3989,7823,1960,0,9,936,3044,20,18,391,1635,166,70,231,1158,555,704,1878,110,536,371,252
06208,26811,-1381,196.83,136.2,7865,-,7396,3232,15106,8472,187,25097,11564,1978,4149,5360,1978,0,2,1102,3045,27,20,211,1252,196,36,283,360,356,583,858,228,323,654,50
06209,29473,-1456,214.69,137.3,9269,-,10858,3788,16900,8765,199,30241,15386,1146,6185,7950,1139,7,17,1493,4675,61,64,372,2382,301,99,246,620,446,548,1565,108,582,617,44
06210,62214,-1650,113.01,550.5,20404,-,36817,8615,38297,15070,299,60344,30519,3478,9796,16596,3476,2,3,2151,7642,139,69,1710,4875,654,289,348,1942,1148,1000,2539,260,1024,738,510
06211,46414,580,207.17,224,14388,-,12765,6684,28387,11324,184,48321,26663,3277,10137,13091,3265,12,9,1341,8787,19,46,889,3148,213,143,242,1175,648,586,1867,265,755,3114,139
06212,18955,-1740,372.32,50.9,5332,-,0,2176,10616,6163,98,18390,9487,2431,2702,4340,2426,5,0,946,1756,4,27,187,1232,85,30,130,491,297,381,784,91,304,301,10
06213,33658,-1532,160.7,209.4,10567,-,12680,4296,19817,9545,183,31538,14865,1837,4444,8377,1837,0,2,1098,3344,26,206,413,2391,308,102,232,938,550,511,1602,124,553,447,181
06301,15139,-276,61.36,246.7,4419,-,6933,1913,9060,4166,39,11330,3855,559,1130,2105,556,3,0,390,740,2,11,56,549,42,15,49,121,154,245,492,50,155,166,59
06302,12015,-508,31.23,384.7,3423,-,0,1495,7196,3324,43,8689,3222,703,909,1574,703,0,0,343,566,17,4,143,446,31,33,28,130,114,96,265,36,149,99,19
06321,19959,-779,52.38,381,5740,-,5253,2441,11559,5949,139,18472,8865,1122,3477,4111,1121,1,0,951,2526,12,11,253,1116,88,40,87,229,269,272,1162,84,289,211,143
06322,6270,-647,393.23,15.9,1853,-,0,679,3317,2274,44,5426,2223,244,713,1209,243,1,0,270,443,43,1,83,244,15,4,34,188,52,97,222,39,85,145,14
06323,7856,-737,196.73,39.9,2311,-,0,822,4236,2798,61,6667,3141,1112,785,1229,1112,0,0,283,502,12,3,57,266,17,3,13,109,89,82,305,64,90,131,3
06324,9227,-688,153.92,59.9,2691,-,0,1059,5185,2983,60,8192,3650,696,1426,1507,688,8,30,337,1059,7,1,60,294,28,4,24,127,115,163,403,46,104,138,14
06341,8160,-664,79.59,102.5,2227,-,0,956,4691,2513,70,6792,2967,637,1004,1317,637,0,5,469,530,3,0,94,256,30,6,36,102,99,126,304,68,82,114,6
06361,6365,-584,161.79,39.3,1703,-,0,823,3645,1897,51,5377,2233,582,710,921,580,2,1,316,393,14,0,52,172,21,2,9,99,47,107,148,79,55,130,6
06362,9847,-914,330.27,29.8,2764,-,0,1160,5598,3089,86,8959,4229,854,1477,1876,849,5,13,685,779,0,4,46,447,34,3,43,277,100,154,451,61,105,151,22
06363,6164,-507,119.03,51.8,1652,-,0,659,3445,2060,32,5212,2110,517,577,1008,515,2,0,274,303,4,0,41,145,6,6,20,48,76,92,316,81,69,108,4
06364,9165,-889,374.29,24.5,2631,-,0,944,5245,2976,50,8068,3419,861,909,1646,859,2,1,324,584,2,3,40,373,26,7,26,104,113,184,420,90,118,142,1
06365,3762,-464,211.59,17.8,1045,-,0,439,2112,1211,39,3136,1347,393,260,691,391,2,2,170,88,3,1,15,125,6,1,4,159,38,47,119,72,34,70,0
06366,4862,-585,122.32,39.7,1300,-,0,564,2760,1538,39,4359,2103,909,498,688,909,0,0,223,275,0,1,37,108,4,0,8,51,40,84,126,60,76,93,8
06367,5304,-611,261.25,20.3,1451,-,0,558,3059,1687,55,4488,1797,372,626,786,372,0,0,228,398,8,1,85,152,0,1,6,53,45,98,160,45,42,98,5
06381,25025,-1001,180.04,139,7241,-,5017,3429,14868,6721,165,22232,10874,2061,4216,4415,2059,2,5,775,3436,16,13,267,1215,102,63,97,304,254,412,896,139,349,304,166
06382,17313,-1456,166.46,104,4710,-,0,1953,9976,5384,73,15886,7663,1467,2123,4021,1467,0,0,507,1616,3,3,132,687,67,9,35,178,249,296,1650,195,280,240,49
06401,8862,-880,737.55,12,3036,-,0,1070,4816,2976,23,8976,4228,280,1940,1974,278,2,12,525,1403,19,1,100,407,30,12,62,184,106,207,414,49,182,220,15
06402,15314,-1017,157.74,97.1,4465,-,0,1878,8658,4778,97,13498,5954,775,2412,2677,775,0,0,534,1878,11,19,233,598,47,18,81,206,130,224,660,85,223,153,79
06403,7943,-680,329.6,24.1,2235,-,0,939,4494,2510,55,7141,3525,721,1405,1380,720,1,12,333,1060,3,3,88,282,13,6,17,157,69,156,282,64,100,143,16
06426,7731,-272,33.21,232.8,2140,-,0,998,4358,2372,33,8753,5097,651,1108,3307,651,0,0,367,741,10,31,138,1179,35,35,72,166,196,121,449,53,197,635,21
06428,23158,-1519,249.26,92.9,6648,-,0,2968,13111,7079,81,19739,8301,1455,2416,4370,1449,6,29,854,1533,24,12,305,1011,94,23,118,242,268,358,1068,201,351,319,36
06461,15480,-1372,208.41,74.3,4608,-,0,1670,8725,5085,54,12988,5488,1328,1195,2943,1302,26,18,520,657,9,7,223,808,43,14,30,216,143,247,686,124,225,177,13
07201,292590,-4767,767.74,381.1,113074,-,187906,39736,180618,68621,1443,302693,140154,6214,31384,95343,6209,5,6,9881,21497,926,2658,5579,22600,4348,1771,3549,8399,5313,6633,16558,1032,8552,8351,6287
07202,126220,-5169,383.03,329.5,47891,-,88013,17268,75972,32039,570,133698,63893,3148,15321,42424,3147,1,16,5138,10167,741,641,2667,11464,1556,808,1257,4671,2703,2785,7880,439,3621,1932,2259
07203,338712,-122,757.06,447.4,131740,-,239496,48692,217826,67956,1643,357979,157941,5201,36562,110019,5174,27,20,14040,22502,599,2313,10283,31670,4486,2768,4742,9206,6304,7220,16124,846,9468,4589,5560
07204,342249,-12243,1231.35,277.9,128722,-,164757,46776,208667,85510,1447,340569,151692,4864,44531,94946,4139,725,129,15154,29248,1099,1618,8349,23719,3014,1713,3670,8966,7003,6562,17723,878,8479,3252,6252
07205,64704,-1003,305.3,211.9,22726,-,19490,9501,40373,14682,463,65067,30944,2033,10168,17530,2032,1,23,1757,8388,139,88,1278,4298,669,288,553,1699,1313,1370,2912,375,1526,1161,1074
07207,79267,-1097,279.55,283.6,25792,-,31154,11719,49946,17242,324,74779,33405,3757,10018,18527,3754,3,10,2364,7644,190,173,2075,4878,523,260,414,1337,1224,1371,3596,351,1464,861,913
07208,52356,-4040,554.67,94.4,16983,-,12322,6560,29232,16459,175,50801,22992,3539,6941,11738,3538,1,15,1697,5229,81,83,578,2960,260,94,358,1101,699,901,2567,430,893,814,693
07209,37817,-813,197.67,191.3,13227,-,8045,5187,22832,9577,171,37848,17679,1739,5777,9199,1033,706,4,1538,4235,130,44,584,2677,259,151,257,899,600,747,1484,191,716,590,834
07210,59871,-3307,344.65,173.7,18364,-,10523,7725,36188,15854,302,56529,26145,2712,10106,12612,2711,1,4,2258,7844,38,42,1347,3315,363,105,260,1152,849,988,2130,320,959,782,677
07211,40422,-2831,458.3,88.2,11933,-,0,5100,23601,11686,267,36270,16992,3248,6253,7368,3243,5,48,1733,4472,23,19,578,2119,134,63,129,468,512,650,1292,315,558,531,100
07212,70878,-1959,398.5,177.9,23640,-,22177,9649,42196,18809,198,69455,32218,2649,10173,18392,2525,124,13,3540,6620,355,93,1264,5133,709,272,614,1331,1169,1231,3486,368,1675,1047,649
07213,66027,-3262,265.1,249.1,20870,-,16197,8378,39060,18528,267,59446,26346,4272,8230,12859,4272,0,25,1976,6229,32,71,1352,3353,242,126,224,663,1088,1039,2630,463,947,661,953
07214,31489,122,87.94,358.1,9538,-,5492,4670,19571,7227,115,31509,16106,1040,6872,8037,1037,3,7,1397,5468,21,45,1849,2411,151,96,148,534,327,406,1076,143,554,297,136
07301,12853,-558,42.97,299.1,4055,-,5120,1547,7379,3926,31,11515,5541,955,2243,2261,955,0,2,338,1903,14,7,239,546,63,27,50,139,92,150,444,64,258,182,68
07303,10086,-606,37.9,266.1,3204,-,0,1181,5853,3052,68,8600,3845,868,989,1916,867,1,2,277,710,38,7,124,479,20,8,28,159,87,115,567,41,158,123,34
07308,15569,-1465,127.66,122,5179,-,0,1761,8863,4941,101,14496,6379,725,2716,2898,725,0,0,511,2205,12,14,162,912,97,19,55,184,139,240,578,71,203,224,28
07322,8574,110,79.46,107.9,2253,-,0,1201,5389,1979,45,6947,2830,499,797,1514,494,5,0,267,530,4,0,330,377,7,11,14,87,93,134,208,38,123,92,16
07342,12815,69,31.25,410.1,4076,-,0,1991,8093,2712,45,11993,5624,626,2402,2177,625,1,0,424,1978,4,4,195,745,49,17,47,155,164,239,254,26,176,106,415
07344,6291,-195,225.56,27.9,1669,-,0,777,3835,1679,37,5530,2480,495,862,1108,493,2,0,219,643,2,4,92,145,3,19,12,247,118,105,146,37,83,97,13
07362,6461,-592,317.09,20.4,2103,-,0,722,3339,2400,25,5808,2752,683,694,1363,672,11,5,387,302,7,2,59,316,18,13,14,344,57,76,165,50,128,121,5
07364,636,-70,390.5,1.6,221,-,0,81,342,213,2,666,382,10,16,356,5,5,0,13,3,0,0,7,27,2,0,0,191,31,26,11,8,9,44,0
07367,4932,-352,747.53,6.6,1851,-,0,526,2369,2036,11,4908,2291,367,778,1126,360,7,8,380,390,12,4,60,214,25,12,16,192,61,104,178,45,85,130,8
07368,17864,-2006,886.52,20.2,6507,-,0,2068,9416,6369,68,17942,8791,1298,2314,5117,1292,6,38,962,1314,51,16,307,1073,106,35,230,689,314,406,797,205,347,592,11
07402,3185,-290,233.94,13.6,1052,-,0,415,1879,891,16,3115,1747,230,185,1262,230,0,0,76,109,5,2,33,94,6,14,10,751,51,79,47,24,72,79,65
07405,7366,-871,298.13,24.7,2653,-,0,719,3599,3048,19,6989,3220,679,1148,1332,679,0,0,403,745,40,10,76,334,21,6,16,111,91,122,246,64,88,147,21
07407,3761,-190,59.69,63,1131,-,0,464,2089,1208,7,4640,2791,301,1500,973,300,1,0,60,1440,6,3,72,146,3,10,10,137,69,58,157,19,206,83,11
07408,15805,-1204,395,40,4954,-,0,1948,8951,4890,59,14543,6731,920,1218,4521,914,6,2,552,664,38,12,229,985,71,80,114,1133,340,331,577,104,302,243,34
07421,17360,-914,91.65,189.4,5371,-,0,2342,9878,5126,59,16275,7568,1349,2199,3959,1349,0,11,716,1472,15,12,246,1262,97,44,88,305,227,306,681,193,264,234,46
07422,3364,-206,16.36,205.6,915,-,0,507,1892,965,9,2653,1184,394,324,461,394,0,0,43,281,1,0,9,108,54,0,5,16,26,61,44,41,35,62,4
07423,4009,-251,176.07,22.8,1259,-,0,430,2072,1507,9,3552,1593,386,400,783,386,0,0,176,224,22,0,36,203,9,1,32,118,33,57,103,30,60,101,2
07444,1926,-324,90.83,21.2,747,-,0,133,880,912,11,1949,802,104,230,442,104,0,0,139,91,22,2,22,54,15,2,15,49,23,32,115,19,29,65,4
07445,2462,-372,293.97,8.4,1042,-,0,151,955,1356,5,2527,1019,202,214,600,202,0,0,167,47,0,0,44,113,9,0,9,61,32,61,118,28,39,86,3
07446,1500,-132,209.34,7.2,646,-,0,104,598,798,5,1503,694,285,88,318,285,0,3,52,33,0,3,13,49,0,1,1,30,15,30,67,25,15,69,3
07447,22737,-2004,276.37,82.3,6806,-,0,2685,12786,7262,41,18586,7349,2001,1813,3462,2001,0,2,766,1045,41,10,175,842,57,21,60,223,221,247,860,166,321,259,32
07461,19767,273,192.32,102.8,6711,-,0,3022,12991,3610,126,19859,10429,700,4894,4690,679,21,15,582,4297,36,35,467,875,55,44,134,712,436,301,968,26,434,203,109
07464,6802,41,35.4,192.1,2006,-,0,959,4211,1629,66,7556,4388,462,2601,1285,462,0,1,147,2453,1,40,222,262,8,3,18,97,62,79,208,37,158,91,39
07465,5154,-20,18.91,272.6,1387,-,0,795,3223,1126,11,4585,2410,522,1117,581,522,0,0,161,956,0,3,89,122,5,4,8,41,37,56,64,46,48,58,190
07466,18407,-328,60.37,304.9,5943,-,0,2498,11350,4429,101,18472,8949,1047,3168,4274,1047,0,3,610,2555,16,19,480,966,88,47,124,385,288,345,990,78,291,173,444
07481,15062,-733,159.82,94.2,4708,-,0,2293,9030,3739,71,15339,7715,443,3286,3337,443,0,28,598,2660,21,32,330,975,83,30,99,339,331,252,388,53,227,198,628
07482,6348,-392,118.22,53.7,1932,-,0,755,3488,2105,16,6059,2931,487,1519,912,486,1,0,285,1234,1,5,53,252,18,4,5,108,54,90,183,30,38,72,12
07483,9884,-735,211.6,46.7,3086,-,0,1246,5551,3087,58,9271,4379,737,1183,2192,735,2,3,368,812,8,7,219,476,29,5,29,166,127,183,618,65,147,121,259
07484,3989,-333,131.3,30.4,1106,-,0,487,2249,1253,14,3413,1399,373,498,509,373,0,0,191,307,0,0,43,73,2,0,7,42,17,56,116,22,41,90,19
07501,17775,-1146,115.71,153.6,5370,-,0,2074,10716,4906,59,17370,7727,933,2608,4128,933,0,11,577,2020,8,20,244,1092,134,45,97,493,331,396,552,160,353,211,50
07502,7231,-371,46.56,155.3,1923,-,0,1036,4500,1695,27,7006,3631,690,1768,1155,690,0,1,258,1509,2,7,156,213,37,28,20,77,90,103,133,39,143,109,16
07503,6921,-617,93.53,74,2008,-,0,912,4253,1756,94,6070,3083,758,1164,1076,758,0,0,443,721,2,4,40,199,8,3,36,68,68,90,359,42,56,103,83
07504,6888,-384,37.43,184,2029,-,0,995,4110,1783,20,5856,2572,362,1332,857,362,0,0,165,1167,5,2,54,206,22,3,14,70,95,88,144,26,58,75,16
07505,6030,-481,163.47,36.9,1728,-,0,769,3386,1875,58,5459,2625,418,1214,841,418,0,0,269,945,2,2,100,224,20,2,11,35,51,103,116,31,56,90,150
07521,18191,-1003,72.76,250,5502,-,0,2256,11171,4763,52,15557,6354,727,2437,3121,727,0,0,558,1879,10,16,252,784,67,28,101,273,141,297,611,96,246,209,59
07522,11202,-903,125.11,89.5,3495,-,0,1392,6601,3204,70,10625,4956,772,1779,2218,772,0,6,387,1386,3,3,157,724,41,15,31,142,177,184,414,56,142,132,184
07541,5418,-115,58.39,92.8,1810,-,0,765,3365,1288,43,5348,2795,108,1277,1174,108,0,0,474,803,233,5,49,176,9,4,47,152,84,58,196,15,281,98,3
07542,7700,-488,103.45,74.4,2576,-,0,1021,4684,1995,35,8046,4288,250,1564,1875,240,10,0,674,890,586,20,80,269,24,16,45,191,178,105,282,36,496,133,13
07543,16001,91,68.47,233.7,6141,-,0,2242,10245,3342,69,15837,7829,430,2299,4737,412,18,3,1757,539,331,49,134,957,156,72,227,558,278,321,711,59,913,302,32
07544,2820,-305,197.38,14.3,950,-,0,260,1567,993,30,2572,1099,247,243,595,247,0,3,167,73,1,1,11,82,7,2,7,34,22,46,88,17,35,243,13
07545,11515,523,78.7,146.3,3955,-,0,1848,7252,2413,69,15817,9955,410,3623,4664,379,31,0,2702,921,1215,70,223,637,43,97,292,276,235,272,689,98,1572,160,43
07546,6932,-238,51.4,134.9,2393,-,0,928,4119,1879,31,6462,2607,252,904,1427,252,0,1,566,337,16,5,54,272,17,9,28,90,59,153,458,43,124,115,8
07547,20905,-710,223.1,93.7,7176,-,0,2719,12550,5548,98,19041,8313,844,2476,4744,699,145,9,1167,1300,59,53,308,1358,121,81,159,472,391,320,719,97,388,277,190
07548,1531,-94,84.23,18.2,470,-,0,173,865,493,6,1240,618,299,114,205,299,0,0,72,42,0,0,18,23,1,0,2,25,8,37,16,11,8,56,0
07561,8224,-360,46.35,177.4,2461,-,0,1118,4890,2215,31,7348,3211,525,1175,1349,431,94,5,428,742,119,5,194,237,22,13,37,45,49,116,203,57,254,117,43
07564,6209,-513,230.13,27,1734,-,0,792,3552,1865,34,5628,2645,871,903,856,871,0,8,327,568,2,4,65,147,12,0,17,63,51,102,182,50,60,103,13
08201,268750,6147,217.43,1236,112099,-,167757,37340,169886,57793,2606,303122,148190,3469,21508,114074,3414,55,10,12460,9038,1172,3259,7256,29914,6875,2944,5551,9201,6602,7857,16156,564,10240,7655,7967
08202,193129,-6089,225.55,856.3,77965,-,161803,25861,118012,48620,1045,207592,96782,1262,38148,54559,1110,152,23,6340,31785,413,5609,4579,11578,1570,965,4250,4513,3201,3941,8104,411,3987,1851,2400
08203,143839,-221,122.99,1169.5,56663,-,89813,18989,91826,31968,2170,157266,77230,2200,18227,51528,2194,6,23,4989,13215,513,1334,5663,13754,2127,1121,2496,4186,2891,3317,6645,315,4072,3607,4762
08204,142995,-2270,123.58,1157.1,50465,-,51080,18824,93698,30304,1425,133248,63338,2870,23175,33824,2869,1,7,4868,18300,120,243,4456,9496,1102,614,883,3013,2206,2267,5001,225,2134,2184,3349
08205,79687,-2200,215.62,369.6,27094,-,28594,9989,49156,20249,752,72466,32013,3051,8905,18259,3048,3,16,2398,6491,149,140,1768,4713,610,374,533,1384,1369,1249,3738,327,1286,768,1649
08207,52494,34,65.84,797.3,17466,-,19913,6905,33434,12027,1248,48287,22643,2021,8600,11454,2019,2,17,1709,6874,41,33,1110,3504,344,153,431,1093,683,845,1817,119,822,500,527
08208,80334,1384,78.2,1027.3,30092,-,45520,11118,53540,15132,942,69377,28250,756,7661,17482,756,0,7,2076,5578,401,161,1251,4933,419,360,733,1611,1323,1512,2593,178,1396,1012,1950
08210,44987,-1448,80.88,556.2,14890,-,6411,6414,28720,9753,1253,43334,21044,1433,7233,11698,1431,2,1,1831,5401,48,62,1577,3526,293,132,268,920,789,825,1464,226,902,714,632
08211,65320,-1216,123.52,528.8,20685,-,12046,8873,41425,15021,2890,65945,33931,1879,15315,15491,1874,5,2,2526,12787,110,49,2789,4167,381,208,606,1069,1117,1022,2090,215,1018,760,1136
08212,56250,-3552,372.01,151.2,19801,-,8498,6301,33229,16684,118,46778,18120,2552,4252,10246,2550,2,24,1623,2605,56,48,505,2486,246,72,320,669,1027,941,2051,260,667,954,1014
08214,31017,-1915,193.65,160.2,11661,-,8441,3810,19134,8064,133,28683,12114,582,4236,7083,581,1,2,760,3474,25,36,402,1872,164,88,244,584,517,475,1628,160,465,448,188
08215,47026,-2619,186.55,252.1,16966,-,0,5929,28939,12074,180,43099,18637,1121,7774,9265,752,369,2,1248,6524,51,63,762,2408,209,95,158,1140,777,740,1682,128,670,433,426
08216,79409,-2088,240.27,330.5,27946,-,12108,10268,49901,19015,558,70549,31468,1957,9190,18377,1957,0,46,2507,6637,86,70,1629,4777,420,257,610,1512,1784,1386,3484,206,1411,831,1858
08217,109651,-1676,69.96,1567.3,42614,-,78383,12623,69979,26892,927,93651,34472,861,9649,21190,858,3,2,1953,7694,156,297,1455,5092,781,534,886,1626,1544,2025,4061,161,1551,1177,2616
08219,81684,4461,58.88,1387.3,31569,-,61943,11003,54248,16428,1120,68771,25490,752,5999,17180,752,0,0,1613,4386,8,207,1076,4464,479,510,696,1567,1280,1432,3293,90,1070,1016,1551
08220,214590,14062,284.07,755.4,87477,-,74937,32225,145431,33933,6041,233183,118785,3260,20253,84620,3259,1,20,6883,13350,179,2082,3548,16115,2146,1866,21589,6589,3587,8022,10742,400,6096,1838,10473
08221,157060,3421,99.07,1585.3,60268,-,93124,24160,100276,31744,978,152891,71437,1796,26361,40449,1711,85,2,4490,21869,177,1658,3204,10550,1238,744,2425,3833,2575,2771,4963,341,3636,2511,2654
08222,66093,1658,105.97,623.7,25199,-,16998,9079,41907,14748,538,71102,32333,856,11374,18235,711,145,29,3938,7407,305,253,3106,3882,564,333,1215,1395,1117,1314,2376,99,1813,768,1563
08223,30534,-990,71.41,427.6,10384,-,0,3873,19419,7194,321,26002,11149,638,3273,6764,627,11,16,1172,2085,36,24,637,2045,168,85,378,760,559,448,790,65,439,366,438
08224,62482,8782,35.63,1753.6,22854,-,43044,10142,43175,8955,673,50861,22256,217,5457,14773,217,0,0,1366,4091,66,142,1451,4003,480,383,671,1513,1100,1097,2294,58,1038,543,1743
08225,45178,-2630,348.38,129.7,16087,-,0,5340,26476,13321,211,42260,19908,2453,6732,10319,2451,2,30,1616,5086,82,61,639,2825,239,84,309,794,1170,691,2089,232,584,602,322
08226,54240,-465,97.8,554.6,18889,-,0,7138,33708,13392,150,46377,19802,1562,4518,11943,1562,0,4,1796,2718,88,113,1055,3225,249,124,833,874,778,923,2257,140,801,571,1691
08227,108527,-4054,205.35,528.5,35188,-,12614,14320,68435,25502,1472,104888,50520,4577,18867,25181,4575,2,25,3778,15064,331,162,2958,6881,1021,333,926,1780,1610,1643,4274,468,1697,1428,1564
08228,56114,-1402,123.18,455.5,16763,-,8611,7557,36007,12448,877,52842,27403,3115,9997,12622,3115,0,2,2385,7610,26,43,2184,3195,228,168,287,975,999,878,1720,212,1202,531,1643
08229,46895,-2794,205.78,227.9,14809,-,0,5352,29234,12260,739,43349,20091,1612,6852,9813,1598,14,29,1584,5239,30,50,1061,2748,193,121,213,668,1209,656,1467,184,703,540,1784
08230,43553,-1050,156.61,278.1,14730,-,15316,5889,27543,10023,563,37562,17919,2002,5569,8187,1941,61,1,1183,4385,22,42,1292,2315,117,114,254,434,697,525,1144,116,730,407,2139
08231,45673,-2727,179.78,254,13632,-,0,5808,28064,11788,128,41087,17782,1630,6815,8872,1630,0,58,1473,5284,23,24,720,2783,194,58,175,614,665,686,1788,137,525,503,442
08232,94795,2928,147.26,643.7,35901,-,21481,14684,63837,15792,3020,100911,54933,2565,20403,26619,2133,432,65,5925,14413,508,212,5054,6086,632,595,1173,2873,1535,1311,3249,170,2850,879,4838
08233,37611,-2424,222.38,169.1,11346,-,0,4341,22858,10383,839,34802,18080,4089,4533,7521,4022,67,30,1317,3186,17,21,766,1879,160,55,205,477,784,656,1141,204,570,603,1920
08234,50156,-898,208.18,240.9,16810,-,0,6044,30986,13083,1815,45478,21588,8607,3672,8904,8569,38,3,1882,1787,23,39,750,2581,230,142,316,678,701,826,1213,255,538,635,382
08235,44461,4287,79.14,561.8,15273,-,0,5940,28846,9656,294,38797,17334,953,6140,9259,953,0,0,1447,4693,24,79,1943,2142,149,177,590,466,785,735,911,145,749,388,958
